,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Apr 8",COL,Home,LAD,L,3.0,5.0,9.0,0-1,5.0,1.0,Buehler,Freeland,Kimbrel,3:09,D,48627.0,.97,-1,
2,"Saturday, Apr 9",COL,Home,LAD,W,3.0,2.0,9.0,1-1,2.0,0.5,Estevez,Treinen,Bard,2:48,N,48087.0,.95,1,
3,"Sunday, Apr 10",COL,Home,LAD,W,9.0,4.0,9.0,2-1,2.0,0.5,Chacin,Urias,Blach,3:13,D,40825.0,1.00,2,
4,"Monday, Apr 11",COL,@,TEX,W,6.0,4.0,10.0,3-1,2.0,0.5,Bard,Holland,Goudeau,4:01,D,35052.0,.96,3,
5,"Tuesday, Apr 12",COL,@,TEX,W,4.0,1.0,9.0,4-1,1.0,up 0.5,Chacin,Perez,Bard,3:09,N,15862.0,1.00,4,
6,"Thursday, Apr 14",COL,Home,CHC,L,2.0,5.0,9.0,4-2,1.0,Tied,Thompson,Freeland,Givens,3:02,N,24444.0,1.06,-1,
7,"Friday, Apr 15",COL,Home,CHC,W,6.0,5.0,9.0,5-2,1.0,Tied,Blach,Stroman,Bard,3:26,N,35450.0,1.04,1,
8,"Saturday, Apr 16",COL,Home,CHC,W,9.0,6.0,9.0,6-2,1.0,Tied,Senzatela,Leiter,Bard,2:58,N,37476.0,1.07,2,
9,"Sunday, Apr 17",COL,Home,CHC,L,4.0,6.0,9.0,6-3,3.0,1.0,Wick,Gomber,Robertson,3:19,D,36391.0,1.11,-1,
10,"Monday, Apr 18",COL,Home,PHI,W,4.0,1.0,9.0,7-3,3.0,1.0,Kuhl,Nola,Colome,2:53,N,20403.0,1.04,1,
11,"Tuesday, Apr 19",COL,Home,PHI,W,6.0,5.0,9.0,8-3,1.0,Tied,Lawrence,Dominguez,Bard,3:02,N,23800.0,1.09,2,
12,"Wednesday, Apr 20",COL,Home,PHI,L,6.0,9.0,9.0,8-4,2.0,1.0,Hand,Chacin,Knebel,3:09,D,21490.0,1.08,-1,
13,"Saturday, Apr 23 (1)",COL,@,DET,L,0.0,13.0,9.0,8-5,3.0,1.0,Skubal,Senzatela,None,3:02,D,37566.0,1.00,-2,
14,"Saturday, Apr 23 (2)",COL,@,DET,W,3.0,2.0,9.0,9-5,3.0,1.0,Gomber,Brieske,Colome,2:47,N,28635.0,.97,1,
15,"Sunday, Apr 24",COL,@,DET,W,6.0,2.0,9.0,10-5,3.0,1.0,Kuhl,Alexander,None,2:55,D,20088.0,1.01,2,
16,"Monday, Apr 25",COL,@,PHI,L,2.0,8.0,9.0,10-6,3.0,2.0,Gibson,Freeland,None,3:09,N,20130.0,1.09,-1,
17,"Tuesday, Apr 26",COL,@,PHI,L,3.0,10.0,9.0,10-7,4.0,2.5,Eflin,Marquez,None,3:19,N,22300.0,1.01,-2,
18,"Wednesday, Apr 27",COL,@,PHI,L,3.0,7.0,9.0,10-8,4.0,2.5,Suarez,Feltner,None,3:20,N,20127.0,1.02,-3,
19,"Thursday, Apr 28",COL,@,PHI,L,1.0,7.0,9.0,10-9,4.0,3.0,Wheeler,Gomber,None,3:08,D,20098.0,.98,-4,
20,"Friday, Apr 29",COL,Home,CIN,W,10.0,4.0,9.0,11-9,4.0,2.5,Senzatela,Greene,None,3:25,N,30206.0,.88,1,
21,"Saturday, Apr 30",COL,Home,CIN,W,4.0,3.0,9.0,12-9,4.0,2.0,Kuhl,Warren,Bard,2:31,N,32179.0,.91,2,
22,"Sunday, May 1",COL,Home,CIN,W,10.0,1.0,9.0,13-9,4.0,1.5,Freeland,Sanmartin,None,2:56,D,32574.0,.97,3,
23,"Tuesday, May 3",COL,Home,WSN,L,2.0,10.0,9.0,13-10,4.0,2.5,Fedde,Marquez,None,2:39,N,20758.0,1.01,-1,
24,"Wednesday, May 4",COL,Home,WSN,W,5.0,2.0,9.0,14-10,3.0,2.5,Gomber,Corbin,Bard,2:18,N,19387.0,.99,1,
25,"Thursday, May 5",COL,Home,WSN,W,9.0,7.0,9.0,15-10,3.0,2.0,Chacin,Sanchez,Bard,3:25,D,30139.0,1.00,2,
26,"Friday, May 6",COL,@,ARI,L,1.0,4.0,9.0,15-11,3.0,2.5,Kelly,Estevez,Melancon,2:47,N,18551.0,1.13,-1,
27,"Saturday, May 7",COL,@,ARI,W,4.0,1.0,9.0,16-11,3.0,3.0,Colome,Melancon,Bard,3:19,N,24133.0,1.06,1,
28,"Sunday, May 8",COL,@,ARI,L,0.0,4.0,9.0,16-12,3.0,4.0,Gallen,Marquez,None,2:44,D,19323.0,1.12,-1,
29,"Monday, May 9",COL,@,SFG,L,5.0,8.0,9.0,16-13,4.0,4.0,Rodon,Gomber,None,3:15,N,20039.0,1.05,-2,
30,"Tuesday, May 10",COL,@,SFG,L,2.0,9.0,9.0,16-14,5.0,5.0,Wood,Senzatela,None,3:10,N,21472.0,1.08,-3,
31,"Wednesday, May 11",COL,@,SFG,L,1.0,7.0,9.0,16-15,5.0,5.0,Cobb,Kuhl,None,3:14,D,23341.0,.99,-4,
32,"Friday, May 13",COL,Home,KCR,L,10.0,14.0,9.0,16-16,5.0,4.5,Coleman,Freeland,Barlow,3:53,N,35176.0,.89,-5,
33,"Saturday, May 14",COL,Home,KCR,W,10.0,4.0,9.0,17-16,5.0,3.5,Marquez,Hernandez,None,2:39,N,40534.0,.79,1,
34,"Sunday, May 15",COL,Home,KCR,L,7.0,8.0,9.0,17-17,5.0,4.5,Staumont,Bard,Barlow,3:23,D,34505.0,.86,-1,
35,"Monday, May 16",COL,Home,SFG,L,6.0,7.0,9.0,17-18,5.0,5.5,Brebbia,Bard,Doval,3:23,N,23180.0,.95,-2,
36,"Tuesday, May 17",COL,Home,SFG,L,7.0,10.0,9.0,17-19,4.0,7.0,Cobb,Kuhl,Doval,3:40,N,25735.0,.86,-3,
37,"Wednesday, May 18",COL,Home,SFG,W,5.0,3.0,9.0,18-19,4.0,7.0,Kinley,Alvarez,Bard,2:42,D,26713.0,.79,1,
38,"Saturday, May 21 (1)",COL,Home,NYM,L,1.0,5.0,9.0,18-20,5.0,8.0,Carrasco,Marquez,None,2:55,D,20737.0,.77,-1,
39,"Saturday, May 21 (2)",COL,Home,NYM,W,11.0,3.0,9.0,19-20,5.0,8.0,Goudeau,Williams,None,2:58,N,25783.0,.70,1,
40,"Sunday, May 22",COL,Home,NYM,L,0.0,2.0,9.0,19-21,5.0,8.0,Walker,Gomber,Díaz,2:34,D,35248.0,.76,-1,
41,"Monday, May 23",COL,@,PIT,L,1.0,2.0,9.0,19-22,5.0,9.0,Bednar,Kinley,None,3:05,N,8376.0,.68,-2,
42,"Tuesday, May 24",COL,@,PIT,W,2.0,1.0,10.0,20-22,5.0,9.0,Bard,Bednar,None,3:21,N,9009.0,.64,1,
43,"Wednesday, May 25",COL,@,PIT,L,5.0,10.0,9.0,20-23,5.0,9.0,Peters,Lawrence,None,3:20,D,10014.0,.66,-1,
44,"Thursday, May 26",COL,@,WSN,L,3.0,7.0,9.0,20-24,5.0,10.0,Corbin,Marquez,None,2:40,N,16264.0,.65,-2,
45,"Saturday, May 28 (1)",COL,@,WSN,L,7.0,13.0,9.0,20-25,5.0,11.0,Ramirez,Gomber,None,3:37,D,20294.0,.58,-3,
46,"Saturday, May 28 (2)",COL,@,WSN,W,3.0,2.0,9.0,21-25,5.0,11.0,Kuhl,Finnegan,Bard,2:53,N,26535.0,.55,1,
47,"Sunday, May 29",COL,@,WSN,L,5.0,6.0,9.0,21-26,5.0,12.0,Gray,Freeland,Rainey,3:13,D,25225.0,.58,-1,
48,"Monday, May 30",COL,Home,MIA,W,7.0,1.0,9.0,22-26,5.0,11.0,Feltner,Sulser,None,2:56,D,40275.0,.54,1,
49,"Wednesday, Jun 1 (1)",COL,Home,MIA,L,1.0,14.0,9.0,22-27,5.0,10.0,Cabrera,Senzatela,None,3:00,D,,.58,-1,
50,"Wednesday, Jun 1 (2)",COL,Home,MIA,W-wo,13.0,12.0,10.0,23-27,5.0,10.0,Bard,Sulser,None,4:14,D,22719.0,.56,1,
51,"Thursday, Jun 2",COL,Home,ATL,L,6.0,13.0,9.0,23-28,5.0,11.0,Anderson,Gomber,None,2:58,N,26594.0,.61,-1,
52,"Friday, Jun 3",COL,Home,ATL,L,1.0,3.0,10.0,23-29,5.0,12.0,Minter,Estevez,Jansen,3:32,N,37336.0,.57,-2,
53,"Saturday, Jun 4",COL,Home,ATL,L,2.0,6.0,11.0,23-30,5.0,12.0,Minter,Chacin,None,3:34,N,41054.0,.51,-3,
54,"Sunday, Jun 5",COL,Home,ATL,L,7.0,8.0,9.0,23-31,5.0,12.0,Morton,Feltner,Jansen,3:33,D,39409.0,.43,-4,
55,"Tuesday, Jun 7",COL,@,SFG,W,5.0,3.0,9.0,24-31,5.0,11.0,Marquez,Littell,Bard,3:13,N,24785.0,.43,1,
56,"Wednesday, Jun 8",COL,@,SFG,L-wo,1.0,2.0,10.0,24-32,5.0,12.0,Doval,Estevez,None,2:49,N,21535.0,.47,-1,
57,"Thursday, Jun 9",COL,@,SFG,W,4.0,2.0,9.0,25-32,5.0,12.0,Gomber,Webb,Colome,2:56,D,23780.0,.41,1,
58,"Friday, Jun 10",COL,@,SDP,L,0.0,9.0,9.0,25-33,5.0,12.0,Musgrove,Kuhl,None,3:04,N,35207.0,.47,-1,
59,"Saturday, Jun 11 (1)",COL,@,SDP,L-wo,1.0,2.0,10.0,25-34,5.0,11.5,Wilson,Estevez,None,3:03,D,31415.0,.39,-2,
60,"Saturday, Jun 11 (2)",COL,@,SDP,W,6.0,2.0,9.0,26-34,5.0,11.5,Freeland,Gore,None,3:20,N,30040.0,.35,1,
61,"Sunday, Jun 12",COL,@,SDP,W,4.0,2.0,9.0,27-34,5.0,10.5,Marquez,Garcia,Bard,2:41,D,41754.0,.39,2,
62,"Tuesday, Jun 14",COL,Home,CLE,L,3.0,4.0,10.0,27-35,5.0,11.5,Shaw,Stephenson,Clase,3:02,N,28377.0,.37,-1,
63,"Wednesday, Jun 15",COL,Home,CLE,L,5.0,7.0,9.0,27-36,5.0,12.5,Shaw,Gomber,Clase,3:02,N,23838.0,.31,-2,
64,"Thursday, Jun 16",COL,Home,CLE,L,2.0,4.0,9.0,27-37,5.0,13.5,McKenzie,Kuhl,Clase,2:50,D,26629.0,.25,-3,
65,"Friday, Jun 17",COL,Home,SDP,W,10.0,4.0,9.0,28-37,5.0,12.5,Freeland,Gore,None,2:55,N,34304.0,.22,1,
