,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",SEA,Home,SFG,W-wo,8.0,7.0,10.0,1-0,1.0,Tied,Misiewicz,Alvarez,None,3:45,N,8174.0,.92,1,
2,"Friday, Apr 2",SEA,Home,SFG,L,3.0,6.0,9.0,1-1,2.0,1.0,Peralta,Steckenrider,McGee,3:16,N,8392.0,.98,-1,
3,"Saturday, Apr 3",SEA,Home,SFG,W,4.0,0.0,9.0,2-1,2.0,1.0,Flexen,Webb,Montero,2:59,N,8651.0,.90,1,
4,"Monday, Apr 5",SEA,Home,CHW,L,0.0,6.0,9.0,2-2,3.0,1.5,Rodon,Sheffield,None,3:23,N,6436.0,.97,-1,
5,"Tuesday, Apr 6",SEA,Home,CHW,L,4.0,10.0,9.0,2-3,3.0,2.5,Giolito,Margevicius,None,3:45,N,7980.0,.94,-2,
6,"Wednesday, Apr 7",SEA,Home,CHW,W,8.0,4.0,9.0,3-3,3.0,2.0,Vest,Foster,None,3:49,D,7429.0,.86,1,
7,"Thursday, Apr 8",SEA,@,MIN,L,2.0,10.0,9.0,3-4,4.0,3.0,Berrios,Gonzales,None,3:27,D,9675.0,.95,-1,
8,"Saturday, Apr 10",SEA,@,MIN,W,4.0,3.0,10.0,4-4,3.0,1.5,Graveman,Rogers,Middleton,3:14,D,9817.0,.92,1,
9,"Sunday, Apr 11",SEA,@,MIN,W,8.0,6.0,9.0,5-4,3.0,1.0,Steckenrider,Colome,Montero,3:28,D,9792.0,1.00,2,
10,"Tuesday, Apr 13 (1)",SEA,@,BAL,W,4.0,3.0,8.0,6-4,2.0,1.0,Montero,Scott,Graveman,2:26,D,,1.00,3,
11,"Tuesday, Apr 13 (2)",SEA,@,BAL,L-wo,6.0,7.0,7.0,6-5,2.0,1.0,Valdez,Sadler,None,2:38,N,4147.0,1.06,-1,
12,"Thursday, Apr 15 (1)",SEA,@,BAL,W,4.0,2.0,7.0,7-5,1.0,up 0.5,Gonzales,Scott,Graveman,2:23,D,,1.02,1,
13,"Thursday, Apr 15 (2)",SEA,@,BAL,W,2.0,1.0,7.0,8-5,1.0,up 0.5,Dunn,Zimmermann,Middleton,2:01,N,5060.0,1.08,2,
14,"Friday, Apr 16",SEA,Home,HOU,W-wo,6.0,5.0,9.0,9-5,1.0,up 0.5,Misiewicz,Stanek,None,3:04,N,8967.0,1.22,3,
15,"Saturday, Apr 17",SEA,Home,HOU,L,0.0,1.0,9.0,9-6,1.0,Tied,Greinke,Flexen,Pressly,2:36,N,8960.0,1.24,-1,
16,"Sunday, Apr 18",SEA,Home,HOU,W,7.0,2.0,9.0,10-6,1.0,up 0.5,Newsome,Odorizzi,None,3:19,D,8959.0,1.25,1,
17,"Monday, Apr 19",SEA,Home,LAD,W,4.0,3.0,9.0,11-6,1.0,up 1.5,Sheffield,May,Montero,3:11,N,8999.0,1.09,2,
18,"Tuesday, Apr 20",SEA,Home,LAD,L,0.0,1.0,9.0,11-7,1.0,Tied,Urias,Gonzales,Jansen,2:28,D,8998.0,1.14,-1,
19,"Thursday, Apr 22",SEA,@,BOS,W,7.0,3.0,10.0,12-7,1.0,Tied,Montero,Hernandez,None,3:28,N,4617.0,1.12,1,
20,"Friday, Apr 23",SEA,@,BOS,L,5.0,6.0,9.0,12-8,2.0,1.0,Sawamura,Kikuchi,None,3:28,N,4646.0,1.15,-1,
21,"Saturday, Apr 24",SEA,@,BOS,W,8.0,2.0,9.0,13-8,2.0,1.0,Flexen,Eovaldi,None,3:05,D,4621.0,1.17,1,
22,"Sunday, Apr 25",SEA,@,BOS,L,3.0,5.0,9.0,13-9,2.0,1.0,Rodriguez,Margevicius,Barnes,2:44,D,4510.0,1.17,-1,
23,"Monday, Apr 26",SEA,@,HOU,L,2.0,5.0,9.0,13-10,2.0,2.0,Urquidy,Sheffield,Pressly,3:07,N,11862.0,1.30,-2,
24,"Tuesday, Apr 27",SEA,@,HOU,L,0.0,2.0,9.0,13-11,2.0,2.0,Javier,Gonzales,Pressly,2:40,N,14413.0,1.25,-3,
25,"Wednesday, Apr 28",SEA,@,HOU,L,5.0,7.0,9.0,13-12,3.0,2.0,Smith,Montero,Stanek,3:29,N,12707.0,1.24,-4,
26,"Thursday, Apr 29",SEA,@,HOU,W,1.0,0.0,9.0,14-12,2.0,2.0,Kikuchi,Garcia,Graveman,2:43,D,14149.0,1.18,1,
27,"Friday, Apr 30",SEA,Home,LAA,W,7.0,4.0,9.0,15-12,2.0,1.0,Steckenrider,Heaney,None,3:20,N,8632.0,1.20,2,
28,"Saturday, May 1",SEA,Home,LAA,L,5.0,10.0,9.0,15-13,3.0,1.0,Canning,Newsome,None,3:16,N,8993.0,1.28,-1,
29,"Sunday, May 2",SEA,Home,LAA,W,2.0,0.0,9.0,16-13,2.0,1.0,Sheffield,Bundy,Montero,3:05,D,9000.0,1.27,1,
30,"Monday, May 3",SEA,Home,BAL,L,3.0,5.0,9.0,16-14,2.0,2.0,Sulser,Misiewicz,Valdez,2:55,N,5776.0,1.17,-1,
31,"Tuesday, May 4",SEA,Home,BAL,W,5.0,2.0,9.0,17-14,2.0,2.0,Montero,Lakins,None,3:15,N,6504.0,1.12,1,
32,"Wednesday, May 5",SEA,Home,BAL,L,0.0,6.0,9.0,17-15,2.0,2.0,Means,Kikuchi,None,2:25,D,6742.0,1.14,-1,
33,"Friday, May 7",SEA,@,TEX,W,5.0,4.0,9.0,18-15,2.0,1.5,Flexen,Sborz,Graveman,2:57,N,26047.0,1.27,1,
34,"Saturday, May 8",SEA,@,TEX,L,8.0,9.0,9.0,18-16,2.0,2.5,King,Misiewicz,Kennedy,3:25,N,26616.0,1.27,-1,
35,"Sunday, May 9",SEA,@,TEX,L,2.0,10.0,9.0,18-17,3.0,2.5,Dunning,Sheffield,None,3:03,D,30632.0,1.23,-2,
36,"Tuesday, May 11",SEA,@,LAD,L,4.0,6.0,9.0,18-18,3.0,3.5,Cleavinger,Montero,Jansen,2:54,N,15570.0,1.03,-3,
37,"Wednesday, May 12",SEA,@,LAD,L,1.0,7.0,9.0,18-19,3.0,4.5,Urias,Dunn,None,2:57,N,15586.0,1.01,-4,
38,"Thursday, May 13",SEA,Home,CLE,L,2.0,4.0,9.0,18-20,3.0,4.5,Plesac,Gilbert,Shaw,2:36,N,9880.0,.94,-5,
39,"Friday, May 14",SEA,Home,CLE,W,7.0,3.0,9.0,19-20,3.0,4.5,Flexen,Civale,Montero,3:06,N,10014.0,.90,1,
40,"Saturday, May 15",SEA,Home,CLE,W,7.0,3.0,9.0,20-20,3.0,3.5,Sheffield,McKenzie,None,3:09,N,10311.0,.94,2,
41,"Sunday, May 16",SEA,Home,CLE,W,3.0,2.0,9.0,21-20,3.0,3.5,Sewald,Bieber,Graveman,3:36,D,10287.0,.98,3,
42,"Monday, May 17",SEA,Home,DET,L,1.0,4.0,9.0,21-21,3.0,4.0,Mize,Kikuchi,Fulmer,2:34,N,7201.0,.97,-1,
43,"Tuesday, May 18",SEA,Home,DET,L,0.0,5.0,9.0,21-22,3.0,5.0,Turnbull,Dunn,None,2:44,N,6883.0,.95,-2,
44,"Wednesday, May 19",SEA,Home,DET,L,2.0,6.0,9.0,21-23,3.0,5.0,Skubal,Gilbert,None,3:11,N,8462.0,.84,-3,
45,"Friday, May 21",SEA,@,SDP,L,1.0,16.0,9.0,21-24,3.0,5.5,Paddack,Flexen,None,3:34,N,15250.0,.78,-4,
46,"Saturday, May 22",SEA,@,SDP,L,4.0,6.0,9.0,21-25,3.0,6.5,Stammen,Sheffield,Melancon,3:06,N,15250.0,.75,-5,
47,"Sunday, May 23",SEA,@,SDP,L,2.0,9.0,9.0,21-26,3.0,6.5,Darvish,Misiewicz,None,2:55,D,15250.0,.68,-6,
48,"Monday, May 24",SEA,@,OAK,W,4.0,2.0,9.0,22-26,3.0,5.5,Kikuchi,Montas,Middleton,3:04,N,3019.0,.90,1,
49,"Tuesday, May 25",SEA,@,OAK,W,4.0,3.0,9.0,23-26,3.0,4.5,Sewald,Irvin,Montero,3:09,N,2865.0,.90,2,
50,"Wednesday, May 26",SEA,@,OAK,L,3.0,6.0,9.0,23-27,3.0,5.5,Kaprielian,Dugger,Diekman,3:01,D,3571.0,1.02,-1,
51,"Thursday, May 27",SEA,Home,TEX,W,5.0,0.0,9.0,24-27,3.0,5.5,Flexen,Allard,None,2:35,N,9008.0,.85,1,
52,"Friday, May 28",SEA,Home,TEX,W,3.0,2.0,9.0,25-27,3.0,5.5,Sheffield,Lyles,Swanson,2:46,N,10605.0,.85,2,
53,"Saturday, May 29",SEA,Home,TEX,W,3.0,2.0,9.0,26-27,3.0,4.5,Zamora,Foltynewicz,Montero,2:43,N,11071.0,.90,3,
54,"Sunday, May 30",SEA,Home,TEX,W,4.0,2.0,9.0,27-27,3.0,3.5,Kikuchi,Yang,Middleton,3:00,D,11198.0,.95,4,
55,"Monday, May 31",SEA,Home,OAK,W-wo,6.0,5.0,10.0,28-27,3.0,2.5,Zamora,Trivino,None,3:31,D,11112.0,1.34,5,
56,"Tuesday, Jun 1",SEA,Home,OAK,L,6.0,12.0,9.0,28-28,3.0,3.5,Luzardo,Sewald,None,3:33,N,9160.0,1.37,-1,
57,"Wednesday, Jun 2",SEA,Home,OAK,L,0.0,6.0,9.0,28-29,3.0,4.5,Manaea,Flexen,None,2:37,N,9588.0,1.24,-2,
58,"Thursday, Jun 3",SEA,@,LAA,W,6.0,2.0,9.0,29-29,3.0,4.0,Sheffield,Canning,None,3:26,N,9714.0,.96,1,
59,"Friday, Jun 4",SEA,@,LAA,L,2.0,3.0,9.0,29-30,3.0,5.0,Ohtani,Santiago,Iglesias,2:42,N,15141.0,1.06,-1,
60,"Saturday, Jun 5",SEA,@,LAA,L,5.0,12.0,9.0,29-31,3.0,6.0,Cobb,Steckenrider,None,3:00,N,15071.0,.95,-2,
61,"Sunday, Jun 6",SEA,@,LAA,W,9.0,5.0,9.0,30-31,3.0,5.0,Gilbert,Sandoval,None,3:57,D,12833.0,.83,1,
62,"Tuesday, Jun 8",SEA,@,DET,L,3.0,5.0,9.0,30-32,3.0,6.0,Boyd,Gonzales,Cisnero,3:09,N,9081.0,.91,-1,
63,"Wednesday, Jun 9",SEA,@,DET,W,9.0,6.0,11.0,31-32,3.0,6.0,Chargois,Norris,None,3:43,N,9162.0,.75,1,
64,"Thursday, Jun 10",SEA,@,DET,L,3.0,8.0,9.0,31-33,3.0,6.0,Jimenez,Sheffield,None,3:21,D,9290.0,.74,-1,
65,"Friday, Jun 11",SEA,@,CLE,L,0.0,7.0,9.0,31-34,4.0,7.0,Civale,Dunn,None,2:56,N,22970.0,.80,-2,
66,"Saturday, Jun 12",SEA,@,CLE,L-wo,4.0,5.0,10.0,31-35,4.0,8.0,Karinchak,Sewald,None,3:41,D,20116.0,.69,-3,
67,"Sunday, Jun 13",SEA,@,CLE,W,6.0,2.0,9.0,32-35,4.0,8.0,Gilbert,Bieber,None,3:17,D,17371.0,.61,1,
68,"Monday, Jun 14",SEA,Home,MIN,W,4.0,3.0,9.0,33-35,4.0,8.0,Sewald,Robles,Steckenrider,3:10,N,9185.0,.60,2,
