,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Apr 3",TOR,@,TBR,W,5.0,3.0,9.0,1-0,1.0,up 0.5,Stroman,Archer,Osuna,2:51,D,31042.0,1.10,1,
2,"Monday, Apr 4",TOR,@,TBR,W,5.0,3.0,9.0,2-0,1.0,up 0.5,Dickey,Smyly,Osuna,2:58,N,15116.0,1.10,2,
3,"Tuesday, Apr 5",TOR,@,TBR,L,2.0,3.0,9.0,2-1,1.0,Tied,Colome,Cecil,None,3:07,N,12757.0,1.13,-1,
4,"Wednesday, Apr 6",TOR,@,TBR,L,3.0,5.0,9.0,2-2,2.0,1.0,Ramirez,Floyd,None,2:47,D,14257.0,1.11,-2,
5,"Friday, Apr 8",TOR,Home,BOS,L,7.0,8.0,9.0,2-3,4.0,2.5,Barnes,Storen,Kimbrel,3:24,N,48871.0,1.08,-3,
6,"Saturday, Apr 9",TOR,Home,BOS,L,4.0,8.0,9.0,2-4,5.0,3.0,Porcello,Dickey,None,2:48,D,47138.0,1.01,-4,
7,"Sunday, Apr 10",TOR,Home,BOS,W,3.0,0.0,9.0,3-4,4.0,3.0,Estrada,Wright,Osuna,2:27,D,46158.0,.96,1,
8,"Tuesday, Apr 12",TOR,Home,NYY,L,2.0,3.0,9.0,3-5,5.0,4.5,Barbato,Cecil,Miller,3:03,N,28819.0,1.00,-1,
9,"Wednesday, Apr 13",TOR,Home,NYY,W,7.0,2.0,9.0,4-5,4.0,3.5,Happ,Pineda,None,2:43,N,27938.0,.92,1,
10,"Thursday, Apr 14",TOR,Home,NYY,W,4.0,2.0,9.0,5-5,2.0,2.5,Stroman,Eovaldi,Osuna,2:22,N,36238.0,.94,2,
11,"Friday, Apr 15",TOR,@,BOS,L,3.0,5.0,9.0,5-6,3.0,3.5,Porcello,Dickey,Kimbrel,3:02,N,31415.0,1.07,-1,
12,"Saturday, Apr 16",TOR,@,BOS,L,2.0,4.0,9.0,5-7,3.0,3.5,Price,Estrada,Kimbrel,2:43,D,36267.0,1.00,-2,
13,"Sunday, Apr 17",TOR,@,BOS,W,5.0,3.0,9.0,6-7,3.0,3.0,Sanchez,Wright,None,3:09,D,37217.0,.98,1,
14,"Monday, Apr 18",TOR,@,BOS,W,4.0,3.0,9.0,7-7,2.0,2.5,Happ,Uehara,Storen,3:12,D,37168.0,1.03,2,
15,"Tuesday, Apr 19",TOR,@,BAL,W,4.0,3.0,9.0,8-7,2.0,1.5,Stroman,Wright,Osuna,2:50,N,16783.0,1.14,3,
16,"Wednesday, Apr 20",TOR,@,BAL,L-wo,3.0,4.0,10.0,8-8,2.0,2.5,Givens,Biagini,None,3:22,N,15404.0,1.21,-1,
17,"Thursday, Apr 21",TOR,@,BAL,L,2.0,3.0,9.0,8-9,2.0,3.5,O'Day,Cecil,Britton,3:09,N,17644.0,1.15,-2,
18,"Friday, Apr 22",TOR,Home,OAK,L,5.0,8.0,9.0,8-10,3.0,3.5,Gray,Sanchez,Madson,3:21,N,34251.0,.95,-3,
19,"Saturday, Apr 23",TOR,Home,OAK,W,9.0,3.0,9.0,9-10,2.0,3.5,Happ,Bassitt,None,2:38,D,46334.0,.91,1,
20,"Sunday, Apr 24",TOR,Home,OAK,W,6.0,3.0,9.0,10-10,2.0,2.5,Hutchison,Surkamp,Osuna,2:44,D,46300.0,.94,2,
