,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",SEA,@,TEX,L,2.0,3.0,9.0,0-1,3.0,1.0,Hamels,Hernandez,Tolleson,2:38,D,49289.0,1.06,-1,
2,"Tuesday, Apr 5",SEA,@,TEX,W,10.0,2.0,9.0,1-1,2.0,0.5,Vincent,Barnette,None,3:30,N,28386.0,1.02,1,
3,"Wednesday, Apr 6",SEA,@,TEX,W,9.0,5.0,9.0,2-1,1.0,up 0.5,Benoit,Tolleson,None,2:56,D,26945.0,1.12,2,
4,"Friday, Apr 8",SEA,Home,OAK,L,2.0,3.0,9.0,2-2,1.0,up 0.5,Doolittle,Cishek,Madson,2:55,N,47065.0,1.17,-1,
5,"Saturday, Apr 9",SEA,Home,OAK,L,1.0,6.0,9.0,2-3,3.0,0.5,Hill,Karns,None,2:54,N,36424.0,1.14,-2,
6,"Sunday, Apr 10",SEA,Home,OAK,L,1.0,2.0,10.0,2-4,3.0,1.5,Axford,Vincent,Doolittle,3:03,D,30834.0,1.08,-3,
7,"Monday, Apr 11",SEA,Home,TEX,L,3.0,7.0,9.0,2-5,5.0,1.5,Lewis,Iwakuma,None,3:00,N,13468.0,.97,-4,
8,"Tuesday, Apr 12",SEA,Home,TEX,L,0.0,8.0,9.0,2-6,5.0,2.5,Holland,Miley,None,2:35,N,13376.0,.96,-5,
9,"Wednesday, Apr 13",SEA,Home,TEX,W-wo,4.0,2.0,10.0,3-6,4.0,2.0,Cishek,Diekman,None,3:20,D,15075.0,.90,1,
10,"Friday, Apr 15",SEA,@,NYY,W,7.0,1.0,9.0,4-6,3.0,1.0,Karns,Severino,None,3:18,N,35531.0,.85,2,
11,"Saturday, Apr 16",SEA,@,NYY,W,3.0,2.0,9.0,5-6,2.0,1.0,Hernandez,Sabathia,Cishek,3:21,D,38574.0,.91,3,
12,"Sunday, Apr 17",SEA,@,NYY,L,3.0,4.0,9.0,5-7,3.0,1.5,Tanaka,Iwakuma,Miller,2:34,D,43856.0,.97,-1,
13,"Tuesday, Apr 19",SEA,@,CLE,L,2.0,3.0,9.0,5-8,4.0,2.5,Carrasco,Miley,Allen,2:56,N,9393.0,.89,-2,
14,"Wednesday, Apr 20",SEA,@,CLE,W,2.0,1.0,9.0,6-8,3.0,2.5,Walker,Salazar,Cishek,2:48,N,9890.0,.82,1,
15,"Thursday, Apr 21",SEA,@,CLE,W,10.0,7.0,10.0,7-8,3.0,2.5,Zych,Allen,Cishek,3:56,D,11525.0,.94,2,
16,"Friday, Apr 22",SEA,@,LAA,W,5.0,2.0,10.0,8-8,3.0,1.5,Peralta,Alvarez,Cishek,3:23,N,40755.0,1.09,3,
17,"Saturday, Apr 23",SEA,@,LAA,L,2.0,4.0,9.0,8-9,3.0,1.5,Santiago,Hernandez,Street,2:45,N,41058.0,1.11,-1,
18,"Sunday, Apr 24",SEA,@,LAA,W,9.0,4.0,9.0,9-9,3.0,0.5,Miley,Shoemaker,Vincent,2:43,D,37754.0,1.06,1,
19,"Monday, Apr 25",SEA,Home,HOU,W,3.0,2.0,9.0,10-9,1.0,up 0.5,Walker,Fister,Cishek,2:40,N,14832.0,1.10,2,
20,"Tuesday, Apr 26",SEA,Home,HOU,W,11.0,1.0,9.0,11-9,1.0,up 0.5,Karns,Keuchel,None,3:02,N,13821.0,1.14,3,
21,"Wednesday, Apr 27",SEA,Home,HOU,L,4.0,7.0,9.0,11-10,2.0,0.5,McHugh,Iwakuma,None,3:23,N,14173.0,1.16,-1,
22,"Friday, Apr 29",SEA,Home,KCR,W,1.0,0.0,9.0,12-10,2.0,0.5,Hernandez,Medlen,Cishek,2:49,N,38684.0,1.14,1,
23,"Saturday, Apr 30",SEA,Home,KCR,W,6.0,0.0,9.0,13-10,2.0,0.5,Miley,Ventura,None,2:28,N,43444.0,1.13,2,
24,"Sunday, May 1",SEA,Home,KCR,L,1.0,4.0,9.0,13-11,2.0,0.5,Kennedy,Walker,Davis,3:14,D,37053.0,1.14,-1,
25,"Monday, May 2",SEA,@,OAK,W,4.0,3.0,9.0,14-11,2.0,0.5,Karns,Graveman,Cishek,2:45,N,10535.0,1.27,1,
26,"Tuesday, May 3",SEA,@,OAK,W,8.0,2.0,9.0,15-11,1.0,up 0.5,Iwakuma,Gray,None,2:38,N,12584.0,1.33,2,
27,"Wednesday, May 4",SEA,@,OAK,W,9.0,8.0,9.0,16-11,1.0,up 1.5,Montgomery,Axford,Cishek,3:10,D,16238.0,1.43,3,
28,"Thursday, May 5",SEA,@,HOU,W,6.0,3.0,9.0,17-11,1.0,up 2.5,Vincent,Gregerson,Cishek,3:13,N,20151.0,1.29,4,
29,"Friday, May 6",SEA,@,HOU,L,3.0,6.0,9.0,17-12,1.0,up 1.5,Fister,Walker,Gregerson,2:46,N,25413.0,1.34,-1,
30,"Saturday, May 7",SEA,@,HOU,W,3.0,2.0,10.0,18-12,1.0,up 1.5,Cishek,Sipp,None,3:27,N,31559.0,1.32,1,
31,"Sunday, May 8",SEA,@,HOU,L,1.0,5.0,9.0,18-13,1.0,up 0.5,McHugh,Iwakuma,None,2:57,D,28148.0,1.31,-1,
32,"Monday, May 9",SEA,Home,TBR,W,5.0,2.0,9.0,19-13,1.0,up 1.5,Hernandez,Eveland,Cishek,3:05,N,15230.0,1.24,1,
33,"Tuesday, May 10",SEA,Home,TBR,W,6.0,4.0,9.0,20-13,1.0,up 1.5,Miley,Smyly,Cishek,2:46,N,16013.0,1.25,2,
34,"Wednesday, May 11",SEA,Home,TBR,W-wo,6.0,5.0,11.0,21-13,1.0,up 1.5,Johnson,Geltz,None,4:01,D,23000.0,1.26,3,
35,"Friday, May 13",SEA,Home,LAA,L,6.0,7.0,9.0,21-14,1.0,up 1.5,Smith,Cishek,Salas,3:41,N,34579.0,1.34,-1,
36,"Saturday, May 14",SEA,Home,LAA,L,7.0,9.0,9.0,21-15,1.0,up 0.5,Bedrosian,Cishek,Smith,3:29,N,42038.0,1.35,-2,
37,"Sunday, May 15",SEA,Home,LAA,L,0.0,3.0,9.0,21-16,2.0,0.5,Santiago,Hernandez,Smith,2:55,D,40852.0,1.44,-3,
38,"Tuesday, May 17",SEA,@,BAL,W,10.0,0.0,9.0,22-16,1.0,up 1.0,Miley,Jimenez,None,2:41,N,14477.0,1.29,1,
39,"Wednesday, May 18",SEA,@,BAL,L,2.0,5.0,9.0,22-17,1.0,up 1.0,Tillman,Walker,Britton,2:59,N,21167.0,1.30,-1,
40,"Thursday, May 19",SEA,@,BAL,W,7.0,2.0,9.0,23-17,1.0,up 1.5,Karns,Wilson,None,3:01,D,35012.0,1.33,1,
