,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",MIL,@,CHC,L,0.0,3.0,9.0,0-1,4.0,1.0,Hendricks,Woodruff,None,2:30,N,,1.17,-1,
2,"Saturday, Jul 25",MIL,@,CHC,W,8.0,3.0,9.0,1-1,2.0,1.0,Suter,Darvish,None,3:36,D,,1.17,1,
3,"Sunday, Jul 26",MIL,@,CHC,L,1.0,9.0,9.0,1-2,3.0,1.0,Chatwood,Peralta,None,3:04,D,,1.19,-1,
4,"Monday, Jul 27",MIL,@,PIT,W,6.0,5.0,11.0,2-2,3.0,1.0,Phelps,Neverauskas,None,3:54,N,,1.21,1,
5,"Tuesday, Jul 28",MIL,@,PIT,L,6.0,8.0,9.0,2-3,3.0,2.0,Hartlieb,Wahl,Burdi,3:22,N,,1.20,-1,
6,"Wednesday, Jul 29",MIL,@,PIT,W,3.0,0.0,9.0,3-3,2.0,1.0,Woodruff,Musgrove,Hader,3:02,N,,1.21,1,
7,"Monday, Aug 3",MIL,Home,CHW,L,4.0,6.0,9.0,3-4,3.0,3.5,Detwiler,Phelps,Colome,3:43,N,,1.09,-1,
8,"Tuesday, Aug 4",MIL,Home,CHW,L,2.0,3.0,9.0,3-5,4.0,4.5,Giolito,Williams,Colome,3:14,N,,1.10,-2,
9,"Wednesday, Aug 5",MIL,@,CHW,W,1.0,0.0,9.0,4-5,2.0,4.5,Houser,Keuchel,Hader,2:21,N,,1.06,1,
10,"Thursday, Aug 6",MIL,@,CHW,W,8.0,3.0,9.0,5-5,2.0,3.5,Lindblom,Gonzalez,None,3:41,N,,1.08,2,
11,"Friday, Aug 7",MIL,Home,CIN,L,3.0,8.0,9.0,5-6,2.0,4.0,Bauer,Lauer,None,2:59,N,,1.29,-1,
12,"Saturday, Aug 8",MIL,Home,CIN,L,1.0,4.0,9.0,5-7,4.0,4.5,DeSclafani,Anderson,Iglesias,2:40,N,,1.25,-2,
13,"Sunday, Aug 9",MIL,Home,CIN,W,9.0,3.0,9.0,6-7,2.0,4.0,Suter,Gray,None,3:14,D,,1.26,1,
