,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",CHW,Home,MIN,W,5.0,3.0,9.0,1-0,1.0,Tied,Sale,Nolasco,Lindstrom,2:35,D,37422.0,1.06,1,
2,"Wednesday, Apr 2",CHW,Home,MIN,W-wo,7.0,6.0,11.0,2-0,1.0,Tied,Belisario,Deduno,None,4:19,D,10625.0,1.09,2,
3,"Thursday, Apr 3",CHW,Home,MIN,L,9.0,10.0,9.0,2-1,2.0,0.5,Thielbar,Lindstrom,Perkins,3:42,D,11056.0,1.14,-1,
4,"Friday, Apr 4",CHW,@,KCR,L,5.0,7.0,9.0,2-2,3.0,1.5,Guthrie,Johnson,Holland,3:37,D,40103.0,1.06,-2,
5,"Saturday, Apr 5",CHW,@,KCR,L,3.0,4.0,9.0,2-3,4.0,2.5,Davis,Downs,Holland,2:59,D,21463.0,1.05,-3,
6,"Sunday, Apr 6",CHW,@,KCR,W,5.0,1.0,9.0,3-3,2.0,1.5,Sale,Shields,None,2:49,D,29760.0,.98,1,
7,"Monday, Apr 7",CHW,@,COL,L,1.0,8.0,9.0,3-4,4.0,2.0,Lyles,Paulino,None,2:42,N,22550.0,.96,-1,
8,"Tuesday, Apr 8",CHW,@,COL,W,15.0,3.0,9.0,4-4,3.0,1.0,Quintana,Morales,None,3:10,N,25393.0,.87,1,
9,"Wednesday, Apr 9",CHW,@,COL,L,4.0,10.0,9.0,4-5,4.0,2.0,Brothers,Downs,None,3:23,D,22745.0,.99,-1,
10,"Thursday, Apr 10",CHW,Home,CLE,W,7.0,3.0,9.0,5-5,2.0,1.5,Danks,Salazar,None,2:52,N,11116.0,1.02,1,
11,"Friday, Apr 11",CHW,Home,CLE,W,9.0,6.0,9.0,6-5,2.0,0.5,Sale,Carrasco,None,3:28,N,13605.0,1.08,2,
12,"Saturday, Apr 12",CHW,Home,CLE,L,6.0,12.0,9.0,6-6,2.0,1.5,Outman,Belisario,None,3:28,D,27332.0,1.14,-1,
13,"Sunday, Apr 13",CHW,Home,CLE,W-wo,4.0,3.0,9.0,7-6,2.0,0.5,Lindstrom,Axford,None,3:18,D,14281.0,1.11,1,
14,"Tuesday, Apr 15",CHW,Home,BOS,W-wo,2.0,1.0,9.0,8-6,1.0,Tied,Webb,Badenhop,None,3:36,N,13402.0,1.01,2,
15,"Wednesday, Apr 16",CHW,Home,BOS,L,4.0,6.0,14.0,8-7,1.0,Tied,Capuano,Garcia,Badenhop,5:17,N,13302.0,1.04,-1,
16,"Thursday, Apr 17",CHW,Home,BOS,L,1.0,3.0,9.0,8-8,3.0,1.0,Lester,Belisario,Uehara,2:54,N,17454.0,1.07,-2,
17,"Friday, Apr 18",CHW,@,TEX,L,0.0,12.0,9.0,8-9,4.0,1.0,Perez,Paulino,None,2:41,N,40671.0,.96,-3,
18,"Saturday, Apr 19",CHW,@,TEX,L,3.0,6.0,9.0,8-10,4.0,2.0,Lewis,Quintana,Soria,2:49,N,44811.0,.96,-4,
19,"Sunday, Apr 20",CHW,@,TEX,W,16.0,2.0,9.0,9-10,4.0,2.0,Johnson,Ross,None,3:16,D,35402.0,.92,1,
20,"Monday, Apr 21",CHW,@,DET,W,3.0,1.0,9.0,10-10,2.0,1.0,Danks,Sanchez,Lindstrom,3:06,N,24997.0,1.08,2,
21,"Tuesday, Apr 22",CHW,@,DET,L,6.0,8.0,9.0,10-11,3.0,2.0,Verlander,Leesman,Chamberlain,3:22,N,24976.0,1.17,-1,
22,"Wednesday, Apr 23",CHW,@,DET,W,6.0,4.0,9.0,11-11,2.0,1.0,Rienzo,Reed,Lindstrom,2:51,N,23451.0,1.07,1,
23,"Thursday, Apr 24",CHW,@,DET,L,4.0,7.0,9.0,11-12,4.0,2.0,Scherzer,Quintana,Nathan,3:14,D,28514.0,1.16,-1,
24,"Friday, Apr 25",CHW,Home,TBR,W-wo,9.0,6.0,9.0,12-12,2.0,2.0,Lindstrom,Balfour,None,4:04,N,17210.0,.95,1,
25,"Saturday, Apr 26",CHW,Home,TBR,L,0.0,4.0,9.0,12-13,3.0,2.0,Ramos,Danks,None,3:11,N,22412.0,1.00,-1,
26,"Sunday, Apr 27",CHW,Home,TBR,W,9.0,2.0,9.0,13-13,3.0,1.5,Carroll,Price,None,2:55,D,17313.0,.95,1,
27,"Monday, Apr 28",CHW,Home,TBR,W,7.0,3.0,9.0,14-13,2.0,1.0,Rienzo,Odorizzi,None,3:19,N,11268.0,.98,2,
28,"Tuesday, Apr 29",CHW,Home,DET,L,3.0,4.0,9.0,14-14,4.0,2.0,Chamberlain,Belisario,Nathan,3:04,N,17023.0,1.24,-1,
29,"Wednesday, Apr 30",CHW,Home,DET,L,1.0,5.0,9.0,14-15,4.0,3.0,Scherzer,Noesi,None,3:03,D,15157.0,1.16,-2,
30,"Friday, May 2",CHW,@,CLE,L,5.0,12.0,9.0,14-16,3.0,4.0,Salazar,Danks,None,3:26,N,15518.0,1.06,-3,
31,"Saturday, May 3",CHW,@,CLE,L,0.0,2.0,9.0,14-17,4.0,5.0,Masterson,Carroll,Axford,2:38,N,15834.0,1.00,-4,
32,"Sunday, May 4",CHW,@,CLE,W,4.0,3.0,9.0,15-17,3.0,5.0,Webb,Axford,Lindstrom,2:55,D,13455.0,.93,1,
33,"Monday, May 5",CHW,@,CHC,W,3.0,1.0,12.0,16-17,3.0,5.0,Webb,Grimm,Lindstrom,3:51,N,33146.0,.88,2,
34,"Tuesday, May 6",CHW,@,CHC,W,5.0,1.0,9.0,17-17,2.0,5.0,Putnam,Ramirez,None,3:30,N,34305.0,.92,3,
35,"Wednesday, May 7",CHW,Home,CHC,W,8.0,3.0,9.0,18-17,2.0,5.0,Danks,Wood,None,3:03,N,21075.0,.94,4,
36,"Thursday, May 8",CHW,Home,CHC,L,5.0,12.0,9.0,18-18,2.0,5.0,Schlitter,Carroll,None,4:07,N,26332.0,1.01,-1,
37,"Friday, May 9",CHW,Home,ARI,W,9.0,3.0,9.0,19-18,2.0,4.0,Rienzo,McCarthy,None,2:45,N,19118.0,.96,1,
38,"Saturday, May 10",CHW,Home,ARI,L,3.0,4.0,9.0,19-19,2.0,5.0,Miley,Quintana,Reed,2:58,N,24634.0,1.01,-1,
39,"Sunday, May 11",CHW,Home,ARI,L,1.0,5.0,9.0,19-20,2.0,5.0,Anderson,Noesi,None,3:10,D,18612.0,.97,-2,
40,"Monday, May 12",CHW,@,OAK,L,4.0,5.0,9.0,19-21,3.0,6.0,Chavez,Danks,Doolittle,2:57,N,10120.0,1.00,-3,
41,"Tuesday, May 13",CHW,@,OAK,L,0.0,11.0,9.0,19-22,4.0,7.0,Pomeranz,Carroll,None,2:50,N,13826.0,.89,-4,
42,"Wednesday, May 14",CHW,@,OAK,W,4.0,2.0,9.0,20-22,3.0,7.0,Belisario,Abad,Lindstrom,2:57,D,18035.0,.78,1,
43,"Friday, May 16",CHW,@,HOU,W,7.0,2.0,9.0,21-22,3.0,7.0,Quintana,McHugh,None,3:31,N,17529.0,.81,2,
44,"Saturday, May 17",CHW,@,HOU,L,5.0,6.0,9.0,21-23,4.0,8.0,Cosart,Noesi,Qualls,3:26,D,20612.0,.88,-1,
45,"Sunday, May 18",CHW,@,HOU,L,2.0,8.0,9.0,21-24,4.0,9.0,Peacock,Danks,None,2:46,D,21532.0,.82,-2,
46,"Monday, May 19",CHW,@,KCR,W,7.0,6.0,9.0,22-24,4.0,8.0,Putnam,Vargas,Petricka,3:16,N,16462.0,.80,1,
47,"Tuesday, May 20",CHW,@,KCR,W,7.0,6.0,9.0,23-24,3.0,7.0,Rienzo,Ventura,Belisario,3:19,N,14900.0,.90,2,
