,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",PHI,Home,ATL,W-wo,3.0,2.0,10.0,1-0,1.0,up 0.5,Brogdon,Jones,None,3:33,D,8529.0,1.04,1.0,
2,"Saturday, Apr 3",PHI,Home,ATL,W,4.0,0.0,9.0,2-0,1.0,up 1.0,Wheeler,Morton,None,2:30,D,8582.0,1.13,2.0,
3,"Sunday, Apr 4",PHI,Home,ATL,W,2.0,1.0,9.0,3-0,1.0,up 1.5,Alvarado,Martin,Neris,2:40,D,10773.0,1.10,3.0,
4,"Monday, Apr 5",PHI,Home,NYM,W,5.0,3.0,9.0,4-0,1.0,up 2.0,Brogdon,May,Alvarado,3:15,N,10782.0,1.24,4.0,
5,"Tuesday, Apr 6",PHI,Home,NYM,L,4.0,8.0,9.0,4-1,1.0,up 1.0,Stroman,Anderson,None,3:40,N,10752.0,1.25,-1.0,
6,"Wednesday, Apr 7",PHI,Home,NYM,W,8.0,2.0,9.0,5-1,1.0,up 2.5,Brogdon,Peterson,None,3:35,D,10807.0,1.29,1.0,
7,"Friday, Apr 9",PHI,@,ATL,L,1.0,8.0,9.0,5-2,1.0,up 1.5,Morton,Wheeler,None,3:03,N,14342.0,1.31,-1.0,
8,"Saturday, Apr 10",PHI,@,ATL,L,4.0,5.0,9.0,5-3,1.0,up 1.0,Newcomb,Bradley,Smith,2:50,N,14394.0,1.27,-2.0,
9,"Sunday, Apr 11",PHI,@,ATL,W,7.0,6.0,9.0,6-3,1.0,up 1.5,Alvarado,Smith,Neris,3:03,N,14221.0,1.25,1.0,
10,"Tuesday, Apr 13 (1)",PHI,@,NYM,L-wo,3.0,4.0,8.0,6-4,2.0,0.5,May,Neris,None,3:11,D,,1.36,-1.0,
11,"Tuesday, Apr 13 (2)",PHI,@,NYM,L,0.0,4.0,7.0,6-5,2.0,0.5,Stroman,Nola,None,2:30,N,7611.0,1.33,-2.0,
12,"Wednesday, Apr 14",PHI,@,NYM,L,1.0,5.0,9.0,6-6,2.0,1.5,Peterson,Wheeler,None,2:50,N,7520.0,1.28,-3.0,
13,"Friday, Apr 16",PHI,Home,STL,W,9.0,2.0,9.0,7-6,2.0,1.0,Eflin,Martinez,None,2:34,N,10842.0,1.03,1.0,
14,"Saturday, Apr 17",PHI,Home,STL,L,4.0,9.0,9.0,7-7,2.0,1.5,Helsley,Moore,None,3:54,D,10890.0,1.01,-1.0,
15,"Sunday, Apr 18",PHI,Home,STL,W,2.0,0.0,9.0,8-7,2.0,1.5,Nola,Gant,None,2:34,D,10876.0,.98,1.0,
16,"Monday, Apr 19",PHI,Home,SFG,L,0.0,2.0,9.0,8-8,2.0,2.0,Gausman,Anderson,Peralta,3:10,N,9510.0,.98,-1.0,
17,"Tuesday, Apr 20",PHI,Home,SFG,L,7.0,10.0,9.0,8-9,2.0,2.0,Alvarez,Brogdon,None,3:16,N,10584.0,1.05,-2.0,
18,"Wednesday, Apr 21",PHI,Home,SFG,W-wo,6.0,5.0,9.0,9-9,2.0,1.0,Neris,Peralta,None,3:15,D,9537.0,.93,1.0,
19,"Friday, Apr 23",PHI,@,COL,L-wo,4.0,5.0,9.0,9-10,2.0,1.5,Givens,Neris,None,3:22,N,14025.0,.98,-1.0,
20,"Saturday, Apr 24",PHI,@,COL,W,7.0,5.0,9.0,10-10,2.0,0.5,Nola,Chacin,Neris,3:11,N,20214.0,.96,1.0,
21,"Sunday, Apr 25",PHI,@,COL,L,2.0,12.0,9.0,10-11,2.0,1.5,Gray,Anderson,None,3:16,D,20244.0,1.02,-1.0,
22,"Monday, Apr 26",PHI,@,STL,W,2.0,1.0,9.0,11-11,2.0,1.0,Wheeler,Wainwright,Neris,2:22,N,12866.0,.97,1.0,
23,"Tuesday, Apr 27",PHI,@,STL,L,2.0,5.0,9.0,11-12,2.0,1.0,Martinez,Eflin,Reyes,2:42,N,12895.0,1.04,-1.0,
24,"Wednesday, Apr 28",PHI,@,STL,W,5.0,3.0,9.0,12-12,1.0,Tied,Kintzler,Cabrera,Neris,3:19,N,12701.0,.99,1.0,
25,"Thursday, Apr 29",PHI,@,STL,L-wo,3.0,4.0,10.0,12-13,2.0,0.5,Reyes,Hale,None,3:10,D,13159.0,1.08,-1.0,
26,"Friday, Apr 30",PHI,Home,NYM,W,2.0,1.0,9.0,13-13,1.0,up 0.5,Anderson,Stroman,Coonrod,3:20,N,10914.0,1.17,1.0,
27,"Saturday, May 1",PHI,Home,NYM,L,4.0,5.0,9.0,13-14,2.0,0.5,May,Neris,Díaz,2:56,N,10948.0,1.23,-1.0,
28,"Sunday, May 2",PHI,Home,NYM,L,7.0,8.0,9.0,13-15,3.0,1.5,Barnes,Kintzler,Familia,3:54,N,10964.0,1.16,-2.0,
29,"Monday, May 3",PHI,Home,MIL,W,4.0,3.0,9.0,14-15,3.0,0.5,Velasquez,Houser,Neris,3:18,N,10651.0,.97,1.0,
30,"Tuesday, May 4",PHI,Home,MIL,W,6.0,5.0,9.0,15-15,1.0,Tied,Nola,Lauer,Coonrod,3:21,N,10388.0,1.04,2.0,
31,"Wednesday, May 5",PHI,Home,MIL,W,5.0,4.0,9.0,16-15,1.0,up 0.5,Kintzler,Peralta,Alvarado,3:07,N,10110.0,1.07,3.0,
32,"Thursday, May 6",PHI,Home,MIL,W,2.0,0.0,9.0,17-15,1.0,up 0.5,Wheeler,Woodruff,None,2:41,D,10768.0,1.13,4.0,
33,"Friday, May 7",PHI,@,ATL,W,12.0,2.0,9.0,18-15,1.0,up 0.5,Eflin,Morton,None,3:23,N,38952.0,1.32,5.0,
34,"Saturday, May 8",PHI,@,ATL,L-wo,7.0,8.0,12.0,18-16,2.0,0.5,Webb,De Los Santos,None,4:47,N,39852.0,1.32,-1.0,
35,"Sunday, May 9",PHI,@,ATL,L,1.0,6.0,9.0,18-17,2.0,1.5,Ynoa,Nola,None,2:44,N,28829.0,1.30,-2.0,
36,"Tuesday, May 11",PHI,@,WSN,W,6.0,2.0,9.0,19-17,2.0,1.5,Anderson,Fedde,None,3:58,N,8559.0,1.20,1.0,
37,"Wednesday, May 12",PHI,@,WSN,W,5.0,2.0,10.0,20-17,2.0,1.5,Alvarado,Hand,Neris,3:46,N,8610.0,1.29,2.0,
38,"Thursday, May 13",PHI,@,WSN,L,1.0,5.0,9.0,20-18,2.0,2.0,Corbin,Eflin,None,2:38,D,8710.0,1.21,-1.0,
39,"Friday, May 14",PHI,@,TOR,W,5.0,1.0,9.0,21-18,2.0,1.0,Brogdon,Thornton,None,3:38,N,1171.0,1.14,1.0,
40,"Saturday, May 15",PHI,@,TOR,L,0.0,4.0,9.0,21-19,2.0,1.0,Bergen,Nola,None,3:13,N,1397.0,1.23,-1.0,
41,"Sunday, May 16",PHI,@,TOR,L,8.0,10.0,9.0,21-20,2.0,1.0,Ray,Anderson,None,3:45,D,1107.0,1.17,-2.0,
42,"Tuesday, May 18",PHI,Home,MIA,W,8.0,3.0,9.0,22-20,2.0,1.5,Bradley,Floro,None,3:34,N,11114.0,1.27,1.0,
43,"Wednesday, May 19",PHI,Home,MIA,L,1.0,3.0,9.0,22-21,2.0,1.5,Rogers,Eflin,Garcia,3:02,N,11549.0,1.36,-1.0,
44,"Thursday, May 20",PHI,Home,MIA,L,0.0,6.0,9.0,22-22,2.0,2.0,Alcantara,Hale,None,3:08,N,11503.0,1.28,-2.0,
45,"Friday, May 21",PHI,Home,BOS,L,3.0,11.0,9.0,22-23,2.0,3.0,Perez,Nola,None,3:35,N,15279.0,1.06,-3.0,
46,"Saturday, May 22",PHI,Home,BOS,L,3.0,4.0,9.0,22-24,2.0,3.0,Eovaldi,Howard,Barnes,3:40,N,15424.0,1.01,-4.0,
47,"Sunday, May 23",PHI,Home,BOS,W,6.0,2.0,9.0,23-24,2.0,2.0,Wheeler,Rodriguez,None,3:19,D,15360.0,.94,1.0,
48,"Monday, May 24",PHI,@,MIA,L,6.0,9.0,9.0,23-25,3.0,2.0,Cimber,Eflin,Floro,3:23,N,4527.0,1.15,-1.0,
49,"Tuesday, May 25",PHI,@,MIA,W,2.0,0.0,9.0,24-25,3.0,2.0,Velasquez,Alcantara,Neris,2:49,N,4864.0,1.16,1.0,
50,"Wednesday, May 26",PHI,@,MIA,L,2.0,4.0,9.0,24-26,3.0,2.5,Detwiler,Coonrod,Garcia,3:29,N,4760.0,1.14,-1.0,
51,"Thursday, May 27",PHI,@,MIA,W,3.0,2.0,9.0,25-26,2.0,3.0,Alvarado,Garcia,Neris,3:11,D,4932.0,1.14,1.0,
52,"Saturday, May 29",PHI,@,TBR,L,3.0,5.0,9.0,25-27,2.0,4.0,Castillo,Coonrod,Feyereisen,3:06,D,7316.0,1.01,-1.0,
53,"Sunday, May 30",PHI,@,TBR,L,2.0,6.0,9.0,25-28,3.0,4.5,Fleming,Eflin,None,3:12,D,7479.0,.92,-2.0,
54,"Monday, May 31",PHI,@,CIN,L,1.0,11.0,9.0,25-29,3.0,5.5,Miley,Velasquez,None,2:53,D,17878.0,.90,-3.0,
55,"Tuesday, Jun 1",PHI,@,CIN,W,17.0,3.0,9.0,26-29,3.0,4.5,Nola,Gray,None,3:36,N,10788.0,.84,1.0,
56,"Friday, Jun 4",PHI,Home,WSN,L,1.0,2.0,9.0,26-30,3.0,4.5,Scherzer,Wheeler,Hand,2:56,N,15030.0,.99,-1.0,
