,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",DET,@,TOR,W,2.0,0.0,10.0,1-0,1.0,Tied,Alcantara,Hudson,Greene,2:25,D,45048.0,.97,1,
2,"Friday, Mar 29",DET,@,TOR,L,0.0,6.0,9.0,1-1,3.0,0.5,Shoemaker,Boyd,None,2:28,N,18054.0,.99,-1,
3,"Saturday, Mar 30",DET,@,TOR,L,0.0,3.0,9.0,1-2,4.0,1.5,Sanchez,Turnbull,Giles,3:00,D,25429.0,.98,-2,
4,"Sunday, Mar 31",DET,@,TOR,W,4.0,3.0,11.0,2-2,3.0,0.5,Stumpf,Pannone,Greene,3:17,D,16098.0,.93,1,
5,"Monday, Apr 1",DET,@,NYY,L,1.0,3.0,9.0,2-3,4.0,1.0,German,Ross,Chapman,2:43,N,32036.0,.99,-1,
6,"Tuesday, Apr 2",DET,@,NYY,W,3.0,1.0,9.0,3-3,2.0,1.0,Jimenez,Chapman,Greene,2:41,N,32018.0,.94,1,
7,"Wednesday, Apr 3",DET,@,NYY,W,2.0,1.0,9.0,4-3,2.0,1.0,Farmer,Green,Greene,2:37,D,33038.0,.96,2,
8,"Thursday, Apr 4",DET,Home,KCR,W,5.0,4.0,9.0,5-3,2.0,0.5,Hardy,Zimmer,Greene,2:47,D,42641.0,1.14,3,
9,"Saturday, Apr 6",DET,Home,KCR,W,7.0,4.0,9.0,6-3,1.0,Tied,Alcantara,McCarthy,Greene,2:45,D,22111.0,1.17,4,
10,"Sunday, Apr 7",DET,Home,KCR,W,3.0,1.0,9.0,7-3,1.0,up 0.5,Ross,Keller,Greene,2:24,D,15058.0,1.16,5,
11,"Tuesday, Apr 9",DET,Home,CLE,L,2.0,8.0,9.0,7-4,2.0,0.5,Kluber,Zimmermann,None,2:32,D,12114.0,1.31,-1,
12,"Wednesday, Apr 10",DET,Home,CLE,W,4.0,1.0,9.0,8-4,1.0,up 0.5,Boyd,Bauer,Greene,3:14,D,11128.0,1.31,1,
