,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",LAA,@,OAK,L-wo,5.0,6.0,11.0,0-1,4.0,1.0,Hatcher,Ramirez,None,4:02,D,27764.0,1.08,-1,
2,"Friday, Mar 30",LAA,@,OAK,W,2.0,1.0,9.0,1-1,2.0,0.5,Skaggs,Manaea,Parker,2:48,N,27665.0,1.00,1,
3,"Saturday, Mar 31",LAA,@,OAK,W,8.0,3.0,9.0,2-1,1.0,Tied,Shoemaker,Mengden,None,3:23,D,17012.0,1.07,2,
4,"Sunday, Apr 1",LAA,@,OAK,W,7.0,4.0,9.0,3-1,1.0,Tied,Ohtani,Gossett,Middleton,3:07,D,14644.0,1.15,3,
5,"Monday, Apr 2",LAA,Home,CLE,L,0.0,6.0,9.0,3-2,2.0,1.0,Clevinger,Ramirez,None,3:25,N,43904.0,1.03,-1,
6,"Tuesday, Apr 3",LAA,Home,CLE,W,13.0,2.0,9.0,4-2,2.0,1.0,Richards,Tomlin,None,2:49,N,35007.0,1.02,1,
7,"Wednesday, Apr 4",LAA,Home,CLE,W-wo,3.0,2.0,13.0,5-2,2.0,1.0,Ramirez,McAllister,None,4:28,D,32412.0,1.03,2,
8,"Friday, Apr 6",LAA,Home,OAK,W,13.0,9.0,9.0,6-2,1.0,Tied,Johnson,Treinen,None,3:35,N,36023.0,1.14,3,
9,"Saturday, Apr 7",LAA,Home,OAK,L,3.0,7.0,9.0,6-3,2.0,1.0,Triggs,Ramirez,Treinen,3:20,N,40129.0,1.24,-1,
10,"Sunday, Apr 8",LAA,Home,OAK,W,6.0,1.0,9.0,7-3,2.0,1.0,Ohtani,Graveman,None,2:53,D,44742.0,1.17,1,
11,"Monday, Apr 9",LAA,@,TEX,W,8.0,3.0,9.0,8-3,2.0,1.0,Alvarez,Fister,None,3:28,N,16718.0,1.18,2,
12,"Tuesday, Apr 10",LAA,@,TEX,W,11.0,1.0,9.0,9-3,1.0,Tied,Skaggs,Perez,None,3:07,N,18697.0,1.21,3,
13,"Wednesday, Apr 11",LAA,@,TEX,W,7.0,2.0,9.0,10-3,1.0,up 1.0,Barria,Moore,Middleton,3:27,N,20363.0,1.23,4,
14,"Thursday, Apr 12",LAA,@,KCR,W,7.0,1.0,9.0,11-3,1.0,up 1.5,Tropeano,Kennedy,None,3:00,N,14714.0,1.17,5,
15,"Friday, Apr 13",LAA,@,KCR,W,5.0,4.0,9.0,12-3,1.0,up 1.5,Wood,Grimm,Middleton,3:24,N,15011.0,1.22,6,
16,"Saturday, Apr 14",LAA,@,KCR,W,5.0,3.0,9.0,13-3,1.0,up 2.5,Richards,Junis,Middleton,3:03,N,15876.0,1.20,7,
17,"Tuesday, Apr 17",LAA,Home,BOS,L,1.0,10.0,9.0,13-4,1.0,up 2.5,Price,Ohtani,None,3:15,N,44822.0,1.22,-1,
18,"Wednesday, Apr 18",LAA,Home,BOS,L,0.0,9.0,9.0,13-5,1.0,up 1.5,Porcello,Skaggs,None,3:18,N,34508.0,1.21,-2,
19,"Thursday, Apr 19",LAA,Home,BOS,L,2.0,8.0,9.0,13-6,1.0,up 0.5,Rodriguez,Tropeano,None,3:35,N,36253.0,1.20,-3,
20,"Friday, Apr 20",LAA,Home,SFG,L,1.0,8.0,9.0,13-7,2.0,0.5,Samardzija,Heaney,None,2:50,N,37494.0,1.12,-4,
21,"Saturday, Apr 21",LAA,Home,SFG,W,4.0,3.0,9.0,14-7,2.0,0.5,Richards,Holland,Middleton,2:58,N,42666.0,1.12,1,
22,"Sunday, Apr 22",LAA,Home,SFG,L,2.0,4.0,9.0,14-8,2.0,1.5,Cueto,Barria,Strickland,3:45,D,44544.0,1.12,-1,
23,"Monday, Apr 23",LAA,@,HOU,W,2.0,0.0,9.0,15-8,2.0,0.5,Skaggs,Cole,Middleton,2:59,N,29606.0,1.43,1,
24,"Tuesday, Apr 24",LAA,@,HOU,W,8.0,7.0,9.0,16-8,1.0,up 0.5,Johnson,Smith,Bedrosian,3:48,N,36457.0,1.46,2,
25,"Wednesday, Apr 25",LAA,@,HOU,L,2.0,5.0,9.0,16-9,2.0,0.5,Verlander,Tropeano,Giles,2:44,D,29777.0,1.47,-1,
26,"Friday, Apr 27",LAA,Home,NYY,L,3.0,4.0,10.0,16-10,2.0,0.5,Robertson,Parker,Chapman,3:15,N,40416.0,1.20,-2,
27,"Saturday, Apr 28",LAA,Home,NYY,L,1.0,11.0,9.0,16-11,2.0,1.5,Tanaka,Richards,None,3:09,N,44649.0,1.22,-3,
28,"Sunday, Apr 29",LAA,Home,NYY,L,1.0,2.0,9.0,16-12,3.0,2.5,Sabathia,Skaggs,Chapman,3:00,N,44593.0,1.18,-4,
29,"Tuesday, May 1",LAA,Home,BAL,W-wo,3.0,2.0,9.0,17-12,3.0,2.0,Bedrosian,Brach,None,2:58,N,32345.0,1.05,1,
30,"Wednesday, May 2",LAA,Home,BAL,W,10.0,7.0,9.0,18-12,2.0,1.0,Heaney,Bundy,None,3:14,N,32156.0,1.08,2,
31,"Thursday, May 3",LAA,Home,BAL,W,12.0,3.0,9.0,19-12,1.0,Tied,Barria,Tillman,None,3:02,N,35879.0,1.18,3,
