,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",CHC,@,TEX,W,12.0,4.0,9.0,1-0,1.0,Tied,Lester,Minor,None,3:07,D,48538.0,.91,1,
2,"Saturday, Mar 30",CHC,@,TEX,L,6.0,8.0,9.0,1-1,3.0,0.5,Kelley,Edwards,Leclerc,3:47,N,46238.0,.98,-1,
3,"Sunday, Mar 31",CHC,@,TEX,L-wo,10.0,11.0,9.0,1-2,4.0,1.5,Leclerc,Strop,None,3:46,D,36812.0,.92,-2,
4,"Monday, Apr 1",CHC,@,ATL,L,0.0,8.0,9.0,1-3,5.0,2.5,Parsons,Hendricks,None,3:12,N,41912.0,.93,-3,
5,"Wednesday, Apr 3",CHC,@,ATL,L,4.0,6.0,9.0,1-4,4.0,4.0,Jackson,Cishek,Vizcaino,3:32,N,37398.0,.89,-4,
6,"Thursday, Apr 4",CHC,@,ATL,L,4.0,9.0,9.0,1-5,4.0,4.5,Fried,Darvish,None,3:29,N,33815.0,.86,-5,
7,"Friday, Apr 5",CHC,@,MIL,L,10.0,13.0,9.0,1-6,4.0,5.5,Anderson,Quintana,None,3:36,N,34926.0,.95,-6,
8,"Saturday, Apr 6",CHC,@,MIL,W,14.0,8.0,9.0,2-6,4.0,4.5,Hamels,Burnes,None,3:54,N,42790.0,.89,1,
9,"Sunday, Apr 7",CHC,@,MIL,L,2.0,4.0,9.0,2-7,4.0,5.5,Davies,Hendricks,Hader,3:04,D,40322.0,.95,-1,
10,"Monday, Apr 8",CHC,Home,PIT,W,10.0,0.0,9.0,3-7,4.0,4.5,Brach,Taillon,None,3:12,D,40692.0,.85,1,
11,"Wednesday, Apr 10",CHC,Home,PIT,L,2.0,5.0,9.0,3-8,4.0,4.0,Lyles,Darvish,Vazquez,3:10,N,32798.0,.91,-1,
12,"Thursday, Apr 11",CHC,Home,PIT,W,2.0,0.0,9.0,4-8,4.0,3.5,Quintana,Musgrove,Strop,2:38,N,31906.0,.83,1,
13,"Friday, Apr 12",CHC,Home,LAA,W,5.0,1.0,9.0,5-8,4.0,3.5,Hamels,Skaggs,None,2:29,D,30102.0,.73,2,
14,"Saturday, Apr 13",CHC,Home,LAA,L,5.0,6.0,9.0,5-9,5.0,4.5,Buttrey,Hendricks,Allen,3:56,D,38755.0,.79,-1,
15,"Monday, Apr 15",CHC,@,MIA,W,7.0,2.0,9.0,6-9,4.0,4.0,Darvish,Richards,None,3:27,N,9888.0,.75,1,
16,"Tuesday, Apr 16",CHC,@,MIA,W,4.0,0.0,9.0,7-9,4.0,4.0,Quintana,Lopez,None,2:49,N,8137.0,.80,2,
17,"Wednesday, Apr 17",CHC,@,MIA,W,6.0,0.0,9.0,8-9,4.0,3.0,Hamels,Alcantara,None,2:25,N,10247.0,.88,3,
18,"Friday, Apr 19",CHC,Home,ARI,W,5.0,1.0,9.0,9-9,4.0,2.5,Hendricks,Kelly,Strop,3:24,D,33938.0,.94,4,
19,"Saturday, Apr 20",CHC,Home,ARI,L,0.0,6.0,9.0,9-10,4.0,3.5,Greinke,Darvish,Clarke,3:08,D,37667.0,.95,-1,
20,"Sunday, Apr 21",CHC,Home,ARI,W-wo,2.0,1.0,9.0,10-10,4.0,2.5,Strop,Bradley,None,2:28,D,38181.0,.91,1,
21,"Tuesday, Apr 23",CHC,Home,LAD,W,7.0,2.0,9.0,11-10,3.0,2.0,Quintana,Maeda,None,2:56,N,35536.0,.96,2,
22,"Wednesday, Apr 24",CHC,Home,LAD,W,7.0,6.0,9.0,12-10,2.0,2.0,Brach,Alexander,Strop,2:48,N,35743.0,1.02,3,
23,"Thursday, Apr 25",CHC,Home,LAD,L,1.0,2.0,9.0,12-11,2.0,2.5,Baez,Lester,Jansen,3:08,D,35451.0,1.04,-1,
24,"Friday, Apr 26",CHC,@,ARI,L,3.0,8.0,9.0,12-12,3.0,2.5,Ray,Hendricks,Andriese,3:04,N,30664.0,1.03,-2,
25,"Saturday, Apr 27",CHC,@,ARI,W,9.0,1.0,9.0,13-12,3.0,2.5,Darvish,Godley,None,3:05,N,27793.0,1.01,1,
26,"Sunday, Apr 28",CHC,@,ARI,W,6.0,5.0,15.0,14-12,2.0,2.5,Chatwood,Andriese,Webster,5:36,D,29477.0,1.06,2,
27,"Tuesday, Apr 30",CHC,@,SEA,W,6.0,5.0,9.0,15-12,2.0,3.0,Brach,Brennan,Cishek,3:10,N,27229.0,1.04,3,
