,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",CIN,Home,DET,W,7.0,1.0,9.0,1-0,1.0,Tied,Gray,Boyd,None,2:45,N,,1.08,1,
2,"Saturday, Jul 25",CIN,Home,DET,L,4.0,6.0,9.0,1-1,2.0,1.0,Farmer,Iglesias,Jimenez,3:01,N,,1.06,-1,
3,"Sunday, Jul 26",CIN,Home,DET,L,2.0,3.0,9.0,1-2,3.0,1.0,Cisnero,Lorenzen,Jimenez,3:04,D,,1.09,-2,
4,"Monday, Jul 27",CIN,Home,CHC,L,7.0,8.0,9.0,1-3,4.0,2.0,Lester,Miley,Jeffress,3:46,N,,1.18,-3,
5,"Tuesday, Jul 28",CIN,Home,CHC,L,5.0,8.0,9.0,1-4,5.0,3.0,Mills,Reed,None,3:02,N,,1.15,-4,
6,"Wednesday, Jul 29",CIN,Home,CHC,W,12.0,7.0,9.0,2-4,4.0,2.0,Gray,Hendricks,None,3:23,N,,1.08,1,
7,"Friday, Jul 31",CIN,@,DET,L,2.0,7.0,9.0,2-5,4.0,3.0,Turnbull,Castillo,None,2:31,N,,1.03,-1,
8,"Sunday, Aug 2 (1)",CIN,@,DET,W,4.0,3.0,7.0,3-5,3.0,3.0,Iglesias,Jimenez,None,2:25,D,,.95,1,2020-08-01 (Rain; (Game2))
9,"Sunday, Aug 2 (2)",CIN,@,DET,W,4.0,0.0,7.0,4-5,3.0,3.0,Bauer,Norris,None,2:36,D,,.97,2,
10,"Monday, Aug 3",CIN,Home,CLE,W,3.0,2.0,9.0,5-5,2.0,3.0,Gray,Plesac,Iglesias,2:33,N,,1.07,3,
11,"Tuesday, Aug 4",CIN,Home,CLE,L,2.0,4.0,9.0,5-6,2.0,4.0,Bieber,Jones,Hand,2:59,N,,1.12,-1,
12,"Wednesday, Aug 5",CIN,@,CLE,L,0.0,2.0,9.0,5-7,4.0,5.0,Clevinger,Antone,Hand,2:56,N,,1.07,-2,
13,"Thursday, Aug 6",CIN,@,CLE,L,0.0,13.0,9.0,5-8,4.0,5.0,Carrasco,Castillo,None,2:53,N,,1.05,-3,
14,"Friday, Aug 7",CIN,@,MIL,W,8.0,3.0,9.0,6-8,4.0,4.5,Bauer,Lauer,None,2:59,N,,1.14,1,
15,"Saturday, Aug 8",CIN,@,MIL,W,4.0,1.0,9.0,7-8,2.0,4.0,DeSclafani,Anderson,Iglesias,2:40,N,,1.24,2,
16,"Sunday, Aug 9",CIN,@,MIL,L,3.0,9.0,9.0,7-9,4.0,4.5,Suter,Gray,None,3:14,D,,1.31,-1,
17,"Tuesday, Aug 11",CIN,Home,KCR,W-wo,6.0,5.0,10.0,8-9,2.0,4.5,Sims,Staumont,None,3:33,N,,1.10,1,
18,"Wednesday, Aug 12",CIN,Home,KCR,L,4.0,5.0,9.0,8-10,3.0,5.5,Keller,Miley,Rosenthal,3:40,N,,1.15,-1,
19,"Thursday, Aug 13",CIN,Home,PIT,L,6.0,9.0,9.0,8-11,3.0,6.5,Williams,DeSclafani,None,3:21,N,,1.18,-2,
20,"Friday, Aug 14",CIN,Home,PIT,W,8.0,1.0,9.0,9-11,3.0,5.5,Gray,Kuhl,None,2:50,N,,1.14,1,
21,"Wednesday, Aug 19 (1)",CIN,@,KCR,L,0.0,4.0,7.0,9-12,4.0,5.0,Keller,Castillo,Rosenthal,2:11,D,,1.10,-1,2020-08-18 (Covid; (Game2))
22,"Wednesday, Aug 19 (2)",CIN,@,KCR,W,5.0,0.0,7.0,10-12,4.0,5.0,Bauer,Harvey,None,2:22,N,,1.13,1,
23,"Thursday, Aug 20",CIN,@,STL,L-wo,4.0,5.0,9.0,10-13,4.0,5.5,Elledge,Iglesias,None,3:12,N,,1.32,-1,
24,"Friday, Aug 21",CIN,@,STL,W,4.0,2.0,9.0,11-13,3.0,4.5,Lorenzen,Cabrera,Iglesias,3:10,N,,1.28,1,
25,"Saturday, Aug 22",CIN,@,STL,L,0.0,3.0,9.0,11-14,3.0,4.5,Kim,Miley,Gallegos,2:15,N,,1.41,-1,
26,"Sunday, Aug 23",CIN,@,STL,L,2.0,6.0,9.0,11-15,3.0,5.5,Cabrera,Mahle,None,3:03,D,,1.39,-2,
27,"Monday, Aug 24",CIN,@,MIL,L,2.0,4.0,9.0,11-16,4.0,6.5,Anderson,Bauer,Hader,2:35,N,,1.29,-3,
28,"Tuesday, Aug 25",CIN,@,MIL,L,2.0,3.0,9.0,11-17,4.0,6.5,Woodruff,Castillo,Hader,2:47,N,,1.13,-4,
