,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Apr 3",TBR,Home,TOR,L,3.0,5.0,9.0,0-1,5.0,1.0,Stroman,Archer,Osuna,2:51,D,31042.0,1.08,-1,
2,"Monday, Apr 4",TBR,Home,TOR,L,3.0,5.0,9.0,0-2,5.0,2.0,Dickey,Smyly,Osuna,2:58,N,15116.0,1.01,-2,
3,"Tuesday, Apr 5",TBR,Home,TOR,W,3.0,2.0,9.0,1-2,4.0,1.0,Colome,Cecil,None,3:07,N,12757.0,.93,1,
4,"Wednesday, Apr 6",TBR,Home,TOR,W,5.0,3.0,9.0,2-2,2.0,1.0,Ramirez,Floyd,None,2:47,D,14257.0,1.04,2,
5,"Friday, Apr 8",TBR,@,BAL,L,1.0,6.0,9.0,2-3,4.0,2.5,Tillman,Archer,None,2:46,N,17304.0,1.05,-1,
6,"Sunday, Apr 10",TBR,@,BAL,L,3.0,5.0,9.0,2-4,5.0,3.5,Brach,Odorizzi,Britton,2:53,D,23101.0,.98,-2,
7,"Tuesday, Apr 12",TBR,Home,CLE,W,5.0,1.0,9.0,3-4,3.0,4.0,Cedeno,Kluber,None,2:34,N,10283.0,.83,1,
8,"Wednesday, Apr 13",TBR,Home,CLE,L,1.0,4.0,9.0,3-5,5.0,4.0,Carrasco,Smyly,Allen,2:32,N,10117.0,.88,-1,
9,"Thursday, Apr 14",TBR,Home,CLE,L,0.0,6.0,9.0,3-6,5.0,4.0,Salazar,Archer,None,3:20,D,10715.0,.82,-2,
10,"Friday, Apr 15",TBR,Home,CHW,L,0.0,1.0,9.0,3-7,5.0,5.0,Sale,Colome,None,2:23,N,16801.0,.80,-3,
11,"Saturday, Apr 16",TBR,Home,CHW,W,7.0,2.0,9.0,4-7,5.0,4.0,Ramirez,Danks,None,2:52,N,30451.0,.72,1,
12,"Sunday, Apr 17",TBR,Home,CHW,W,3.0,2.0,9.0,5-7,5.0,3.5,Moore,Quintana,Colome,2:36,D,21810.0,.78,2,
13,"Tuesday, Apr 19",TBR,@,BOS,W,3.0,0.0,10.0,6-7,3.0,2.5,Ramirez,Barnes,Colome,3:25,N,32061.0,.91,3,
14,"Wednesday, Apr 20",TBR,@,BOS,L,3.0,7.0,9.0,6-8,4.0,3.5,Porcello,Archer,None,3:02,N,31689.0,.95,-1,
15,"Thursday, Apr 21",TBR,@,BOS,W,12.0,8.0,9.0,7-8,2.0,3.5,Ramirez,Cuevas,Colome,4:16,D,37954.0,.93,1,
16,"Friday, Apr 22",TBR,@,NYY,L,3.0,6.0,9.0,7-9,3.0,3.5,Nova,Moore,Miller,3:02,N,31843.0,.97,-1,
17,"Saturday, Apr 23",TBR,@,NYY,L-wo,2.0,3.0,9.0,7-10,5.0,4.5,Miller,Ramirez,None,2:55,D,40714.0,.92,-2,
18,"Sunday, Apr 24",TBR,@,NYY,W,8.0,1.0,9.0,8-10,4.0,3.5,Smyly,Pineda,None,2:50,D,40981.0,.93,1,
19,"Monday, Apr 25",TBR,Home,BAL,W,2.0,0.0,9.0,9-10,3.0,2.5,Archer,Gausman,Colome,2:37,N,12996.0,1.01,2,
20,"Tuesday, Apr 26",TBR,Home,BAL,W,3.0,1.0,9.0,10-10,3.0,1.5,Romero,Jimenez,Colome,2:44,N,10988.0,1.07,3,
21,"Wednesday, Apr 27",TBR,Home,BAL,L,1.0,3.0,9.0,10-11,3.0,2.5,Tillman,Moore,Britton,2:43,N,11850.0,1.17,-1,
22,"Friday, Apr 29",TBR,Home,TOR,L,1.0,6.0,9.0,10-12,3.0,4.0,Sanchez,Smyly,None,2:43,N,13679.0,1.01,-2,
23,"Saturday, Apr 30",TBR,Home,TOR,W-wo,4.0,3.0,9.0,11-12,3.0,3.0,Cedeno,Cecil,None,2:52,N,14948.0,.93,1,
24,"Sunday, May 1",TBR,Home,TOR,L,1.0,5.0,9.0,11-13,3.0,3.5,Stroman,Cedeno,None,2:34,D,27217.0,.97,-1,
25,"Tuesday, May 3",TBR,Home,LAD,L,5.0,10.0,9.0,11-14,4.0,4.0,Kazmir,Moore,Jansen,3:11,N,14116.0,.85,-2,
26,"Wednesday, May 4",TBR,Home,LAD,W,8.0,5.0,9.0,12-14,4.0,3.5,Ramirez,Wood,Colome,3:21,N,13226.0,.80,1,
27,"Friday, May 6",TBR,@,LAA,W,5.0,2.0,9.0,13-14,4.0,3.0,Archer,Rasmus,Colome,3:06,N,41253.0,.83,2,
28,"Saturday, May 7",TBR,@,LAA,W,4.0,2.0,9.0,14-14,3.0,2.5,Ramirez,Smith,Colome,3:06,N,40142.0,.89,3,
29,"Sunday, May 8",TBR,@,LAA,W,3.0,1.0,9.0,15-14,3.0,2.5,Andriese,Tropeano,Colome,2:56,D,41086.0,.96,4,
30,"Monday, May 9",TBR,@,SEA,L,2.0,5.0,9.0,15-15,3.0,3.0,Hernandez,Eveland,Cishek,3:05,N,15230.0,1.01,-1,
31,"Tuesday, May 10",TBR,@,SEA,L,4.0,6.0,9.0,15-16,4.0,4.0,Miley,Smyly,Cishek,2:46,N,16013.0,.91,-2,
32,"Wednesday, May 11",TBR,@,SEA,L-wo,5.0,6.0,11.0,15-17,4.0,5.0,Johnson,Geltz,None,4:01,D,23000.0,.91,-3,
33,"Friday, May 13",TBR,Home,OAK,L,3.0,6.0,9.0,15-18,4.0,6.5,Hill,Odorizzi,Madson,3:07,N,14604.0,.77,-4,
34,"Saturday, May 14",TBR,Home,OAK,W,6.0,0.0,9.0,16-18,4.0,6.5,Andriese,Graveman,None,2:36,N,28158.0,.71,1,
35,"Sunday, May 15",TBR,Home,OAK,L,6.0,7.0,9.0,16-19,4.0,6.5,Axford,Geltz,Madson,3:05,D,19545.0,.76,-1,
36,"Monday, May 16",TBR,@,TOR,W,13.0,2.0,9.0,17-19,3.0,6.0,Smyly,Happ,None,2:54,N,26516.0,.74,1,
37,"Tuesday, May 17",TBR,@,TOR,W,12.0,2.0,9.0,18-19,3.0,5.0,Archer,Stroman,None,2:43,N,27321.0,.85,2,
38,"Wednesday, May 18",TBR,@,TOR,W,6.0,3.0,9.0,19-19,3.0,5.0,Odorizzi,Dickey,Colome,2:48,N,29078.0,.93,3,
39,"Friday, May 20",TBR,@,DET,W,7.0,5.0,9.0,20-19,3.0,4.5,Andriese,Sanchez,Colome,3:26,N,30304.0,.92,4,
