,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Apr 2",BAL,@,BOS,W,3.0,0.0,9.0,1-0,2.0,0.5,Means,Eovaldi,Valdez,3:10,D,4452.0,1.08,1.0,
2,"Saturday, Apr 3",BAL,@,BOS,W,4.0,2.0,9.0,2-0,1.0,up 0.5,Plutko,Houck,Valdez,2:51,D,4571.0,1.08,2.0,
3,"Sunday, Apr 4",BAL,@,BOS,W,11.0,3.0,9.0,3-0,1.0,up 1.0,Zimmermann,Richards,None,3:28,D,4458.0,1.16,3.0,
4,"Monday, Apr 5",BAL,@,NYY,L,0.0,7.0,9.0,3-1,1.0,Tied,Montgomery,Lopez,None,2:58,N,9008.0,1.25,-1.0,
5,"Tuesday, Apr 6",BAL,@,NYY,L,2.0,7.0,9.0,3-2,1.0,Tied,Cole,Kremer,None,2:58,N,9404.0,1.12,-2.0,
6,"Wednesday, Apr 7",BAL,@,NYY,W,4.0,3.0,11.0,4-2,1.0,up 1.0,Valdez,Green,Fry,3:54,N,10254.0,1.15,1.0,
7,"Thursday, Apr 8",BAL,Home,BOS,L,3.0,7.0,9.0,4-3,1.0,Tied,Rodriguez,Harvey,None,3:08,D,10150.0,1.24,-1.0,
8,"Saturday, Apr 10",BAL,Home,BOS,L,4.0,6.0,10.0,4-4,2.0,1.0,Barnes,Tate,Andriese,3:34,N,9307.0,1.17,-2.0,
9,"Sunday, Apr 11",BAL,Home,BOS,L,9.0,14.0,9.0,4-5,2.0,2.0,Pivetta,Lopez,None,3:46,D,8171.0,1.15,-3.0,
10,"Tuesday, Apr 13 (1)",BAL,Home,SEA,L,3.0,4.0,8.0,4-6,2.0,2.5,Montero,Scott,Graveman,2:26,D,,.93,-4.0,
11,"Tuesday, Apr 13 (2)",BAL,Home,SEA,W-wo,7.0,6.0,7.0,5-6,2.0,2.5,Valdez,Sadler,None,2:38,N,4147.0,.91,1.0,
12,"Thursday, Apr 15 (1)",BAL,Home,SEA,L,2.0,4.0,7.0,5-7,4.0,4.0,Gonzales,Scott,Graveman,2:23,D,,.91,-1.0,
13,"Thursday, Apr 15 (2)",BAL,Home,SEA,L,1.0,2.0,7.0,5-8,4.0,4.0,Dunn,Zimmermann,Middleton,2:01,N,5060.0,.89,-2.0,
14,"Friday, Apr 16",BAL,@,TEX,W,5.0,2.0,9.0,6-8,3.0,3.5,Lopez,Foltynewicz,Valdez,2:32,N,22173.0,.87,1.0,
