,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",BAL,Home,MIN,W-wo,3.0,2.0,9.0,1-0,2.0,0.5,Britton,Jepsen,None,2:48,D,45785.0,.93,1,
2,"Wednesday, Apr 6",BAL,Home,MIN,W,4.0,2.0,9.0,2-0,1.0,up 1.0,Gallardo,Gibson,Britton,3:11,N,12622.0,.98,2,
3,"Thursday, Apr 7",BAL,Home,MIN,W,4.0,2.0,9.0,3-0,1.0,up 1.0,Jimenez,Hughes,O'Day,2:32,N,11142.0,1.01,3,
4,"Friday, Apr 8",BAL,Home,TBR,W,6.0,1.0,9.0,4-0,1.0,up 1.5,Tillman,Archer,None,2:46,N,17304.0,1.12,4,
5,"Sunday, Apr 10",BAL,Home,TBR,W,5.0,3.0,9.0,5-0,1.0,up 2.0,Brach,Odorizzi,Britton,2:53,D,23101.0,1.17,5,
6,"Monday, Apr 11",BAL,@,BOS,W,9.0,7.0,9.0,6-0,1.0,up 2.5,Brach,Kimbrel,Britton,3:26,D,37160.0,1.25,6,
7,"Tuesday, Apr 12",BAL,@,BOS,W,9.0,5.0,9.0,7-0,1.0,up 2.5,Wright,Buchholz,None,3:23,N,31114.0,1.32,7,
8,"Wednesday, Apr 13",BAL,@,BOS,L,2.0,4.0,9.0,7-1,1.0,up 2.5,Kelly,Jimenez,Kimbrel,3:13,N,31011.0,1.29,-1,
9,"Thursday, Apr 14",BAL,@,TEX,L,3.0,6.0,9.0,7-2,1.0,up 2.5,Wilhelmsen,Tillman,Tolleson,2:47,N,22820.0,1.15,-2,
10,"Friday, Apr 15",BAL,@,TEX,W,11.0,5.0,9.0,8-2,1.0,up 2.5,Worley,Wilhelmsen,None,2:47,N,32628.0,1.11,1,
11,"Saturday, Apr 16",BAL,@,TEX,L,4.0,8.0,9.0,8-3,1.0,up 1.5,Kela,McFarland,None,2:48,N,39493.0,1.15,-1,
12,"Tuesday, Apr 19",BAL,Home,TOR,L,3.0,4.0,9.0,8-4,1.0,up 1.5,Stroman,Wright,Osuna,2:50,N,16783.0,1.31,-2,
13,"Wednesday, Apr 20",BAL,Home,TOR,W-wo,4.0,3.0,10.0,9-4,1.0,up 2.5,Givens,Biagini,None,3:22,N,15404.0,1.35,1,
14,"Thursday, Apr 21",BAL,Home,TOR,W,3.0,2.0,9.0,10-4,1.0,up 3.5,O'Day,Cecil,Britton,3:09,N,17644.0,1.32,2,
15,"Friday, Apr 22",BAL,@,KCR,L,2.0,4.0,9.0,10-5,1.0,up 2.5,Young,Gallardo,Davis,2:31,N,29546.0,1.21,-1,
16,"Saturday, Apr 23",BAL,@,KCR,W,8.0,3.0,9.0,11-5,1.0,up 3.5,Wilson,Medlen,None,3:04,N,39900.0,1.17,1,
