,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",SEA,@,LAA,W,10.0,3.0,9.0,1-0,1.0,up 0.5,Hernandez,Weaver,None,3:17,N,44152.0,1.05,1,
2,"Tuesday, Apr 1",SEA,@,LAA,W,8.0,3.0,9.0,2-0,1.0,up 0.5,Ramirez,Wilson,None,3:05,N,43567.0,1.13,2,
3,"Wednesday, Apr 2",SEA,@,LAA,W,8.0,2.0,9.0,3-0,1.0,up 0.5,Paxton,Santiago,None,2:39,N,38007.0,1.14,3,
4,"Thursday, Apr 3",SEA,@,OAK,L-wo,2.0,3.0,12.0,3-1,1.0,up 0.5,Pomeranz,Noesi,None,4:02,N,11236.0,1.14,-1,
5,"Saturday, Apr 5",SEA,@,OAK,W,3.0,1.0,9.0,4-1,1.0,up 2.0,Hernandez,Straily,Rodney,2:22,D,30290.0,1.20,1,
6,"Sunday, Apr 6",SEA,@,OAK,L,3.0,6.0,9.0,4-2,1.0,up 1.0,Gray,Ramirez,Johnson,2:57,D,32852.0,1.22,-1,
7,"Tuesday, Apr 8",SEA,Home,LAA,W,5.0,3.0,9.0,5-2,1.0,up 1.0,Paxton,Santiago,Rodney,2:59,N,45661.0,1.21,1,
8,"Wednesday, Apr 9",SEA,Home,LAA,L,0.0,2.0,9.0,5-3,1.0,Tied,Richards,Elias,Frieri,2:53,N,16437.0,1.28,-1,
9,"Friday, Apr 11",SEA,Home,OAK,W,6.0,4.0,9.0,6-3,1.0,up 0.5,Hernandez,Milone,Rodney,3:09,N,38968.0,1.20,1,
10,"Saturday, Apr 12",SEA,Home,OAK,L,1.0,3.0,9.0,6-4,2.0,0.5,Gray,Ramirez,Gregerson,3:08,N,22061.0,1.29,-1,
11,"Sunday, Apr 13",SEA,Home,OAK,L,0.0,3.0,9.0,6-5,2.0,1.5,Otero,Furbush,Doolittle,2:44,D,22628.0,1.30,-2,
12,"Monday, Apr 14",SEA,@,TEX,W,7.0,1.0,9.0,7-5,2.0,1.5,Elias,Lewis,None,3:01,N,23081.0,1.17,1,
13,"Tuesday, Apr 15",SEA,@,TEX,L,0.0,5.0,9.0,7-6,2.0,2.5,Ross,Beavan,None,2:22,N,26628.0,1.17,-1,
14,"Wednesday, Apr 16",SEA,@,TEX,L-wo,2.0,3.0,9.0,7-7,3.0,2.5,Figueroa,Rodney,None,2:47,N,27396.0,1.14,-2,
15,"Thursday, Apr 17",SEA,@,TEX,L,6.0,8.0,9.0,7-8,3.0,3.0,Figueroa,Beimel,Soria,3:28,D,29024.0,1.13,-3,
16,"Friday, Apr 18",SEA,@,MIA,L-wo,4.0,8.0,9.0,7-9,4.0,4.0,Cishek,Medina,None,3:09,N,21388.0,.91,-4,
17,"Saturday, Apr 19",SEA,@,MIA,L,0.0,7.0,9.0,7-10,4.0,5.0,Alvarez,Elias,None,2:20,N,24003.0,.86,-5,
18,"Sunday, Apr 20",SEA,@,MIA,L,2.0,3.0,9.0,7-11,4.0,6.0,Dunn,Wilhelmsen,Cishek,2:58,D,20228.0,.80,-6,
19,"Monday, Apr 21",SEA,Home,HOU,L,2.0,7.0,9.0,7-12,4.0,6.0,Keuchel,Hernandez,None,2:49,N,14630.0,.82,-7,
20,"Tuesday, Apr 22",SEA,Home,HOU,L,2.0,5.0,9.0,7-13,4.0,6.0,McHugh,Ramirez,Fields,3:02,N,10466.0,.73,-8,
21,"Wednesday, Apr 23",SEA,Home,HOU,W-wo,5.0,3.0,9.0,8-13,4.0,5.5,Rodney,Fields,None,2:50,D,13739.0,.67,1,
22,"Friday, Apr 25",SEA,Home,TEX,W,6.0,5.0,9.0,9-13,4.0,5.5,Medina,Cotts,Rodney,2:55,N,31145.0,.82,2,
23,"Saturday, Apr 26",SEA,Home,TEX,L,3.0,6.0,9.0,9-14,4.0,5.5,Poreda,Furbush,Soria,3:13,N,30038.0,.88,-1,
