,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Apr 8",MIN,Home,SEA,L,1.0,2.0,9.0,0-1,3.0,1.0,Ray,Ryan,Steckenrider,2:53,D,35462.0,.95,-1,
2,"Saturday, Apr 9",MIN,Home,SEA,L,3.0,4.0,9.0,0-2,4.0,2.0,Munoz,Duffey,Castillo,3:09,D,20867.0,.93,-2,
3,"Sunday, Apr 10",MIN,Home,SEA,W,10.0,4.0,9.0,1-2,3.0,1.0,Ober,Gonzales,None,3:11,D,17018.0,.88,1,
4,"Monday, Apr 11",MIN,Home,SEA,W,4.0,0.0,9.0,2-2,2.0,0.5,Bundy,Flexen,None,3:00,N,12932.0,.91,2,
5,"Tuesday, Apr 12",MIN,Home,LAD,L,2.0,7.0,9.0,2-3,3.0,1.5,Hudson,Pagan,None,4:00,N,16732.0,.88,-1,
6,"Wednesday, Apr 13",MIN,Home,LAD,L,0.0,7.0,9.0,2-4,4.0,2.5,Kershaw,Paddack,None,2:34,D,17101.0,.90,-2,
7,"Friday, Apr 15",MIN,@,BOS,W,8.0,4.0,9.0,3-4,4.0,2.0,Ryan,Pivetta,None,3:33,D,36266.0,.90,1,
8,"Saturday, Apr 16",MIN,@,BOS,L,0.0,4.0,9.0,3-5,4.0,3.0,Houck,Gray,None,2:45,D,34990.0,.90,-1,
9,"Sunday, Apr 17",MIN,@,BOS,L,1.0,8.0,9.0,3-6,5.0,3.0,Strahm,Ober,None,2:51,D,28858.0,.89,-2,
10,"Monday, Apr 18",MIN,@,BOS,W,8.0,3.0,9.0,4-6,4.0,2.5,Bundy,Hill,None,3:28,D,32514.0,.84,1,
11,"Tuesday, Apr 19",MIN,@,KCR,L,3.0,4.0,9.0,4-7,5.0,3.0,Garrett,Duffey,Staumont,3:06,N,10003.0,.95,-1,
12,"Wednesday, Apr 20",MIN,@,KCR,L,0.0,2.0,9.0,4-8,5.0,2.5,Lynch,Paddack,Barlow,2:29,N,8969.0,.92,-2,
13,"Thursday, Apr 21",MIN,@,KCR,W,1.0,0.0,9.0,5-8,5.0,2.5,Ryan,Greinke,Pagan,2:43,D,15540.0,.84,1,
14,"Friday, Apr 22",MIN,Home,CHW,W,2.0,1.0,9.0,6-8,3.0,1.5,Duffey,Graveman,Pagan,3:04,N,14257.0,.90,2,
15,"Saturday, Apr 23",MIN,Home,CHW,W,9.0,2.0,9.0,7-8,2.0,0.5,Bundy,Velasquez,None,3:32,D,16686.0,.95,3,
16,"Sunday, Apr 24",MIN,Home,CHW,W-wo,6.0,4.0,10.0,8-8,1.0,up 0.5,Smith,Hendriks,None,3:50,D,16197.0,1.00,4,
17,"Tuesday, Apr 26",MIN,Home,DET,W-wo,5.0,4.0,9.0,9-8,1.0,up 2.0,Jax,Soto,None,3:05,N,11803.0,1.10,5,
18,"Wednesday, Apr 27",MIN,Home,DET,W,5.0,0.0,9.0,10-8,1.0,up 2.5,Ryan,Pineda,None,2:23,N,11829.0,1.11,6,
19,"Thursday, Apr 28",MIN,Home,DET,W,7.0,1.0,9.0,11-8,1.0,up 3.0,Stashak,Skubal,Jax,3:09,D,19365.0,1.14,7,
20,"Friday, Apr 29",MIN,@,TBR,L,1.0,6.0,9.0,11-9,1.0,up 3.0,Kluber,Bundy,None,2:16,N,9928.0,1.13,-1,
21,"Saturday, Apr 30",MIN,@,TBR,W,9.0,1.0,9.0,12-9,1.0,up 3.0,Stashak,McClanahan,None,3:05,D,18846.0,1.12,1,
22,"Sunday, May 1",MIN,@,TBR,W,9.0,3.0,9.0,13-9,1.0,up 3.0,Winder,Fleming,None,2:53,D,14830.0,1.16,2,
