,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Apr 8",OAK,@,PHI,L,5.0,9.0,9.0,0-1,3.0,1.5,Nola,Montas,None,3:14,D,44232.0,.92,-1,
2,"Saturday, Apr 9",OAK,@,PHI,L,2.0,4.0,9.0,0-2,4.0,2.0,Gibson,Irvin,Knebel,2:37,D,41622.0,.86,-2,
3,"Sunday, Apr 10",OAK,@,PHI,W,4.0,1.0,9.0,1-2,3.0,1.5,Jefferies,Falter,None,2:57,D,33507.0,.83,1,
4,"Monday, Apr 11",OAK,@,TBR,W,13.0,2.0,9.0,2-2,2.0,1.0,Blackburn,Patino,None,3:00,N,9139.0,.93,2,
5,"Tuesday, Apr 12",OAK,@,TBR,L-wo,8.0,9.0,10.0,2-3,3.0,2.0,Thompson,Trivino,None,4:12,N,7588.0,1.00,-1,
6,"Wednesday, Apr 13",OAK,@,TBR,W,4.0,2.0,9.0,3-3,2.0,1.0,Montas,McClanahan,Trivino,3:02,N,8954.0,.95,1,
7,"Thursday, Apr 14",OAK,@,TBR,W,6.0,3.0,9.0,4-3,2.0,0.5,Irvin,Fleming,Jimenez,2:33,D,8287.0,1.01,2,
8,"Friday, Apr 15",OAK,@,TOR,L,1.0,4.0,9.0,4-4,2.0,0.5,Cimber,Jefferies,Romano,3:00,N,35415.0,1.10,-1,
9,"Saturday, Apr 16",OAK,@,TOR,W,7.0,5.0,9.0,5-4,2.0,0.5,Jimenez,Merryweather,Trivino,3:05,D,32330.0,1.01,1,
10,"Sunday, Apr 17",OAK,@,TOR,L,3.0,4.0,9.0,5-5,3.0,1.0,Manoah,Oller,Romano,3:05,D,27490.0,1.05,-1,
11,"Monday, Apr 18",OAK,Home,BAL,W,5.0,1.0,9.0,6-5,2.0,0.5,Montas,Krehbiel,None,2:59,N,17503.0,1.00,1,
12,"Tuesday, Apr 19",OAK,Home,BAL,W,2.0,1.0,9.0,7-5,1.0,Tied,Logue,Baumann,Jackson,3:11,N,3748.0,1.02,2,
13,"Wednesday, Apr 20",OAK,Home,BAL,L,0.0,1.0,9.0,7-6,3.0,1.0,Lyles,Jefferies,Lopez,3:02,D,2703.0,1.09,-1,
14,"Thursday, Apr 21",OAK,Home,BAL,W,6.0,4.0,9.0,8-6,2.0,0.5,Blackburn,Wells,Jimenez,2:50,D,4429.0,1.04,1,
15,"Friday, Apr 22",OAK,Home,TEX,L,1.0,8.0,9.0,8-7,3.0,0.5,Otto,Oller,None,3:05,N,7012.0,1.09,-1,
16,"Saturday, Apr 23",OAK,Home,TEX,L,0.0,2.0,9.0,8-8,3.0,1.5,Burke,Montas,Bush,2:41,D,9120.0,1.08,-2,
17,"Sunday, Apr 24",OAK,Home,TEX,W,2.0,0.0,9.0,9-8,3.0,1.5,Irvin,Howard,Jimenez,2:56,D,11083.0,1.02,1,
18,"Tuesday, Apr 26",OAK,@,SFG,L,2.0,8.0,9.0,9-9,3.0,2.5,Rodon,Jefferies,None,3:01,N,32898.0,.99,-1,
19,"Wednesday, Apr 27",OAK,@,SFG,W,1.0,0.0,9.0,10-9,3.0,2.0,Blackburn,Long,Jimenez,3:00,N,32014.0,.96,1,
20,"Friday, Apr 29",OAK,Home,CLE,L,8.0,9.0,9.0,10-10,4.0,3.5,Stephan,Acevedo,Clase,3:21,N,12910.0,1.04,-1,
21,"Saturday, Apr 30",OAK,Home,CLE,L,1.0,3.0,9.0,10-11,4.0,3.5,Sandlin,Jimenez,Clase,2:42,D,6707.0,.97,-2,
22,"Sunday, May 1",OAK,Home,CLE,L,3.0,7.0,9.0,10-12,4.0,4.5,McKenzie,Kaprielian,None,3:13,D,14945.0,.93,-3,
23,"Monday, May 2",OAK,Home,TBR,L,1.0,6.0,9.0,10-13,4.0,4.5,Rasmussen,Jefferies,None,2:37,N,2488.0,.92,-4,
24,"Tuesday, May 3",OAK,Home,TBR,L,7.0,10.0,10.0,10-14,4.0,4.5,Kittredge,Trivino,None,3:21,N,2815.0,.81,-5,
25,"Wednesday, May 4",OAK,Home,TBR,L,0.0,3.0,9.0,10-15,5.0,5.5,Feyereisen,Jackson,Kittredge,2:39,D,4838.0,.81,-6,
26,"Friday, May 6",OAK,@,MIN,L,1.0,2.0,9.0,10-16,5.0,7.0,Winder,Logue,Pagan,2:44,N,17509.0,.72,-7,
27,"Saturday, May 7",OAK,@,MIN,L,0.0,1.0,9.0,10-17,5.0,7.0,Jax,Kaprielian,Duran,2:55,D,22272.0,.66,-8,
28,"Sunday, May 8",OAK,@,MIN,L,3.0,4.0,9.0,10-18,5.0,8.0,Stashak,Jefferies,Pagan,3:19,D,14295.0,.63,-9,
29,"Monday, May 9",OAK,@,DET,W,2.0,0.0,9.0,11-18,5.0,8.0,Blackburn,Pineda,Jimenez,2:49,N,12674.0,.51,1,
30,"Tuesday, May 10 (1)",OAK,@,DET,L,0.0,6.0,9.0,11-19,5.0,8.5,Skubal,Montas,None,2:56,D,,.55,-1,
31,"Tuesday, May 10 (2)",OAK,@,DET,W,4.0,1.0,9.0,12-19,5.0,8.5,Martinez,Faedo,None,2:59,D,13844.0,.51,1,
32,"Wednesday, May 11",OAK,@,DET,W,9.0,0.0,9.0,13-19,5.0,7.5,Logue,Wentz,None,3:04,N,15375.0,.56,2,
33,"Thursday, May 12",OAK,@,DET,W,5.0,3.0,9.0,14-19,5.0,7.5,Puk,Fulmer,Jimenez,2:57,D,17565.0,.62,3,
34,"Friday, May 13",OAK,Home,LAA,L,0.0,2.0,9.0,14-20,5.0,8.5,Silseth,Jefferies,Iglesias,2:30,N,13992.0,.73,-1,
35,"Saturday, May 14 (1)",OAK,Home,LAA,W-wo,4.0,3.0,9.0,15-20,4.0,8.0,Trivino,Iglesias,None,3:18,D,12719.0,.64,1,
36,"Saturday, May 14 (2)",OAK,Home,LAA,L,1.0,9.0,9.0,15-21,4.0,8.0,Lorenzen,Oller,None,2:47,N,7737.0,.69,-1,
37,"Sunday, May 15",OAK,Home,LAA,L,1.0,4.0,9.0,15-22,5.0,9.0,Sandoval,Montas,Herget,3:29,D,14668.0,.66,-2,
38,"Monday, May 16",OAK,Home,MIN,L,1.0,3.0,9.0,15-23,5.0,9.0,Cano,Logue,Duffey,2:54,N,3138.0,.54,-3,
39,"Tuesday, May 17",OAK,Home,MIN,W,5.0,2.0,9.0,16-23,5.0,9.0,Jackson,Winder,Jimenez,3:20,N,3640.0,.48,1,
40,"Wednesday, May 18",OAK,Home,MIN,L,4.0,14.0,9.0,16-24,5.0,9.0,Gray,Jefferies,None,3:25,D,7106.0,.54,-1,
41,"Friday, May 20",OAK,@,LAA,W,4.0,2.0,9.0,17-24,5.0,8.5,Moll,Silseth,Jimenez,3:24,N,32422.0,.51,1,
42,"Saturday, May 21",OAK,@,LAA,L,3.0,5.0,9.0,17-25,5.0,9.5,Lorenzen,Kolarek,Iglesias,3:12,N,39045.0,.62,-1,
43,"Sunday, May 22",OAK,@,LAA,L,1.0,4.0,9.0,17-26,5.0,10.5,Sandoval,Irvin,Iglesias,2:49,D,40042.0,.52,-2,
44,"Monday, May 23",OAK,@,SEA,L,6.0,7.0,9.0,17-27,5.0,10.5,Gonzales,Logue,Sewald,3:24,N,14415.0,.43,-3,
45,"Tuesday, May 24",OAK,@,SEA,W,7.0,5.0,9.0,18-27,5.0,10.5,Moll,Misiewicz,Jimenez,3:25,N,14797.0,.38,1,
46,"Wednesday, May 25",OAK,@,SEA,W,4.0,2.0,9.0,19-27,4.0,10.5,Blackburn,Ray,Jimenez,3:10,D,15856.0,.43,2,
47,"Thursday, May 26",OAK,Home,TEX,L,1.0,4.0,9.0,19-28,4.0,11.0,Bush,Trivino,Barlow,2:44,N,3203.0,.47,-1,
48,"Friday, May 27",OAK,Home,TEX,L,5.0,8.0,9.0,19-29,5.0,11.0,Moore,Jimenez,Santana,2:54,N,5010.0,.43,-2,
49,"Saturday, May 28",OAK,Home,TEX,L,4.0,11.0,9.0,19-30,5.0,11.0,Hearn,Logue,None,3:15,D,6502.0,.38,-3,
50,"Sunday, May 29",OAK,Home,TEX,W-wo,6.0,5.0,9.0,20-30,5.0,11.0,Jimenez,Martin,None,3:38,D,8342.0,.36,1,
51,"Monday, May 30",OAK,Home,HOU,L,1.0,5.0,9.0,20-31,5.0,12.0,Valdez,Blackburn,None,2:58,D,8753.0,.41,-1,
52,"Tuesday, May 31",OAK,Home,HOU,L,1.0,3.0,9.0,20-32,5.0,13.0,Montero,Montas,Pressly,3:23,N,3469.0,.35,-2,
53,"Wednesday, Jun 1",OAK,Home,HOU,L,4.0,5.0,9.0,20-33,5.0,14.0,Abreu,Jimenez,Pressly,3:07,D,5189.0,.29,-3,
54,"Friday, Jun 3",OAK,Home,BOS,L,2.0,7.0,9.0,20-34,5.0,15.0,Eovaldi,Kaprielian,None,3:15,N,17852.0,.25,-4,
55,"Saturday, Jun 4",OAK,Home,BOS,L,0.0,8.0,9.0,20-35,5.0,15.0,Pivetta,Blackburn,None,3:07,D,14796.0,.18,-5,
56,"Sunday, Jun 5",OAK,Home,BOS,L,2.0,5.0,9.0,20-36,5.0,16.0,Hill,Montas,None,3:01,D,12084.0,.17,-6,
57,"Tuesday, Jun 7",OAK,@,ATL,L,2.0,3.0,9.0,20-37,5.0,16.5,Wright,Trivino,Jansen,2:19,N,33981.0,.13,-7,
58,"Wednesday, Jun 8",OAK,@,ATL,L,2.0,13.0,9.0,20-38,5.0,16.5,Anderson,Koenig,None,2:47,N,42075.0,.11,-8,
59,"Thursday, Jun 9",OAK,@,CLE,L,4.0,8.0,9.0,20-39,5.0,17.0,De Los Santos,Trivino,None,3:23,N,12995.0,.10,-9,
60,"Friday, Jun 10",OAK,@,CLE,L-wo,2.0,3.0,9.0,20-40,5.0,17.0,Gose,Jimenez,None,2:50,N,21311.0,.07,-10,
61,"Saturday, Jun 11",OAK,@,CLE,W,10.0,5.0,9.0,21-40,5.0,16.0,Montas,Morgan,None,3:08,D,22674.0,.06,1,
62,"Sunday, Jun 12",OAK,@,CLE,L,3.0,6.0,9.0,21-41,5.0,17.0,Quantrill,Irvin,Clase,2:31,D,17776.0,.08,-1,
63,"Tuesday, Jun 14",OAK,@,BOS,L,1.0,6.0,9.0,21-42,5.0,17.5,Pivetta,Koenig,None,2:43,N,32617.0,.06,-2,
64,"Wednesday, Jun 15",OAK,@,BOS,L,1.0,10.0,9.0,21-43,5.0,18.5,Winckowski,Kaprielian,None,3:08,N,31877.0,.05,-3,
65,"Thursday, Jun 16",OAK,@,BOS,W,4.0,3.0,9.0,22-43,5.0,18.0,Blackburn,Hill,Jimenez,3:15,D,30779.0,.04,1,
