,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",PHI,@,ATL,L-wo,5.0,8.0,9.0,0-1,4.0,1.0,Vizcaino,Neris,None,3:28,D,40208.0,1.06,-1,
2,"Friday, Mar 30",PHI,@,ATL,W,5.0,4.0,11.0,1-1,3.0,0.5,Hutchison,Carle,None,4:16,N,35123.0,1.05,1,
3,"Saturday, Mar 31",PHI,@,ATL,L,2.0,15.0,9.0,1-2,4.0,1.5,McCarthy,Velasquez,None,3:21,N,37777.0,1.08,-1,
4,"Tuesday, Apr 3",PHI,@,NYM,L,0.0,2.0,9.0,1-3,4.0,2.5,Blevins,Lively,Familia,2:51,N,21397.0,1.01,-2,
5,"Wednesday, Apr 4",PHI,@,NYM,L,2.0,4.0,9.0,1-4,5.0,3.0,Gsellman,Hutchison,Familia,3:05,D,21328.0,.99,-3,
6,"Thursday, Apr 5",PHI,Home,MIA,W,5.0,0.0,9.0,2-4,4.0,3.0,Pivetta,Smith,None,3:03,D,44488.0,.87,1,
7,"Saturday, Apr 7",PHI,Home,MIA,W,20.0,1.0,9.0,3-4,4.0,3.0,Velasquez,Peters,Thompson,3:21,N,33660.0,.90,2,
8,"Sunday, Apr 8",PHI,Home,MIA,L,3.0,6.0,9.0,3-5,4.0,4.0,Despaigne,Garcia,Ziegler,3:04,D,34326.0,.94,-1,
9,"Monday, Apr 9",PHI,Home,CIN,W,6.0,5.0,9.0,4-5,4.0,4.0,Garcia,Quackenbush,Neris,3:22,N,18127.0,.84,1,
10,"Tuesday, Apr 10",PHI,Home,CIN,W,6.0,1.0,9.0,5-5,4.0,4.0,Nola,Hughes,None,2:44,N,20895.0,.86,2,
11,"Wednesday, Apr 11",PHI,Home,CIN,W-wo,4.0,3.0,12.0,6-5,3.0,4.0,Rios,Brice,None,3:48,N,19099.0,.90,3,
12,"Friday, Apr 13",PHI,@,TBR,W,2.0,1.0,9.0,7-5,3.0,4.0,Ramos,Colome,Neris,2:53,N,13372.0,.91,4,
13,"Saturday, Apr 14",PHI,@,TBR,W,9.0,4.0,9.0,8-5,2.0,3.0,Arrieta,Archer,None,2:46,N,20934.0,.97,5,
14,"Sunday, Apr 15",PHI,@,TBR,W,10.0,4.0,9.0,9-5,2.0,3.0,Rios,Yarbrough,None,3:34,D,19841.0,1.03,6,
15,"Monday, Apr 16",PHI,@,ATL,L,1.0,2.0,9.0,9-6,2.0,3.0,Teheran,Nola,Vizcaino,2:40,N,17812.0,1.21,-1,
16,"Tuesday, Apr 17",PHI,@,ATL,W,5.0,1.0,10.0,10-6,2.0,2.0,Neris,Ramirez,None,3:36,N,17913.0,1.20,1,
17,"Wednesday, Apr 18",PHI,@,ATL,L,3.0,7.0,9.0,10-7,2.0,3.0,McCarthy,Velasquez,None,3:08,N,22135.0,1.25,-1,
18,"Thursday, Apr 19",PHI,Home,PIT,W,7.0,0.0,9.0,11-7,2.0,2.0,Arrieta,Taillon,None,2:53,N,19071.0,1.07,1,
19,"Friday, Apr 20",PHI,Home,PIT,W,2.0,1.0,9.0,12-7,2.0,2.0,Garcia,Kontos,Neris,2:42,N,20183.0,1.11,2,
20,"Saturday, Apr 21",PHI,Home,PIT,W,6.0,2.0,9.0,13-7,2.0,1.0,Nola,Feliz,Neris,3:11,D,28161.0,1.16,3,
21,"Sunday, Apr 22",PHI,Home,PIT,W-wo,3.0,2.0,11.0,14-7,2.0,0.5,Rios,Rodriguez,None,3:35,D,29199.0,1.17,4,
22,"Tuesday, Apr 24",PHI,Home,ARI,L,4.0,8.0,9.0,14-8,2.0,1.5,Salas,Velasquez,None,3:49,N,18195.0,1.21,-1,
23,"Wednesday, Apr 25",PHI,Home,ARI,W,5.0,3.0,9.0,15-8,2.0,0.5,Arrieta,Greinke,Neris,2:55,N,21349.0,1.19,1,
24,"Thursday, Apr 26",PHI,Home,ARI,L,2.0,8.0,9.0,15-9,2.0,0.5,Koch,Lively,None,3:12,D,20335.0,1.23,-1,
