,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 7",CHC,Home,MIL,W,5.0,4.0,9.0,1-0,1.0,Tied,Givens,Ashby,Robertson,3:18,D,35112.0,1.01,1,
2,"Saturday, Apr 9",CHC,Home,MIL,W,9.0,0.0,9.0,2-0,1.0,Tied,Steele,Woodruff,None,3:28,D,30369.0,1.03,2,
3,"Sunday, Apr 10",CHC,Home,MIL,L,4.0,5.0,9.0,2-1,1.0,Tied,Cousins,Norris,Hader,3:03,D,32858.0,1.08,-1,
4,"Tuesday, Apr 12",CHC,@,PIT,W,2.0,1.0,9.0,3-1,1.0,Tied,Smyly,Quintana,Robertson,2:51,D,34458.0,1.05,1,
5,"Wednesday, Apr 13",CHC,@,PIT,L,2.0,6.0,9.0,3-2,2.0,0.5,Peters,Hendricks,Crowe,2:49,D,9122.0,1.10,-1,
6,"Thursday, Apr 14",CHC,@,COL,W,5.0,2.0,9.0,4-2,1.0,up 0.5,Thompson,Freeland,Givens,3:02,N,24444.0,1.01,1,
7,"Friday, Apr 15",CHC,@,COL,L,5.0,6.0,9.0,4-3,2.0,0.5,Blach,Stroman,Bard,3:26,N,35450.0,1.09,-1,
8,"Saturday, Apr 16",CHC,@,COL,L,6.0,9.0,9.0,4-4,2.0,1.5,Senzatela,Leiter,Bard,2:58,N,37476.0,1.03,-2,
9,"Sunday, Apr 17",CHC,@,COL,W,6.0,4.0,9.0,5-4,2.0,0.5,Wick,Gomber,Robertson,3:19,D,36391.0,1.00,1,
10,"Monday, Apr 18",CHC,Home,TBR,W,4.0,2.0,9.0,6-4,1.0,Tied,Thompson,Adam,Robertson,2:43,N,26615.0,.94,2,
11,"Tuesday, Apr 19",CHC,Home,TBR,L,5.0,6.0,9.0,6-5,3.0,1.0,Fleming,Steele,Kittredge,3:09,N,26568.0,1.00,-1,
12,"Wednesday, Apr 20",CHC,Home,TBR,L,2.0,8.0,6.0,6-6,3.0,2.0,Beeks,Stroman,None,2:07,N,26167.0,.98,-2,
13,"Thursday, Apr 21",CHC,Home,PIT,L,3.0,4.0,9.0,6-7,3.0,2.0,Crowe,Roberts,Stratton,3:35,N,32341.0,.97,-3,
14,"Friday, Apr 22",CHC,Home,PIT,L,2.0,4.0,9.0,6-8,4.0,3.0,De Jong,Smyly,Stratton,3:08,N,25005.0,.92,-4,
15,"Saturday, Apr 23",CHC,Home,PIT,W,21.0,0.0,9.0,7-8,3.0,3.0,Hendricks,Thompson,None,2:47,D,39917.0,.89,1,
