,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",MIA,Home,COL,L,3.0,6.0,9.0,0-1,3.0,1.0,Freeland,Urena,None,2:55,D,25423.0,.93,-1,
2,"Friday, Mar 29",MIA,Home,COL,L,1.0,6.0,9.0,0-2,5.0,1.5,Marquez,Conley,None,3:04,N,6503.0,.90,-2,
3,"Saturday, Mar 30",MIA,Home,COL,W,7.0,3.0,9.0,1-2,3.0,1.5,Lopez,Anderson,None,3:00,N,7642.0,.86,1,
4,"Sunday, Mar 31",MIA,Home,COL,W,3.0,0.0,9.0,2-2,3.0,1.5,Alcantara,Gray,Romo,2:32,D,7559.0,.90,2,
5,"Monday, Apr 1",MIA,Home,NYM,L,3.0,7.0,9.0,2-3,3.0,2.0,Familia,Steckenrider,None,3:10,N,6489.0,1.07,-1,
6,"Tuesday, Apr 2",MIA,Home,NYM,L,5.0,6.0,9.0,2-4,3.0,3.0,Vargas,Urena,Wilson,3:23,N,5934.0,1.03,-2,
7,"Wednesday, Apr 3",MIA,Home,NYM,L,4.0,6.0,9.0,2-5,5.0,3.5,deGrom,Richards,Díaz,3:07,N,7486.0,.95,-3,
8,"Friday, Apr 5",MIA,@,ATL,L,0.0,4.0,9.0,2-6,5.0,4.0,Gausman,Lopez,None,2:35,N,29218.0,.83,-4,
9,"Saturday, Apr 6",MIA,@,ATL,W,4.0,2.0,9.0,3-6,5.0,3.5,Romo,Minter,Conley,3:16,N,35618.0,.81,1,
10,"Sunday, Apr 7",MIA,@,ATL,L-wo,3.0,4.0,9.0,3-7,5.0,4.0,Vizcaino,Conley,None,2:33,D,32551.0,.84,-1,
11,"Tuesday, Apr 9",MIA,@,CIN,L,0.0,14.0,9.0,3-8,5.0,4.5,Castillo,Urena,None,2:47,N,10058.0,.71,-2,
12,"Wednesday, Apr 10",MIA,@,CIN,L,1.0,2.0,9.0,3-9,5.0,4.5,Garrett,Steckenrider,Iglesias,2:47,N,11375.0,.68,-3,
13,"Thursday, Apr 11",MIA,@,CIN,L,0.0,5.0,9.0,3-10,5.0,5.5,Stephenson,Lopez,None,2:51,D,11192.0,.61,-4,
