,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Saturday, Mar 22",ARI,Home,LAD,L,1.0,3.0,9.0,0-1,5.0,1.0,Kershaw,Miley,Jansen,2:49,N,38266.0,1.08,-1,
2,"Sunday, Mar 23",ARI,Home,LAD,L,5.0,7.0,9.0,0-2,5.0,2.0,Ryu,Cahill,None,4:01,D,38079.0,1.03,-2,
3,"Monday, Mar 31",ARI,Home,SFG,L,8.0,9.0,9.0,0-3,5.0,2.0,Machi,Reed,Romo,3:25,N,48541.0,.93,-3,
4,"Tuesday, Apr 1",ARI,Home,SFG,W,5.0,4.0,9.0,1-3,4.0,2.0,Miley,Gutierrez,Reed,2:46,N,18974.0,.90,1,
5,"Wednesday, Apr 2",ARI,Home,SFG,L,0.0,2.0,9.0,1-4,5.0,3.0,Hudson,Cahill,Romo,2:49,N,19357.0,.95,-1,
6,"Thursday, Apr 3",ARI,Home,SFG,L,5.0,8.0,9.0,1-5,5.0,3.5,Machi,Harris,None,3:11,D,19131.0,.88,-2,
7,"Friday, Apr 4",ARI,@,COL,L,2.0,12.0,9.0,1-6,5.0,4.0,Nicasio,Delgado,None,3:13,D,49130.0,.80,-3,
8,"Saturday, Apr 5",ARI,@,COL,L,4.0,9.0,9.0,1-7,5.0,5.0,Kahnle,McCarthy,None,3:09,N,33078.0,.72,-4,
9,"Sunday, Apr 6",ARI,@,COL,W,5.0,3.0,9.0,2-7,5.0,4.0,Miley,Anderson,Reed,2:29,D,29779.0,.70,1,
10,"Tuesday, Apr 8",ARI,@,SFG,L,3.0,7.0,9.0,2-8,5.0,5.0,Hudson,Cahill,None,2:39,D,42166.0,.79,-1,
11,"Wednesday, Apr 9",ARI,@,SFG,W,7.0,3.0,9.0,3-8,5.0,4.0,Arroyo,Lincecum,Collmenter,2:52,N,41157.0,.75,1,
12,"Thursday, Apr 10",ARI,@,SFG,W,6.0,5.0,10.0,4-8,5.0,3.0,Putz,Petit,Reed,4:10,N,41577.0,.81,2,
13,"Friday, Apr 11",ARI,Home,LAD,L,0.0,6.0,9.0,4-9,5.0,4.0,Ryu,McCarthy,None,2:26,N,33349.0,.88,-1,
14,"Saturday, Apr 12",ARI,Home,LAD,L,5.0,8.0,9.0,4-10,5.0,5.0,Greinke,Miley,Jansen,3:47,N,38374.0,.80,-2,
15,"Sunday, Apr 13",ARI,Home,LAD,L,6.0,8.0,9.0,4-11,5.0,6.0,Haren,Cahill,Jansen,3:39,D,31757.0,.69,-3,
16,"Monday, Apr 14",ARI,Home,NYM,L,3.0,7.0,9.0,4-12,5.0,6.5,Wheeler,Collmenter,Torres,3:08,N,18099.0,.58,-4,
17,"Tuesday, Apr 15",ARI,Home,NYM,L,0.0,9.0,9.0,4-13,5.0,6.5,Mejia,Arroyo,None,2:49,N,21969.0,.50,-5,
18,"Wednesday, Apr 16",ARI,Home,NYM,L,2.0,5.0,9.0,4-14,5.0,7.5,Gee,McCarthy,None,2:46,D,19673.0,.45,-6,
19,"Friday, Apr 18",ARI,@,LAD,W,4.0,2.0,12.0,5-14,5.0,6.0,Thatcher,Perez,Cahill,4:13,N,47680.0,.49,1,
20,"Saturday, Apr 19",ARI,@,LAD,L,6.0,8.0,9.0,5-15,5.0,7.0,Haren,Bolsinger,Jansen,2:48,N,48541.0,.56,-1,
21,"Sunday, Apr 20",ARI,@,LAD,L,1.0,4.0,9.0,5-16,5.0,8.0,Wright,Collmenter,Jansen,2:45,D,37447.0,.50,-2,
22,"Monday, Apr 21",ARI,@,CHC,L,1.0,5.0,9.0,5-17,5.0,8.0,Wood,Arroyo,None,2:40,N,32439.0,.37,-3,
23,"Tuesday, Apr 22",ARI,@,CHC,L,2.0,9.0,9.0,5-18,5.0,8.0,Hammel,McCarthy,None,3:05,N,35381.0,.35,-4,
24,"Wednesday, Apr 23",ARI,@,CHC,W,7.0,5.0,9.0,6-18,5.0,8.0,Cahill,Strop,Reed,3:11,D,32323.0,.31,1,
25,"Thursday, Apr 24",ARI,@,CHC,W,5.0,2.0,9.0,7-18,5.0,7.0,Bolsinger,Jackson,Reed,2:51,D,33085.0,.36,2,
26,"Friday, Apr 25",ARI,Home,PHI,W,5.0,4.0,9.0,8-18,5.0,6.5,Collmenter,Hernandez,Reed,3:21,N,28168.0,.39,3,
27,"Saturday, Apr 26",ARI,Home,PHI,L,5.0,6.0,9.0,8-19,5.0,7.5,Manship,Cahill,Papelbon,3:05,N,35462.0,.47,-1,
28,"Sunday, Apr 27",ARI,Home,PHI,L,0.0,2.0,9.0,8-20,5.0,8.5,Burnett,McCarthy,Papelbon,2:37,D,30022.0,.37,-2,
29,"Monday, Apr 28",ARI,Home,COL,L,5.0,8.0,9.0,8-21,5.0,8.5,Morales,Miley,Hawkins,3:03,N,17127.0,.36,-3,
30,"Tuesday, Apr 29",ARI,Home,COL,L,4.0,5.0,9.0,8-22,5.0,9.5,Logan,Reed,Hawkins,3:10,N,19702.0,.34,-4,
31,"Wednesday, Apr 30",ARI,Home,COL,W-wo,5.0,4.0,10.0,9-22,5.0,9.5,Reed,Kahnle,None,2:57,N,19135.0,.26,1,
32,"Friday, May 2",ARI,@,SDP,W,2.0,0.0,9.0,10-22,5.0,9.5,Arroyo,Cashner,Reed,2:24,N,27032.0,.25,2,
33,"Saturday, May 3",ARI,@,SDP,W,4.0,3.0,9.0,11-22,5.0,9.5,McCarthy,Kennedy,Reed,3:11,N,35213.0,.29,3,
34,"Sunday, May 4",ARI,@,SDP,L-wo,3.0,4.0,9.0,11-23,5.0,10.5,Street,Perez,None,2:56,D,32657.0,.30,-1,
35,"Monday, May 5",ARI,@,MIL,L,3.0,8.0,9.0,11-24,5.0,11.5,Garza,Bolsinger,None,3:19,N,27220.0,.26,-2,
36,"Tuesday, May 6",ARI,@,MIL,W,7.0,5.0,9.0,12-24,5.0,10.5,Marshall,Kintzler,Reed,3:05,N,27497.0,.22,1,
37,"Wednesday, May 7",ARI,@,MIL,W,3.0,2.0,9.0,13-24,5.0,9.5,Arroyo,Peralta,Reed,2:43,D,24013.0,.26,2,
38,"Friday, May 9",ARI,@,CHW,L,3.0,9.0,9.0,13-25,5.0,11.0,Rienzo,McCarthy,None,2:45,N,19118.0,.32,-1,
39,"Saturday, May 10",ARI,@,CHW,W,4.0,3.0,9.0,14-25,5.0,10.0,Miley,Quintana,Reed,2:58,N,24634.0,.27,1,
40,"Sunday, May 11",ARI,@,CHW,W,5.0,1.0,9.0,15-25,5.0,10.0,Anderson,Noesi,None,3:10,D,18612.0,.33,2,
41,"Monday, May 12",ARI,Home,WSN,L,5.0,6.0,9.0,15-26,5.0,11.0,Clippard,Reed,Soriano,2:53,N,16555.0,.37,-1,
