,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",CIN,Home,PHI,W,6.0,2.0,9.0,1-0,1.0,Tied,Ohlendorf,Hernandez,None,2:56,D,43683.0,.96,1,
2,"Wednesday, Apr 6",CIN,Home,PHI,W-wo,3.0,2.0,9.0,2-0,2.0,0.5,Wood,Hinojosa,None,2:23,N,21621.0,.95,2,
3,"Thursday, Apr 7",CIN,Home,PHI,W,10.0,6.0,9.0,3-0,1.0,Tied,Stephenson,Morton,None,3:04,D,10784.0,1.01,3,
4,"Friday, Apr 8",CIN,Home,PIT,L,5.0,6.0,9.0,3-1,2.0,1.0,Vogelsong,Hoover,Melancon,3:24,N,17194.0,1.17,-1,
5,"Saturday, Apr 9",CIN,Home,PIT,W,5.0,1.0,9.0,4-1,1.0,Tied,Iglesias,Cole,None,3:00,D,22799.0,1.12,1,
6,"Sunday, Apr 10",CIN,Home,PIT,W-wo,2.0,1.0,9.0,5-1,1.0,Tied,Ohlendorf,Caminero,None,3:04,D,27207.0,1.20,2,
7,"Monday, Apr 11",CIN,@,CHC,L,3.0,5.0,9.0,5-2,2.0,1.0,Warren,Cingrani,Rondon,3:03,N,40882.0,1.23,-1,
8,"Wednesday, Apr 13",CIN,@,CHC,L,2.0,9.0,9.0,5-3,2.0,2.0,Lackey,Simon,None,3:03,N,36496.0,1.19,-2,
9,"Thursday, Apr 14",CIN,@,CHC,L,1.0,8.0,9.0,5-4,2.0,3.0,Hammel,Iglesias,None,3:07,N,34898.0,1.12,-3,
10,"Friday, Apr 15",CIN,@,STL,L,3.0,14.0,9.0,5-5,3.0,3.0,Martinez,Melville,None,2:31,N,44997.0,1.02,-4,
11,"Saturday, Apr 16",CIN,@,STL,W,9.0,8.0,9.0,6-5,2.0,3.0,Finnegan,Wainwright,Hoover,3:12,D,44425.0,1.01,1,
12,"Sunday, Apr 17",CIN,@,STL,L,3.0,4.0,9.0,6-6,4.0,3.0,Siegrist,Ohlendorf,Rosenthal,2:44,D,46268.0,1.09,-1,
13,"Monday, Apr 18",CIN,Home,COL,L,1.0,5.0,9.0,6-7,4.0,4.0,Lyles,Ohlendorf,None,2:41,N,12777.0,.91,-2,
14,"Tuesday, Apr 19",CIN,Home,COL,W,4.0,3.0,9.0,7-7,2.0,4.0,Stephenson,De La Rosa,None,2:52,N,13240.0,.94,1,
15,"Wednesday, Apr 20",CIN,Home,COL,W-wo,6.0,5.0,9.0,8-7,2.0,3.0,Ohlendorf,Bergman,None,2:55,D,12979.0,.91,2,
16,"Thursday, Apr 21",CIN,Home,CHC,L,0.0,16.0,9.0,8-8,3.0,4.0,Arrieta,Finnegan,None,2:56,N,16497.0,1.16,-1,
17,"Friday, Apr 22",CIN,Home,CHC,L,1.0,8.0,9.0,8-9,4.0,5.0,Lester,Moscot,None,3:03,N,25940.0,1.08,-2,
18,"Saturday, Apr 23",CIN,Home,CHC,W,13.0,5.0,9.0,9-9,3.0,4.0,Wood,Lackey,None,3:19,N,41660.0,1.06,1,
19,"Sunday, Apr 24",CIN,Home,CHC,L,0.0,9.0,9.0,9-10,4.0,5.0,Hammel,Simon,None,3:08,D,36220.0,1.03,-1,
20,"Monday, Apr 25",CIN,@,NYM,L,3.0,5.0,9.0,9-11,4.0,5.5,Verrett,Ramirez,Familia,3:11,N,30250.0,.84,-2,
21,"Tuesday, Apr 26",CIN,@,NYM,L,3.0,4.0,9.0,9-12,4.0,6.5,Verrett,Cingrani,Familia,2:58,N,26978.0,.83,-3,
22,"Wednesday, Apr 27",CIN,@,NYM,L,2.0,5.0,9.0,9-13,4.0,7.0,Harvey,Moscot,Reed,2:54,N,31481.0,.73,-4,
23,"Friday, Apr 29",CIN,@,PIT,L,1.0,4.0,9.0,9-14,4.0,8.5,Nicasio,Straily,Melancon,2:41,N,29938.0,.72,-5,
24,"Saturday, Apr 30",CIN,@,PIT,L,1.0,5.0,9.0,9-15,4.0,9.0,Liriano,Simon,Melancon,3:17,N,34810.0,.68,-6,
25,"Sunday, May 1",CIN,@,PIT,W,6.0,5.0,11.0,10-15,4.0,8.0,Wood,Vogelsong,None,3:42,D,28755.0,.61,1,
26,"Monday, May 2",CIN,Home,SFG,L,6.0,9.0,9.0,10-16,5.0,9.0,Mazzaro,Ramirez,Casilla,3:17,N,13829.0,.58,-1,
27,"Tuesday, May 3",CIN,Home,SFG,L,1.0,3.0,9.0,10-17,5.0,10.0,Samardzija,Cotham,Casilla,3:05,N,14309.0,.51,-2,
28,"Wednesday, May 4",CIN,Home,SFG,W,7.0,4.0,9.0,11-17,5.0,10.0,Straily,Peavy,None,2:42,D,21333.0,.50,1,
29,"Thursday, May 5",CIN,Home,MIL,W,9.0,5.0,9.0,12-17,4.0,10.0,Simon,Anderson,None,2:47,N,13088.0,.54,2,
30,"Friday, May 6",CIN,Home,MIL,W,5.0,1.0,9.0,13-17,4.0,10.0,Adleman,Cravy,Cingrani,2:52,N,28249.0,.54,3,
31,"Saturday, May 7",CIN,Home,MIL,L,7.0,13.0,10.0,13-18,4.0,11.0,Jeffress,Cotham,None,3:38,N,27567.0,.62,-1,
32,"Sunday, May 8",CIN,Home,MIL,L,4.0,5.0,9.0,13-19,5.0,12.0,Capuano,Ohlendorf,Jeffress,3:09,D,22376.0,.55,-2,
