,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",PIT,@,STL,L,4.0,5.0,9.0,0-1,4.0,1.0,Flaherty,Musgrove,Kim,2:52,N,,1.18,-1,
2,"Saturday, Jul 25",PIT,@,STL,L,1.0,9.0,9.0,0-2,5.0,2.0,Wainwright,Williams,None,2:55,D,,1.17,-2,
3,"Sunday, Jul 26",PIT,@,STL,W,5.0,1.0,9.0,1-2,3.0,1.0,Keller,Hudson,None,2:56,D,,1.16,1,
4,"Monday, Jul 27",PIT,Home,MIL,L,5.0,6.0,11.0,1-3,4.0,2.0,Phelps,Neverauskas,None,3:54,N,,1.21,-1,
5,"Tuesday, Jul 28",PIT,Home,MIL,W,8.0,6.0,9.0,2-3,3.0,2.0,Hartlieb,Wahl,Burdi,3:22,N,,1.17,1,
6,"Wednesday, Jul 29",PIT,Home,MIL,L,0.0,3.0,9.0,2-4,4.0,2.0,Woodruff,Musgrove,Hader,3:02,N,,1.20,-1,
7,"Friday, Jul 31",PIT,@,CHC,L,3.0,6.0,9.0,2-5,4.0,3.0,Darvish,Williams,None,3:46,N,,1.21,-2,
8,"Saturday, Aug 1",PIT,@,CHC,L,3.0,4.0,9.0,2-6,5.0,4.0,Chatwood,Keller,Wick,3:11,N,,1.16,-3,
9,"Sunday, Aug 2",PIT,@,CHC,L-wo,1.0,2.0,11.0,2-7,5.0,5.0,Jeffress,Ponce,None,3:37,D,,1.10,-4,
10,"Monday, Aug 3",PIT,@,MIN,L-wo,4.0,5.0,9.0,2-8,5.0,6.0,Rogers,Burdi,None,3:13,N,,.92,-5,
11,"Tuesday, Aug 4",PIT,@,MIN,L,3.0,7.0,9.0,2-9,5.0,7.0,Berrios,Musgrove,May,3:30,D,,.85,-6,
12,"Wednesday, Aug 5",PIT,Home,MIN,L,2.0,5.0,9.0,2-10,5.0,8.0,Dobnak,Williams,None,2:52,N,,.75,-7,
13,"Thursday, Aug 6",PIT,Home,MIN,W-wo,6.0,5.0,9.0,3-10,5.0,7.0,Howard,Rogers,None,3:07,D,,.65,1,
14,"Friday, Aug 7",PIT,Home,DET,L,13.0,17.0,11.0,3-11,5.0,7.5,Garcia,Neverauskas,None,4:33,N,,.71,-1,
15,"Saturday, Aug 8",PIT,Home,DET,L,5.0,11.0,9.0,3-12,5.0,8.0,Nova,Holland,None,3:22,D,,.63,-2,
16,"Sunday, Aug 9",PIT,Home,DET,L,1.0,2.0,9.0,3-13,5.0,8.5,Turnbull,Rodriguez,Jimenez,2:45,D,,.53,-3,
17,"Thursday, Aug 13",PIT,@,CIN,W,9.0,6.0,9.0,4-13,5.0,9.5,Williams,DeSclafani,None,3:21,N,,.55,1,
18,"Friday, Aug 14",PIT,@,CIN,L,1.0,8.0,9.0,4-14,5.0,9.5,Gray,Kuhl,None,2:50,N,,.66,-1,
19,"Tuesday, Aug 18",PIT,Home,CLE,L,3.0,6.0,10.0,4-15,5.0,9.5,Wittgren,Howard,Hand,4:02,N,,.45,-2,
20,"Wednesday, Aug 19",PIT,Home,CLE,L,1.0,6.0,9.0,4-16,5.0,10.0,Civale,Neverauskas,None,2:56,N,,.34,-3,
21,"Thursday, Aug 20",PIT,Home,CLE,L,0.0,2.0,9.0,4-17,5.0,10.5,Bieber,Williams,Hand,3:24,N,,.27,-4,
22,"Friday, Aug 21",PIT,Home,MIL,W,7.0,2.0,9.0,5-17,5.0,9.5,Kuhl,Houser,None,2:53,N,,.24,1,
23,"Saturday, Aug 22",PIT,Home,MIL,W,12.0,5.0,9.0,6-17,5.0,8.5,Holland,Lindblom,None,3:30,D,,.32,2,
24,"Sunday, Aug 23",PIT,Home,MIL,W,5.0,4.0,9.0,7-17,5.0,8.5,Stratton,Phelps,Rodriguez,3:11,D,,.40,3,
25,"Tuesday, Aug 25",PIT,@,CHW,L,0.0,4.0,9.0,7-18,5.0,9.0,Giolito,Brault,None,2:23,N,,.40,-1,
26,"Wednesday, Aug 26",PIT,@,CHW,L,3.0,10.0,9.0,7-19,5.0,9.0,Keuchel,Williams,None,2:41,D,,.34,-2,
