,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Mar 30",SDP,Home,LAD,W,3.0,1.0,9.0,1-0,1.0,Tied,Thayer,Wilson,Street,2:49,N,45567.0,1.06,1,
2,"Tuesday, Apr 1",SDP,Home,LAD,L,2.0,3.0,9.0,1-1,2.0,1.0,Greinke,Kennedy,Jansen,3:38,D,35033.0,1.10,-1,
3,"Wednesday, Apr 2",SDP,Home,LAD,L,1.0,5.0,9.0,1-2,3.0,2.0,Haren,Ross,None,3:02,N,27498.0,1.12,-2,
4,"Friday, Apr 4",SDP,@,MIA,L,2.0,8.0,9.0,1-3,4.0,2.5,Koehler,Stults,Hand,2:37,N,17783.0,.90,-3,
5,"Saturday, Apr 5",SDP,@,MIA,L,0.0,5.0,9.0,1-4,4.0,3.5,Fernandez,Cashner,None,2:49,N,35188.0,.89,-4,
6,"Sunday, Apr 6",SDP,@,MIA,W,4.0,2.0,9.0,2-4,4.0,2.5,Kennedy,Eovaldi,Street,2:44,D,22496.0,.77,1,
7,"Tuesday, Apr 8",SDP,@,CLE,L,6.0,8.0,9.0,2-5,4.0,3.5,Kluber,Ross,Axford,3:15,N,9029.0,.84,-1,
8,"Wednesday, Apr 9 (1)",SDP,@,CLE,L,0.0,2.0,9.0,2-6,4.0,3.0,McAllister,Stults,Axford,2:30,D,,.81,-2,2014-04-07 (Rain)
9,"Wednesday, Apr 9 (2)",SDP,@,CLE,W,2.0,1.0,9.0,3-6,4.0,3.0,Erlin,Bauer,Street,2:51,D,9930.0,.71,1,
10,"Friday, Apr 11",SDP,Home,DET,W,6.0,0.0,9.0,4-6,4.0,2.5,Cashner,Porcello,None,2:25,N,30353.0,.82,2,
11,"Saturday, Apr 12",SDP,Home,DET,L,2.0,6.0,9.0,4-7,4.0,3.5,Verlander,Kennedy,None,3:05,N,42182.0,.81,-1,
12,"Sunday, Apr 13",SDP,Home,DET,W,5.0,1.0,9.0,5-7,4.0,3.5,Ross,Scherzer,None,2:53,D,32267.0,.78,1,
13,"Monday, Apr 14",SDP,Home,COL,W,5.0,4.0,9.0,6-7,3.0,3.0,Thayer,Brothers,Street,3:19,N,14784.0,.97,2,
14,"Tuesday, Apr 15",SDP,Home,COL,L,2.0,3.0,9.0,6-8,4.0,3.0,Nicasio,Erlin,Hawkins,3:29,N,18012.0,1.03,-1,
15,"Wednesday, Apr 16",SDP,Home,COL,W,4.0,2.0,9.0,7-8,3.0,3.0,Cashner,De La Rosa,Street,2:53,N,17428.0,.93,1,
16,"Thursday, Apr 17",SDP,Home,COL,L,1.0,3.0,9.0,7-9,4.0,3.0,Morales,Kennedy,Hawkins,2:38,D,17557.0,.99,-1,
17,"Friday, Apr 18",SDP,Home,SFG,W,2.0,1.0,9.0,8-9,4.0,2.0,Ross,Cain,Street,2:35,N,34839.0,.98,1,
18,"Saturday, Apr 19",SDP,Home,SFG,W,3.0,1.0,9.0,9-9,4.0,2.0,Stults,Hudson,Benoit,2:36,N,43405.0,1.08,2,
19,"Sunday, Apr 20",SDP,Home,SFG,L,3.0,4.0,9.0,9-10,4.0,3.0,Lincecum,Erlin,Romo,2:59,D,25035.0,1.07,-1,
20,"Monday, Apr 21",SDP,@,MIL,L,3.0,4.0,9.0,9-11,4.0,3.0,Peralta,Cashner,Rodriguez,2:47,N,25408.0,.90,-2,
21,"Tuesday, Apr 22",SDP,@,MIL,W,2.0,1.0,12.0,10-11,4.0,2.0,Roach,Figaro,Street,4:04,N,25815.0,.91,1,
22,"Wednesday, Apr 23",SDP,@,MIL,L,2.0,5.0,9.0,10-12,4.0,3.0,Lohse,Ross,Rodriguez,2:38,N,28095.0,.91,-1,
23,"Thursday, Apr 24",SDP,@,WSN,W,4.0,3.0,12.0,11-12,4.0,2.0,Torres,Stammen,Street,4:14,N,22904.0,.88,1,
24,"Friday, Apr 25",SDP,@,WSN,L,1.0,11.0,9.0,11-13,4.0,2.5,Strasburg,Erlin,None,3:08,N,25497.0,.96,-1,
25,"Saturday, Apr 26",SDP,@,WSN,L,0.0,4.0,9.0,11-14,4.0,3.5,Roark,Cashner,None,2:19,D,31590.0,.90,-2,
26,"Sunday, Apr 27",SDP,@,WSN,W,4.0,2.0,9.0,12-14,4.0,3.5,Kennedy,Detwiler,Street,3:12,D,34873.0,.81,1,
27,"Monday, Apr 28",SDP,@,SFG,W,6.0,4.0,9.0,13-14,4.0,2.5,Ross,Bumgarner,Street,3:29,N,41533.0,1.05,2,
28,"Tuesday, Apr 29",SDP,@,SFG,L,0.0,6.0,9.0,13-15,4.0,3.5,Petit,Stults,None,2:28,N,41952.0,1.08,-1,
29,"Wednesday, Apr 30",SDP,@,SFG,L,2.0,3.0,9.0,13-16,4.0,4.5,Hudson,Erlin,Romo,2:17,N,42164.0,1.00,-2,
30,"Friday, May 2",SDP,Home,ARI,L,0.0,2.0,9.0,13-17,4.0,5.5,Arroyo,Cashner,Reed,2:24,N,27032.0,.78,-3,
31,"Saturday, May 3",SDP,Home,ARI,L,3.0,4.0,9.0,13-18,4.0,6.5,McCarthy,Kennedy,Reed,3:11,N,35213.0,.69,-4,
32,"Sunday, May 4",SDP,Home,ARI,W-wo,4.0,3.0,9.0,14-18,4.0,6.5,Street,Perez,None,2:56,D,32657.0,.61,1,
33,"Monday, May 5",SDP,Home,KCR,W-wo,6.0,5.0,12.0,15-18,4.0,6.5,Stauffer,Collins,None,3:57,N,14089.0,.66,2,
34,"Tuesday, May 6",SDP,Home,KCR,L,1.0,3.0,11.0,15-19,4.0,6.5,Davis,Vincent,Holland,3:03,N,16542.0,.70,-1,
35,"Wednesday, May 7",SDP,Home,KCR,L,0.0,8.0,9.0,15-20,4.0,6.5,Shields,Cashner,None,3:09,D,18228.0,.65,-2,
36,"Thursday, May 8",SDP,Home,MIA,L,1.0,3.0,11.0,15-21,4.0,7.5,Ramos,Thayer,Cishek,3:22,N,17832.0,.62,-3,
37,"Friday, May 9",SDP,Home,MIA,W,10.0,1.0,9.0,16-21,4.0,7.5,Ross,Fernandez,None,2:54,N,22553.0,.57,1,
38,"Saturday, May 10",SDP,Home,MIA,W,9.0,3.0,9.0,17-21,4.0,6.5,Stults,Marmol,None,3:21,N,27719.0,.63,2,
39,"Sunday, May 11",SDP,Home,MIA,W,5.0,4.0,9.0,18-21,4.0,6.5,Erlin,Alvarez,Street,3:29,D,17682.0,.66,3,
40,"Tuesday, May 13",SDP,@,CIN,W,2.0,1.0,9.0,19-21,4.0,6.0,Benoit,Chapman,Street,2:31,N,23269.0,.75,4,
41,"Thursday, May 15 (1)",SDP,@,CIN,L,0.0,5.0,9.0,19-22,4.0,7.0,Cueto,Kennedy,None,2:36,D,27686.0,.78,-1,2014-05-14 (Rain)
42,"Thursday, May 15 (2)",SDP,@,CIN,W,6.0,1.0,9.0,20-22,4.0,7.0,Ross,Francis,None,2:47,N,23544.0,.72,1,
43,"Friday, May 16",SDP,@,COL,L,1.0,3.0,9.0,20-23,4.0,7.0,De La Rosa,Stults,Hawkins,3:02,N,35384.0,.87,-1,
44,"Saturday, May 17",SDP,@,COL,W,8.0,5.0,9.0,21-23,4.0,6.0,Erlin,Lyles,Street,3:39,N,40508.0,.82,1,
45,"Sunday, May 18",SDP,@,COL,L-wo,6.0,8.0,10.0,21-24,4.0,7.0,Masset,Thayer,None,3:34,D,44092.0,.97,-1,
46,"Tuesday, May 20",SDP,Home,MIN,L,3.0,5.0,9.0,21-25,4.0,7.0,Correia,Kennedy,Perkins,3:05,N,19136.0,.72,-2,
47,"Wednesday, May 21",SDP,Home,MIN,L,0.0,2.0,9.0,21-26,4.0,8.0,Hughes,Ross,Perkins,2:32,N,16079.0,.67,-3,
48,"Thursday, May 22",SDP,Home,CHC,L,1.0,5.0,9.0,21-27,4.0,9.0,Arrieta,Stults,Villanueva,2:56,N,21263.0,.63,-4,
49,"Friday, May 23",SDP,Home,CHC,W,11.0,1.0,9.0,22-27,4.0,9.0,Stauffer,Jackson,None,3:04,N,26489.0,.54,1,
50,"Saturday, May 24",SDP,Home,CHC,L,2.0,3.0,9.0,22-28,4.0,10.0,Wood,Buckner,Rondon,2:34,N,42107.0,.55,-1,
51,"Sunday, May 25",SDP,Home,CHC,W,4.0,3.0,9.0,23-28,4.0,10.0,Kennedy,Hammel,Street,3:02,D,32167.0,.52,1,
52,"Monday, May 26",SDP,@,ARI,L-wo,5.0,7.0,9.0,23-29,4.0,10.0,Ziegler,Quackenbush,None,2:59,N,35580.0,.57,-1,
