,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",TBR,Home,BAL,L,2.0,6.0,9.0,0-1,4.0,1.0,Tillman,Archer,None,3:01,D,31042.0,1.04,-1,
2,"Tuesday, Apr 7",TBR,Home,BAL,L,5.0,6.0,9.0,0-2,5.0,2.0,Gausman,Karns,Britton,3:22,N,13906.0,1.04,-2,
3,"Wednesday, Apr 8",TBR,Home,BAL,W,2.0,0.0,9.0,1-2,5.0,1.0,Odorizzi,Gonzalez,Boxberger,3:00,N,13569.0,.96,1,
4,"Friday, Apr 10",TBR,@,MIA,L-wo,9.0,10.0,10.0,1-3,4.0,2.0,Morris,Boxberger,None,3:36,N,17375.0,.90,-1,
5,"Saturday, Apr 11",TBR,@,MIA,W,2.0,0.0,9.0,2-3,4.0,2.0,Archer,Cosart,Boxberger,2:32,D,17830.0,.82,1,
6,"Sunday, Apr 12",TBR,@,MIA,W,8.0,5.0,9.0,3-3,3.0,1.0,Karns,Alvarez,Frieri,3:16,D,20199.0,.87,2,
7,"Monday, Apr 13",TBR,@,TOR,W,2.0,1.0,9.0,4-3,2.0,1.0,Odorizzi,Dickey,Boxberger,2:30,N,48414.0,1.07,3,
8,"Tuesday, Apr 14",TBR,@,TOR,W,3.0,2.0,9.0,5-3,2.0,1.0,Geltz,Castro,Jepsen,3:06,N,17264.0,1.13,4,
9,"Wednesday, Apr 15",TBR,@,TOR,L,7.0,12.0,9.0,5-4,2.0,1.0,Buehrle,Ramirez,None,3:02,N,15086.0,1.15,-1,
10,"Thursday, Apr 16",TBR,@,TOR,W,4.0,2.0,9.0,6-4,2.0,0.5,Archer,Sanchez,Boxberger,3:00,N,14433.0,1.18,1,
11,"Friday, Apr 17",TBR,Home,NYY,L,4.0,5.0,9.0,6-5,2.0,1.5,Betances,Jepsen,Miller,3:12,N,15752.0,1.15,-1,
12,"Saturday, Apr 18",TBR,Home,NYY,L,0.0,9.0,9.0,6-6,3.0,1.5,Tanaka,Odorizzi,None,3:07,N,20824.0,1.08,-2,
13,"Sunday, Apr 19",TBR,Home,NYY,L,3.0,5.0,9.0,6-7,4.0,1.5,Pineda,Andriese,Miller,3:33,D,21791.0,1.07,-3,
14,"Tuesday, Apr 21",TBR,Home,BOS,L,0.0,1.0,9.0,6-8,5.0,3.0,Miley,Archer,Uehara,2:48,N,14307.0,1.04,-4,
15,"Wednesday, Apr 22",TBR,Home,BOS,W,7.0,5.0,9.0,7-8,4.0,2.0,Boxberger,Mujica,Geltz,3:10,N,12733.0,.99,1,
16,"Thursday, Apr 23",TBR,Home,BOS,W-wo,2.0,1.0,9.0,8-8,4.0,1.0,Boxberger,Varvaro,None,3:00,N,13834.0,1.02,2,
17,"Friday, Apr 24",TBR,Home,TOR,W,12.0,3.0,9.0,9-8,3.0,1.0,Dominguez,Dickey,Andriese,2:29,N,11897.0,1.08,3,
18,"Saturday, Apr 25",TBR,Home,TOR,W,4.0,2.0,9.0,10-8,1.0,Tied,Frieri,Cecil,Boxberger,2:31,N,19772.0,1.15,4,
19,"Sunday, Apr 26",TBR,Home,TOR,W,5.0,1.0,9.0,11-8,1.0,Tied,Archer,Buehrle,None,2:23,D,21107.0,1.17,5,
20,"Monday, Apr 27",TBR,@,NYY,L,1.0,4.0,9.0,11-9,2.0,1.0,Wilson,Gomes,Miller,2:59,N,34590.0,1.28,-1,
21,"Tuesday, Apr 28",TBR,@,NYY,L,2.0,4.0,9.0,11-10,2.0,2.0,Whitley,Odorizzi,Martin,2:58,N,36934.0,1.24,-2,
22,"Wednesday, Apr 29",TBR,@,NYY,W,3.0,2.0,13.0,12-10,2.0,1.0,Gomes,Shreve,Frieri,3:58,D,30055.0,1.24,1,
23,"Friday, May 1",TBR,Home,BAL,W,2.0,0.0,9.0,13-10,2.0,1.0,Colome,Tillman,Boxberger,2:19,N,9945.0,1.20,2,2015-05-01 (Civil unrest; Played at TBA; BAL home team)
24,"Saturday, May 2",TBR,Home,BAL,L,0.0,4.0,9.0,13-11,2.0,2.0,Gonzalez,Archer,Brach,2:33,N,12789.0,1.20,-1,2015-05-02 (Civil unrest; Played at TBA; BAL home team)
25,"Sunday, May 3",TBR,Home,BAL,L,2.0,4.0,9.0,13-12,2.0,3.0,Hunter,Geltz,Britton,2:44,D,16652.0,1.18,-2,2015-05-03 (Civil unrest; Played at TBA; BAL home team)
26,"Monday, May 4",TBR,@,BOS,W,5.0,1.0,9.0,14-12,2.0,2.0,Odorizzi,Buchholz,None,3:10,N,34541.0,1.15,1,
27,"Tuesday, May 5",TBR,@,BOS,L,0.0,2.0,9.0,14-13,2.0,3.0,Porcello,Smyly,Uehara,2:26,N,33688.0,1.17,-1,
28,"Wednesday, May 6",TBR,@,BOS,W,5.0,3.0,9.0,15-13,2.0,2.0,Colome,Masterson,Boxberger,3:22,N,35060.0,1.12,1,
29,"Thursday, May 7",TBR,Home,TEX,L,4.0,5.0,9.0,15-14,2.0,3.0,Claudio,Archer,Feliz,2:47,N,8701.0,1.07,-1,
30,"Friday, May 8",TBR,Home,TEX,W,8.0,2.0,9.0,16-14,2.0,3.0,Karns,Gallardo,None,2:55,N,11704.0,1.01,1,
31,"Saturday, May 9",TBR,Home,TEX,W,7.0,2.0,9.0,17-14,2.0,2.0,Bellatti,Detwiler,Boxberger,3:18,N,20943.0,1.07,2,
32,"Sunday, May 10",TBR,Home,TEX,L,1.0,2.0,9.0,17-15,2.0,3.0,Kela,Jepsen,Feliz,3:06,D,14521.0,1.09,-1,
33,"Monday, May 11",TBR,Home,NYY,L,5.0,11.0,9.0,17-16,2.0,4.0,Sabathia,Colome,None,2:48,N,10619.0,1.31,-2,
34,"Tuesday, May 12",TBR,Home,NYY,W,4.0,2.0,9.0,18-16,2.0,3.0,Jepsen,Eovaldi,Boxberger,2:33,N,10417.0,1.23,1,
35,"Wednesday, May 13",TBR,Home,NYY,W,3.0,2.0,9.0,19-16,2.0,2.0,Karns,Warren,Boxberger,2:41,N,11924.0,1.31,2,
36,"Thursday, May 14",TBR,Home,NYY,W,6.0,1.0,9.0,20-16,2.0,1.0,Ramirez,Whitley,Andriese,2:45,N,11977.0,1.37,3,
37,"Friday, May 15",TBR,@,MIN,L,2.0,3.0,9.0,20-17,2.0,1.0,Hughes,Odorizzi,Perkins,2:29,N,24018.0,1.16,-1,
38,"Saturday, May 16",TBR,@,MIN,L,4.0,6.0,9.0,20-18,2.0,2.0,Duensing,Jepsen,Perkins,3:03,D,27128.0,1.17,-2,
39,"Sunday, May 17",TBR,@,MIN,W,11.0,3.0,9.0,21-18,2.0,1.0,Archer,Gibson,None,3:17,D,23708.0,1.13,1,
40,"Tuesday, May 19",TBR,@,ATL,W,5.0,3.0,9.0,22-18,1.0,Tied,Ramirez,Foltynewicz,Boxberger,2:43,N,20120.0,1.15,2,
41,"Wednesday, May 20",TBR,@,ATL,L,1.0,2.0,9.0,22-19,1.0,Tied,Cunniff,Odorizzi,Grilli,2:34,N,24549.0,1.22,-1,
42,"Thursday, May 21",TBR,Home,OAK,W,3.0,0.0,9.0,23-19,1.0,up 0.5,Colome,Chavez,Boxberger,2:58,N,10605.0,1.20,1,
43,"Friday, May 22",TBR,Home,OAK,W,5.0,2.0,9.0,24-19,1.0,up 1.5,Archer,Kazmir,Boxberger,3:05,N,12329.0,1.22,2,
44,"Saturday, May 23",TBR,Home,OAK,L,0.0,5.0,9.0,24-20,1.0,up 1.5,Graveman,Karns,None,2:55,D,15207.0,1.26,-1,
45,"Sunday, May 24",TBR,Home,OAK,L,2.0,7.0,9.0,24-21,1.0,up 1.5,Gray,Ramirez,None,2:53,D,15692.0,1.25,-2,
46,"Monday, May 25",TBR,Home,SEA,L,1.0,4.0,9.0,24-22,1.0,up 0.5,Elias,Odorizzi,Rodney,2:51,N,10401.0,1.18,-3,
47,"Tuesday, May 26",TBR,Home,SEA,L,6.0,7.0,10.0,24-23,2.0,0.5,Rodney,Boxberger,Beimel,3:52,N,9628.0,1.16,-4,
48,"Wednesday, May 27",TBR,Home,SEA,L,0.0,3.0,9.0,24-24,2.0,1.5,Hernandez,Boxberger,None,2:13,D,10365.0,1.14,-5,
49,"Friday, May 29",TBR,@,BAL,L-wo,1.0,2.0,9.0,24-25,2.0,1.0,O'Day,Gomes,None,2:43,N,45505.0,1.28,-6,
50,"Saturday, May 30",TBR,@,BAL,W,3.0,0.0,9.0,25-25,2.0,1.0,Ramirez,Chen,Boxberger,2:09,D,38177.0,1.21,1,
51,"Sunday, May 31",TBR,@,BAL,W,9.0,5.0,9.0,26-25,1.0,Tied,Odorizzi,Tillman,Boxberger,3:24,D,36945.0,1.31,2,
52,"Monday, Jun 1",TBR,@,LAA,L,3.0,7.0,9.0,26-26,2.0,1.0,Richards,Colome,None,2:55,N,27078.0,1.21,-1,
53,"Tuesday, Jun 2",TBR,@,LAA,W,6.0,1.0,9.0,27-26,2.0,1.0,Archer,Wilson,None,2:33,N,28771.0,1.18,1,
54,"Wednesday, Jun 3",TBR,@,LAA,W,6.0,5.0,10.0,28-26,2.0,1.0,Boxberger,Street,Geltz,3:20,N,28245.0,1.23,2,
55,"Thursday, Jun 4",TBR,@,SEA,W,2.0,1.0,9.0,29-26,2.0,0.5,Ramirez,Elias,Jepsen,2:42,N,16096.0,1.23,3,
56,"Friday, Jun 5",TBR,@,SEA,W,1.0,0.0,9.0,30-26,2.0,0.5,Bellatti,Rodney,Jepsen,2:55,N,20695.0,1.25,4,
57,"Saturday, Jun 6",TBR,@,SEA,L,1.0,2.0,9.0,30-27,2.0,1.5,Hernandez,Geltz,Smith,2:45,N,31106.0,1.38,-1,
58,"Sunday, Jun 7",TBR,@,SEA,W,3.0,1.0,9.0,31-27,2.0,1.5,Archer,Montgomery,Jepsen,2:46,D,27906.0,1.29,1,
59,"Tuesday, Jun 9",TBR,Home,LAA,L,2.0,8.0,9.0,31-28,2.0,2.5,Shoemaker,Karns,None,2:52,N,11617.0,1.33,-1,
60,"Wednesday, Jun 10",TBR,Home,LAA,W,4.0,2.0,9.0,32-28,2.0,1.5,Ramirez,Weaver,McGee,2:39,N,10088.0,1.26,1,
61,"Thursday, Jun 11",TBR,Home,LAA,L,2.0,6.0,9.0,32-29,2.0,2.0,Richards,Jepsen,None,3:20,N,10779.0,1.31,-1,
62,"Friday, Jun 12",TBR,Home,CHW,W,7.0,5.0,9.0,33-29,2.0,1.0,Andriese,Danks,McGee,3:07,N,13448.0,1.24,1,
63,"Saturday, Jun 13",TBR,Home,CHW,W,5.0,4.0,9.0,34-29,1.0,Tied,Boxberger,Putnam,McGee,2:46,D,20248.0,1.29,2,
64,"Sunday, Jun 14",TBR,Home,CHW,W,2.0,1.0,9.0,35-29,1.0,Tied,Riefenhauser,Sale,Jepsen,2:42,D,17962.0,1.36,3,
65,"Monday, Jun 15",TBR,Home,WSN,W,6.0,1.0,9.0,36-29,1.0,up 1.0,Ramirez,Gonzalez,None,3:12,N,10216.0,1.29,4,
66,"Tuesday, Jun 16",TBR,Home,WSN,L,4.0,16.0,9.0,36-30,1.0,up 1.0,Roark,Colome,None,3:08,N,11491.0,1.41,-1,
67,"Wednesday, Jun 17",TBR,@,WSN,W,5.0,0.0,9.0,37-30,1.0,up 1.0,Andriese,Zimmermann,None,2:35,N,28929.0,1.38,1,
68,"Thursday, Jun 18",TBR,@,WSN,W,5.0,3.0,9.0,38-30,1.0,up 1.0,Archer,Fister,Boxberger,3:02,N,29242.0,1.37,2,
69,"Friday, Jun 19",TBR,@,CLE,W,4.0,1.0,9.0,39-30,1.0,up 1.0,Karns,Carrasco,Boxberger,3:01,N,22811.0,1.44,3,
70,"Saturday, Jun 20",TBR,@,CLE,W,4.0,1.0,9.0,40-30,1.0,up 1.0,Cedeno,Kluber,Boxberger,3:07,N,24670.0,1.50,4,
71,"Sunday, Jun 21",TBR,@,CLE,L-wo,0.0,1.0,9.0,40-31,1.0,up 1.0,Allen,Jepsen,None,2:36,D,20847.0,1.46,-1,
72,"Monday, Jun 22",TBR,Home,TOR,L,5.0,8.0,9.0,40-32,1.0,up 1.0,Hutchison,Andriese,Osuna,3:28,N,10324.0,1.73,-2,
73,"Tuesday, Jun 23",TBR,Home,TOR,W,4.0,3.0,9.0,41-32,1.0,up 2.0,Archer,Dickey,Boxberger,2:14,N,11474.0,1.75,1,
74,"Wednesday, Jun 24",TBR,Home,TOR,L,0.0,1.0,12.0,41-33,1.0,up 1.0,Cecil,Gomes,Delabar,3:39,D,18469.0,1.75,-1,
75,"Friday, Jun 26",TBR,Home,BOS,L,3.0,4.0,10.0,41-34,1.0,up 0.5,Ogando,Geltz,Uehara,3:23,N,17508.0,1.49,-2,
76,"Saturday, Jun 27",TBR,Home,BOS,W,4.0,1.0,9.0,42-34,1.0,up 0.5,Andriese,Miley,Boxberger,2:21,D,23876.0,1.44,1,
77,"Sunday, Jun 28",TBR,Home,BOS,L,3.0,5.0,9.0,42-35,1.0,Tied,Masterson,Archer,Uehara,3:02,D,21963.0,1.47,-1,
78,"Monday, Jun 29",TBR,Home,CLE,L,1.0,7.0,9.0,42-36,1.0,Tied,Anderson,Karns,None,2:45,N,11802.0,1.43,-2,
79,"Tuesday, Jun 30",TBR,Home,CLE,L,2.0,6.0,9.0,42-37,1.0,Tied,Salazar,Ramirez,None,2:42,N,10437.0,1.42,-3,
80,"Wednesday, Jul 1",TBR,Home,CLE,L,1.0,8.0,9.0,42-38,3.0,1.0,Carrasco,Colome,None,2:44,N,11394.0,1.39,-4,
81,"Thursday, Jul 2",TBR,Home,CLE,L,4.0,5.0,10.0,42-39,3.0,1.0,Shaw,Cedeno,Allen,3:01,D,16353.0,1.37,-5,
82,"Friday, Jul 3",TBR,@,NYY,L-wo,5.0,7.0,12.0,42-40,3.0,2.0,Shreve,Geltz,None,4:30,N,43141.0,1.56,-6,
83,"Saturday, Jul 4",TBR,@,NYY,L-wo,2.0,3.0,9.0,42-41,3.0,3.0,Betances,Boxberger,None,2:42,D,35508.0,1.53,-7,
84,"Sunday, Jul 5",TBR,@,NYY,W,8.0,1.0,9.0,43-41,3.0,2.0,Ramirez,Nova,None,2:59,D,35050.0,1.44,1,
85,"Tuesday, Jul 7 (1)",TBR,@,KCR,L-wo,5.0,9.0,9.0,43-42,4.0,2.5,Holland,Boxberger,None,3:10,D,22386.0,1.27,-1,2015-07-06 (Rain)
86,"Tuesday, Jul 7 (2)",TBR,@,KCR,L,1.0,7.0,9.0,43-43,4.0,2.5,Finnegan,Gomes,None,3:10,N,28119.0,1.18,-2,
