,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",OAK,Home,LAA,W,4.0,2.0,9.0,1-0,1.0,Tied,Graveman,Nolasco,Casilla,2:56,N,36067.0,1.04,1,
2,"Tuesday, Apr 4",OAK,Home,LAA,L,6.0,7.0,9.0,1-1,2.0,1.0,Bailey,Dull,Bedrosian,3:17,N,11225.0,1.08,-1,
3,"Wednesday, Apr 5",OAK,Home,LAA,L,0.0,5.0,9.0,1-2,3.0,2.0,Ramirez,Cotton,None,3:15,N,13405.0,1.07,-2,
4,"Thursday, Apr 6",OAK,Home,LAA,W,5.0,1.0,9.0,2-2,2.0,1.0,Triggs,Skaggs,None,2:44,D,13292.0,1.04,1,
5,"Friday, Apr 7",OAK,@,TEX,L,5.0,10.0,9.0,2-3,3.0,1.0,Claudio,Alcantara,None,2:56,N,34235.0,1.05,-1,
6,"Saturday, Apr 8",OAK,@,TEX,W,6.0,1.0,9.0,3-3,2.0,1.0,Graveman,Darvish,None,2:59,N,44410.0,1.05,1,
7,"Sunday, Apr 9",OAK,@,TEX,L,1.0,8.0,9.0,3-4,3.0,2.0,Perez,Manaea,None,3:16,D,36905.0,1.05,-1,
8,"Monday, Apr 10",OAK,@,KCR,W,2.0,0.0,9.0,4-4,2.0,1.5,Cotton,Kennedy,Doolittle,2:50,D,40019.0,.95,1,
9,"Wednesday, Apr 12",OAK,@,KCR,W,8.0,3.0,9.0,5-4,3.0,1.0,Triggs,Hammel,None,3:07,N,24380.0,.98,2,
10,"Thursday, Apr 13",OAK,@,KCR,L,1.0,3.0,9.0,5-5,3.0,1.0,Vargas,Hahn,Herrera,2:39,N,22160.0,1.03,-1,
11,"Friday, Apr 14",OAK,Home,HOU,L,2.0,7.0,9.0,5-6,3.0,2.0,Keuchel,Madson,None,3:07,N,15385.0,1.16,-2,
12,"Saturday, Apr 15",OAK,Home,HOU,L,6.0,10.0,9.0,5-7,3.0,3.0,Harris,Casilla,None,3:55,D,20140.0,1.14,-3,
13,"Monday, Apr 17",OAK,Home,TEX,L,0.0,7.0,9.0,5-8,4.0,4.0,Griffin,Cotton,None,2:46,N,10406.0,.99,-4,
14,"Tuesday, Apr 18",OAK,Home,TEX,W,4.0,2.0,9.0,6-8,3.0,3.0,Triggs,Darvish,Casilla,2:48,N,12091.0,.92,1,
15,"Wednesday, Apr 19",OAK,Home,TEX,W,9.0,1.0,9.0,7-8,2.0,3.0,Hahn,Perez,None,2:47,D,14031.0,.97,2,
16,"Thursday, Apr 20",OAK,Home,SEA,W,9.0,6.0,9.0,8-8,2.0,3.0,Dull,Scribner,None,3:09,N,10707.0,1.05,3,
17,"Friday, Apr 21",OAK,Home,SEA,W,3.0,1.0,9.0,9-8,2.0,3.0,Manaea,Iwakuma,Casilla,2:51,N,15255.0,1.08,4,
18,"Saturday, Apr 22",OAK,Home,SEA,W,4.0,3.0,9.0,10-8,2.0,2.0,Cotton,Miranda,Madson,3:07,D,20722.0,1.10,5,
19,"Sunday, Apr 23",OAK,Home,SEA,L,1.0,11.0,9.0,10-9,2.0,3.0,Gallardo,Triggs,None,3:11,D,24165.0,1.13,-1,
20,"Tuesday, Apr 25",OAK,@,LAA,L-wo,1.0,2.0,11.0,10-10,2.0,4.0,Pounders,Madson,None,3:12,N,30124.0,1.10,-2,
21,"Wednesday, Apr 26",OAK,@,LAA,L,5.0,8.0,9.0,10-11,2.0,4.0,Shoemaker,Manaea,Norris,3:30,N,30248.0,1.08,-3,
22,"Thursday, Apr 27",OAK,@,LAA,L,1.0,2.0,9.0,10-12,3.0,4.0,Nolasco,Graveman,Norris,2:30,N,37603.0,1.01,-4,
23,"Friday, Apr 28",OAK,@,HOU,L,4.0,9.0,9.0,10-13,4.0,5.0,Morton,Cotton,None,2:58,N,28472.0,1.03,-5,
24,"Saturday, Apr 29",OAK,@,HOU,W,2.0,1.0,9.0,11-13,3.0,4.0,Triggs,Musgrove,Casilla,2:49,N,32147.0,.99,1,
25,"Sunday, Apr 30",OAK,@,HOU,L,2.0,7.0,9.0,11-14,3.0,5.0,Keuchel,Hahn,Giles,2:58,D,34880.0,1.07,-1,
26,"Tuesday, May 2",OAK,@,MIN,L,1.0,9.0,9.0,11-15,3.0,6.5,Santana,Gray,None,2:48,N,18930.0,.83,-2,
27,"Wednesday, May 3",OAK,@,MIN,L,4.0,7.0,9.0,11-16,4.0,7.5,Santiago,Graveman,None,3:17,N,18658.0,.74,-3,
28,"Thursday, May 4",OAK,@,MIN,W,8.0,5.0,9.0,12-16,4.0,6.5,Cotton,Gibson,Casilla,3:48,D,19247.0,.71,1,
29,"Friday, May 5",OAK,Home,DET,L,2.0,7.0,9.0,12-17,5.0,7.5,Fulmer,Triggs,None,2:54,N,17519.0,.75,-1,
30,"Saturday, May 6",OAK,Home,DET,W-wo,6.0,5.0,9.0,13-17,4.0,6.5,Montas,Rodriguez,None,3:28,N,16651.0,.71,1,
31,"Sunday, May 7",OAK,Home,DET,W-wo,8.0,6.0,9.0,14-17,4.0,6.5,Casilla,Rodriguez,None,3:41,D,23227.0,.73,2,
32,"Monday, May 8",OAK,Home,LAA,W-wo,3.0,2.0,11.0,15-17,2.0,6.0,Hendriks,Guerra,None,3:06,N,10292.0,.86,3,
33,"Tuesday, May 9",OAK,Home,LAA,L,3.0,7.0,9.0,15-18,4.0,7.0,Meyer,Cotton,Norris,3:07,N,11383.0,.93,-1,
34,"Wednesday, May 10",OAK,Home,LAA,W,3.0,1.0,9.0,16-18,3.0,7.0,Triggs,Chavez,Casilla,2:55,D,11061.0,.82,1,
35,"Friday, May 12",OAK,@,TEX,L-wo,2.0,5.0,9.0,16-19,4.0,8.5,Kela,Casilla,None,2:58,N,35625.0,.84,-1,
36,"Saturday, May 13",OAK,@,TEX,L,5.0,6.0,9.0,16-20,5.0,9.0,Barnette,Dull,Bush,3:26,N,37898.0,.76,-2,
37,"Sunday, May 14",OAK,@,TEX,L,4.0,6.0,9.0,16-21,5.0,9.5,Alvarez,Madson,Bush,2:51,D,35157.0,.71,-3,
38,"Monday, May 15",OAK,@,SEA,L,5.0,6.0,9.0,16-22,5.0,10.5,Gallardo,Manaea,Zych,3:14,N,15431.0,.66,-4,
39,"Tuesday, May 16",OAK,@,SEA,W,9.0,6.0,9.0,17-22,5.0,10.5,Madson,Cishek,None,3:25,N,13955.0,.56,1,
40,"Wednesday, May 17",OAK,@,SEA,L,0.0,4.0,9.0,17-23,5.0,11.5,Bergman,Hahn,None,2:39,N,14117.0,.61,-1,
41,"Thursday, May 18",OAK,Home,BOS,W,8.0,3.0,9.0,18-23,5.0,11.0,Gray,Velazquez,None,3:09,N,12016.0,.49,1,
42,"Friday, May 19",OAK,Home,BOS,W-wo,3.0,2.0,10.0,19-23,5.0,10.0,Dull,Hembree,None,3:12,N,24728.0,.55,2,
43,"Saturday, May 20",OAK,Home,BOS,W,8.0,3.0,9.0,20-23,4.0,9.0,Manaea,Taylor,None,3:22,D,20235.0,.63,3,
44,"Sunday, May 21",OAK,Home,BOS,L,3.0,12.0,9.0,20-24,4.0,9.0,Rodriguez,Triggs,None,3:11,D,20691.0,.69,-1,
45,"Tuesday, May 23",OAK,Home,MIA,L,9.0,11.0,9.0,20-25,4.0,10.5,Urena,Hahn,None,3:46,N,12835.0,.58,-2,
46,"Wednesday, May 24",OAK,Home,MIA,W,4.0,1.0,9.0,21-25,4.0,9.5,Gray,Volquez,Casilla,2:38,D,19738.0,.53,1,
47,"Friday, May 26",OAK,@,NYY,W,4.0,1.0,9.0,22-25,4.0,10.0,Manaea,Tanaka,None,3:09,N,39044.0,.63,2,
48,"Saturday, May 27",OAK,@,NYY,L,2.0,3.0,9.0,22-26,4.0,11.0,Sabathia,Cotton,Betances,3:14,D,40218.0,.70,-1,
49,"Sunday, May 28",OAK,@,NYY,L,5.0,9.0,9.0,22-27,4.0,12.0,Pineda,Triggs,Warren,3:09,D,45232.0,.63,-2,
50,"Monday, May 29",OAK,@,CLE,L,3.0,5.0,9.0,22-28,4.0,13.0,Carrasco,Mengden,Allen,2:50,D,20792.0,.54,-3,
51,"Tuesday, May 30",OAK,@,CLE,L,4.0,9.0,9.0,22-29,5.0,14.0,Bauer,Gray,None,2:58,N,14184.0,.48,-4,
52,"Wednesday, May 31",OAK,@,CLE,W,3.0,1.0,9.0,23-29,5.0,14.0,Manaea,Clevinger,Casilla,2:30,N,16784.0,.42,1,
53,"Thursday, Jun 1",OAK,@,CLE,L,0.0,8.0,9.0,23-30,5.0,14.5,Kluber,Cotton,None,2:56,D,19767.0,.45,-1,
54,"Friday, Jun 2",OAK,Home,WSN,L,3.0,13.0,9.0,23-31,5.0,15.5,Strasburg,Triggs,None,3:15,N,20813.0,.38,-2,
55,"Saturday, Jun 3",OAK,Home,WSN,W,10.0,4.0,9.0,24-31,5.0,15.5,Hendriks,Ross,None,3:33,D,23921.0,.33,1,
56,"Sunday, Jun 4",OAK,Home,WSN,L,10.0,11.0,9.0,24-32,5.0,16.5,Roark,Madson,Kelley,3:12,D,21265.0,.37,-1,
57,"Monday, Jun 5",OAK,Home,TOR,W,5.0,3.0,9.0,25-32,5.0,16.5,Manaea,Happ,Casilla,3:05,N,12890.0,.34,1,
58,"Tuesday, Jun 6",OAK,Home,TOR,W,4.0,1.0,9.0,26-32,5.0,15.5,Hahn,Estrada,Casilla,2:45,N,16643.0,.36,2,
59,"Wednesday, Jun 7",OAK,Home,TOR,L,5.0,7.0,10.0,26-33,5.0,15.5,Tepera,Montas,Osuna,3:20,D,15076.0,.41,-1,
60,"Friday, Jun 9",OAK,@,TBR,L,4.0,13.0,9.0,26-34,5.0,16.0,Cobb,Triggs,None,3:16,N,13153.0,.37,-2,
61,"Saturday, Jun 10 (1)",OAK,@,TBR,L-wo,5.0,6.0,10.0,26-35,5.0,16.5,Pruitt,Hendriks,None,3:56,D,,.31,-3,
62,"Saturday, Jun 10 (2)",OAK,@,TBR,W,7.0,2.0,9.0,27-35,5.0,16.5,Manaea,Hu,None,3:06,N,17775.0,.26,1,
63,"Sunday, Jun 11",OAK,@,TBR,L,4.0,5.0,9.0,27-36,5.0,16.5,Whitley,Coulombe,Colome,3:26,D,13640.0,.31,-1,
64,"Tuesday, Jun 13",OAK,@,MIA,L,1.0,8.0,9.0,27-37,5.0,16.0,Urena,Cotton,None,2:57,N,19953.0,.26,-2,
65,"Wednesday, Jun 14",OAK,@,MIA,L,6.0,11.0,9.0,27-38,5.0,17.0,Barraclough,Gossett,None,3:31,D,19436.0,.23,-3,
66,"Thursday, Jun 15",OAK,Home,NYY,W-wo,8.0,7.0,10.0,28-38,5.0,16.5,Hendriks,Gallegos,None,4:29,N,21838.0,.19,1,
67,"Friday, Jun 16",OAK,Home,NYY,W,7.0,6.0,9.0,29-38,5.0,15.5,Coulombe,Holder,Casilla,3:13,N,30184.0,.24,2,
68,"Saturday, Jun 17",OAK,Home,NYY,W,5.0,2.0,9.0,30-38,5.0,15.5,Hahn,Tanaka,Doolittle,3:17,D,31418.0,.29,3,
