,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",TEX,@,OAK,L,0.0,8.0,9.0,0-1,4.0,1.0,Gray,Gallardo,None,2:45,N,36067.0,1.03,-1,
2,"Tuesday, Apr 7",TEX,@,OAK,W,3.0,1.0,9.0,1-1,2.0,0.5,Lewis,Hahn,Feliz,2:30,N,15025.0,1.03,1,
3,"Wednesday, Apr 8",TEX,@,OAK,L,0.0,10.0,9.0,1-2,4.0,1.0,Kazmir,Detwiler,None,2:55,N,19479.0,1.10,-1,
4,"Thursday, Apr 9",TEX,@,OAK,W,10.0,1.0,9.0,2-2,2.0,0.5,Martinez,Graveman,None,2:32,D,16045.0,1.05,1,
5,"Friday, Apr 10",TEX,Home,HOU,L,1.0,5.0,9.0,2-3,4.0,1.0,McHugh,Holland,None,2:45,D,48885.0,1.11,-1,
6,"Saturday, Apr 11",TEX,Home,HOU,W,6.0,2.0,9.0,3-3,1.0,Tied,Gallardo,Hernandez,None,3:18,N,36833.0,1.04,1,
7,"Sunday, Apr 12",TEX,Home,HOU,L,4.0,6.0,14.0,3-4,3.0,0.5,Harris,Verrett,Deduno,4:24,D,35276.0,1.12,-1,
8,"Monday, Apr 13",TEX,Home,LAA,L,3.0,6.0,9.0,3-5,5.0,1.0,Shoemaker,Detwiler,Street,3:17,N,18401.0,1.03,-2,
9,"Tuesday, Apr 14",TEX,Home,LAA,W,8.0,2.0,9.0,4-5,2.0,1.0,Martinez,Rucinski,None,2:57,N,21805.0,1.02,1,
10,"Wednesday, Apr 15",TEX,Home,LAA,L,2.0,10.0,9.0,4-6,4.0,1.0,Santiago,Ranaudo,None,3:13,D,25757.0,1.05,-1,
11,"Friday, Apr 17",TEX,@,SEA,W,3.0,1.0,9.0,5-6,2.0,0.5,Gallardo,Happ,Feliz,3:00,N,36606.0,1.05,1,
12,"Saturday, Apr 18",TEX,@,SEA,L,1.0,3.0,9.0,5-7,4.0,1.0,Hernandez,Lewis,Rodney,3:00,N,43017.0,1.08,-1,
13,"Sunday, Apr 19",TEX,@,SEA,L-wo,10.0,11.0,9.0,5-8,5.0,1.5,Medina,Feliz,None,3:45,D,31601.0,1.00,-2,
14,"Tuesday, Apr 21",TEX,@,ARI,W,7.0,1.0,9.0,6-8,3.0,2.0,Tolleson,Hudson,None,3:04,N,18345.0,.82,1,
15,"Wednesday, Apr 22",TEX,@,ARI,L,5.0,8.0,9.0,6-9,3.0,2.0,Bradley,Gallardo,None,2:59,N,17886.0,.90,-1,
16,"Friday, Apr 24",TEX,@,LAA,L,2.0,3.0,9.0,6-10,5.0,3.0,Richards,Kela,Street,2:47,N,41054.0,1.01,-2,
17,"Saturday, Apr 25",TEX,@,LAA,L,1.0,4.0,9.0,6-11,5.0,4.0,Pestano,Lewis,Street,3:10,N,38016.0,.96,-3,
18,"Sunday, Apr 26",TEX,@,LAA,W,5.0,4.0,11.0,7-11,3.0,4.0,Feliz,Alvarez,None,4:13,D,35053.0,.90,1,
19,"Monday, Apr 27",TEX,Home,SEA,L,1.0,3.0,9.0,7-12,5.0,5.0,Walker,Gallardo,Rodney,2:47,N,19748.0,.89,-1,
20,"Tuesday, Apr 28",TEX,Home,SEA,L,1.0,2.0,9.0,7-13,5.0,6.0,Happ,Detwiler,Rodney,2:43,N,23714.0,.83,-2,
