,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",NYM,Home,WSN,L,7.0,9.0,10.0,0-1,4.0,1.0,Barrett,Familia,None,3:47,D,42442.0,1.07,-1,
2,"Wednesday, Apr 2",NYM,Home,WSN,L,1.0,5.0,9.0,0-2,5.0,2.0,Gonzalez,Colon,None,3:00,N,29146.0,1.01,-2,
3,"Thursday, Apr 3",NYM,Home,WSN,L,2.0,8.0,9.0,0-3,5.0,3.0,Roark,Wheeler,None,3:21,D,20561.0,.94,-3,
4,"Friday, Apr 4",NYM,Home,CIN,W,4.0,3.0,9.0,1-3,5.0,2.5,Mejia,Leake,Valverde,2:59,N,35845.0,.79,1,
5,"Saturday, Apr 5",NYM,Home,CIN,W-wo,6.0,3.0,9.0,2-3,5.0,2.5,Torres,Hoover,None,2:48,D,25424.0,.82,2,
6,"Sunday, Apr 6",NYM,Home,CIN,L,1.0,2.0,9.0,2-4,5.0,2.5,Simon,Niese,Parra,2:35,D,26928.0,.82,-1,
7,"Tuesday, Apr 8",NYM,@,ATL,W,4.0,0.0,9.0,3-4,4.0,2.0,Colon,Harang,None,3:07,N,47144.0,.88,1,
8,"Wednesday, Apr 9",NYM,@,ATL,L,3.0,4.0,9.0,3-5,4.0,3.0,Santana,Wheeler,Kimbrel,2:40,N,19608.0,.98,-1,
9,"Thursday, Apr 10",NYM,@,ATL,W,6.0,4.0,9.0,4-5,4.0,3.0,Torres,Avilan,Valverde,3:26,N,29470.0,.92,1,
10,"Friday, Apr 11",NYM,@,LAA,L-wo,4.0,5.0,11.0,4-6,4.0,3.0,Kohn,Familia,None,3:54,N,42871.0,.84,-1,
11,"Saturday, Apr 12",NYM,@,LAA,W,7.0,6.0,13.0,5-6,3.0,2.0,Lannan,Shoemaker,None,4:29,N,40027.0,.81,1,
12,"Sunday, Apr 13",NYM,@,LAA,L,2.0,14.0,9.0,5-7,4.0,3.0,Wilson,Colon,None,3:05,D,38855.0,.86,-1,
13,"Monday, Apr 14",NYM,@,ARI,W,7.0,3.0,9.0,6-7,3.0,3.0,Wheeler,Collmenter,Torres,3:08,N,18099.0,.86,1,
14,"Tuesday, Apr 15",NYM,@,ARI,W,9.0,0.0,9.0,7-7,3.0,2.5,Mejia,Arroyo,None,2:49,N,21969.0,.86,2,
15,"Wednesday, Apr 16",NYM,@,ARI,W,5.0,2.0,9.0,8-7,3.0,2.5,Gee,McCarthy,None,2:46,D,19673.0,.96,3,
16,"Friday, Apr 18",NYM,Home,ATL,L,0.0,6.0,9.0,8-8,3.0,3.0,Harang,Niese,None,2:55,N,33199.0,1.17,-1,
17,"Saturday, Apr 19",NYM,Home,ATL,L,5.0,7.0,9.0,8-9,3.0,4.0,Santana,Colon,Walden,3:13,N,31476.0,1.11,-2,
18,"Sunday, Apr 20",NYM,Home,ATL,W-wo,4.0,3.0,14.0,9-9,3.0,3.0,Valverde,Schlosser,None,4:37,D,33131.0,1.05,1,
19,"Monday, Apr 21",NYM,Home,STL,W,2.0,0.0,9.0,10-9,3.0,3.0,Mejia,Lyons,Farnsworth,2:34,N,20382.0,.94,2,
20,"Tuesday, Apr 22",NYM,Home,STL,L,0.0,3.0,9.0,10-10,3.0,3.0,Wainwright,Gee,Rosenthal,2:40,N,20220.0,1.00,-1,
21,"Wednesday, Apr 23",NYM,Home,STL,W,3.0,2.0,9.0,11-10,3.0,3.0,Niese,Wacha,Farnsworth,3:08,N,21981.0,.95,1,
22,"Thursday, Apr 24",NYM,Home,STL,W,4.0,1.0,9.0,12-10,2.0,2.5,Colon,Lynn,Matsuzaka,3:03,D,22669.0,.99,2,
23,"Friday, Apr 25",NYM,Home,MIA,W-wo,4.0,3.0,9.0,13-10,2.0,2.5,Familia,Cishek,None,2:59,N,21171.0,1.08,3,
24,"Saturday, Apr 26",NYM,Home,MIA,L,6.0,7.0,10.0,13-11,3.0,3.5,Dunn,Farnsworth,Cishek,3:35,N,21492.0,1.15,-1,
25,"Sunday, Apr 27",NYM,Home,MIA,W,4.0,0.0,9.0,14-11,2.0,3.5,Gee,Koehler,None,2:42,D,26861.0,1.05,1,
26,"Tuesday, Apr 29",NYM,@,PHI,W,6.0,1.0,9.0,15-11,2.0,2.5,Niese,Hamels,None,2:53,N,28189.0,1.11,2,
27,"Thursday, May 1",NYM,@,COL,L,4.0,7.0,9.0,15-12,3.0,2.0,Nicasio,Colon,None,2:48,N,22989.0,1.07,-1,
28,"Friday, May 2",NYM,@,COL,L,3.0,10.0,9.0,15-13,3.0,2.0,De La Rosa,Wheeler,None,3:02,N,42040.0,1.05,-2,
29,"Saturday, May 3",NYM,@,COL,L-wo,10.0,11.0,9.0,15-14,3.0,2.0,Hawkins,Farnsworth,None,3:47,N,38688.0,1.04,-3,
30,"Sunday, May 4",NYM,@,COL,W,5.0,1.0,9.0,16-14,3.0,1.0,Gee,Chacin,None,3:03,D,40190.0,1.02,1,
31,"Monday, May 5",NYM,@,MIA,L-wo,3.0,4.0,9.0,16-15,4.0,1.5,Cishek,Rice,None,2:53,N,20606.0,1.21,-1,
32,"Tuesday, May 6",NYM,@,MIA,L,0.0,3.0,9.0,16-16,4.0,2.0,Alvarez,Colon,None,2:08,N,18315.0,1.15,-2,
33,"Wednesday, May 7",NYM,@,MIA,L-wo,0.0,1.0,9.0,16-17,4.0,2.5,Cishek,Torres,None,2:40,D,18010.0,1.10,-3,
34,"Friday, May 9",NYM,Home,PHI,L,2.0,3.0,11.0,16-18,4.0,3.0,Hollands,Torres,Papelbon,4:39,N,30036.0,1.01,-4,
35,"Saturday, May 10",NYM,Home,PHI,L,4.0,5.0,9.0,16-19,5.0,4.0,Adams,Farnsworth,Papelbon,3:16,N,29170.0,.92,-5,
36,"Sunday, May 11",NYM,Home,PHI,W-wo,5.0,4.0,11.0,17-19,4.0,4.0,Rice,Manship,None,4:22,D,28926.0,.87,1,
37,"Monday, May 12",NYM,@,NYY,W,9.0,7.0,9.0,18-19,4.0,3.0,Mejia,Thornton,Farnsworth,3:34,N,46517.0,.87,2,
38,"Tuesday, May 13",NYM,@,NYY,W,12.0,7.0,9.0,19-19,3.0,3.0,Matsuzaka,Nuno,None,3:58,N,45958.0,.89,3,
39,"Wednesday, May 14",NYM,Home,NYY,L,0.0,4.0,9.0,19-20,4.0,3.0,Tanaka,Montero,None,3:00,N,35577.0,.97,-1,
40,"Thursday, May 15",NYM,Home,NYY,L,0.0,1.0,9.0,19-21,4.0,3.5,Betances,deGrom,Robertson,3:04,N,40133.0,.87,-2,
41,"Friday, May 16",NYM,@,WSN,L,2.0,5.0,9.0,19-22,4.0,3.5,Roark,Niese,Soriano,3:08,N,34413.0,1.05,-3,
42,"Saturday, May 17",NYM,@,WSN,W,5.0,2.0,9.0,20-22,4.0,2.5,Colon,Gonzalez,Mejia,2:48,D,41225.0,.98,1,
