,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",MIA,Home,TBR,L,0.0,1.0,9.0,0-1,4.0,1.0,Thompson,Garcia,Castillo,2:44,D,7062.0,.92,-1,
2,"Friday, Apr 2",MIA,Home,TBR,L,4.0,6.0,9.0,0-2,5.0,1.5,Kittredge,Bass,Castillo,3:22,N,6115.0,.86,-2,
3,"Saturday, Apr 3",MIA,Home,TBR,W,12.0,7.0,9.0,1-2,4.0,1.5,Bleier,Archer,None,3:32,N,6179.0,.82,1,
4,"Monday, Apr 5",MIA,Home,STL,L,1.0,4.0,9.0,1-3,4.0,3.0,Ponce de Leon,Rogers,Reyes,3:09,N,4605.0,.89,-1,
5,"Tuesday, Apr 6",MIA,Home,STL,L,2.0,4.0,9.0,1-4,4.0,3.0,Helsley,Alcantara,Reyes,3:43,N,4982.0,.85,-2,
6,"Wednesday, Apr 7",MIA,Home,STL,L,0.0,7.0,9.0,1-5,5.0,4.0,Flaherty,Lopez,None,3:10,D,5244.0,.83,-3,
7,"Thursday, Apr 8",MIA,@,NYM,L-wo,2.0,3.0,9.0,1-6,5.0,4.5,Díaz,Bass,None,3:18,D,8492.0,.83,-4,
8,"Saturday, Apr 10",MIA,@,NYM,W,3.0,0.0,9.0,2-6,5.0,3.0,Rogers,deGrom,Garcia,2:36,D,8419.0,.80,1,
9,"Sunday, Apr 11",MIA,@,NYM,L-wo,5.0,6.0,9.0,2-7,5.0,4.0,Familia,Floro,None,4:05,D,8199.0,.87,-1,
10,"Monday, Apr 12",MIA,@,ATL,W,5.0,3.0,10.0,3-7,5.0,3.5,Garcia,Webb,None,3:45,N,11830.0,.85,1,
11,"Tuesday, Apr 13",MIA,@,ATL,W,14.0,8.0,9.0,4-7,3.0,2.5,Curtiss,Fried,None,3:51,N,12036.0,.83,2,
12,"Wednesday, Apr 14",MIA,@,ATL,W,6.0,5.0,10.0,5-7,3.0,2.5,Curtiss,Matzek,Garcia,3:26,N,12480.0,.94,3,
13,"Thursday, Apr 15",MIA,@,ATL,L-wo,6.0,7.0,9.0,5-8,3.0,3.0,Minter,Floro,None,3:24,D,11739.0,1.03,-1,
14,"Friday, Apr 16",MIA,Home,SFG,W,4.0,1.0,9.0,6-8,3.0,2.5,Bass,Wisler,Garcia,2:44,N,5734.0,.95,1,
15,"Saturday, Apr 17",MIA,Home,SFG,W-wo,7.0,6.0,10.0,7-8,3.0,2.0,Garcia,Garcia,None,3:56,N,6014.0,.94,2,
16,"Sunday, Apr 18",MIA,Home,SFG,L,0.0,1.0,9.0,7-9,3.0,3.0,Wood,Lopez,Rogers,2:53,D,6129.0,1.02,-1,
17,"Tuesday, Apr 20",MIA,Home,BAL,L,5.0,7.0,9.0,7-10,3.0,3.0,Harvey,Neidert,Valdez,3:26,N,4540.0,.93,-2,
18,"Wednesday, Apr 21",MIA,Home,BAL,W,3.0,0.0,9.0,8-10,3.0,2.0,Rogers,Zimmermann,Garcia,2:42,D,4028.0,.82,1,
19,"Thursday, Apr 22",MIA,@,SFG,L,0.0,3.0,9.0,8-11,5.0,2.0,Sanchez,Castano,McGee,2:26,N,4580.0,.91,-1,
20,"Friday, Apr 23",MIA,@,SFG,L,3.0,5.0,9.0,8-12,5.0,3.0,Wood,Alcantara,None,2:41,N,6657.0,.97,-2,
21,"Saturday, Apr 24",MIA,@,SFG,W,5.0,2.0,9.0,9-12,5.0,2.0,Floro,Santos,None,2:46,N,8282.0,.86,1,
22,"Sunday, Apr 25",MIA,@,SFG,L,3.0,4.0,9.0,9-13,5.0,3.0,Webb,Campbell,Rogers,3:10,D,7572.0,.88,-1,
23,"Monday, Apr 26",MIA,@,MIL,W,8.0,0.0,9.0,10-13,4.0,2.5,Rogers,Burnes,None,3:20,N,10749.0,.89,1,
24,"Tuesday, Apr 27",MIA,@,MIL,L,4.0,5.0,9.0,10-14,4.0,2.5,Houser,Curtiss,Hader,3:15,N,10620.0,.92,-1,
25,"Wednesday, Apr 28",MIA,@,MIL,W,6.0,2.0,9.0,11-14,4.0,1.5,Alcantara,Godley,None,3:04,D,11564.0,.90,1,
26,"Friday, Apr 30",MIA,@,WSN,L-wo,1.0,2.0,10.0,11-15,5.0,2.0,Hand,Garcia,None,3:02,N,8295.0,1.04,-1,
27,"Saturday, May 1",MIA,@,WSN,L,2.0,7.0,9.0,11-16,5.0,2.5,Corbin,Campbell,None,2:59,D,8510.0,1.04,-2,
28,"Sunday, May 2",MIA,@,WSN,L,1.0,3.0,9.0,11-17,5.0,3.5,Scherzer,Rogers,None,2:37,D,8482.0,.95,-3,
29,"Tuesday, May 4",MIA,Home,ARI,W,9.0,3.0,9.0,12-17,5.0,2.5,Bleier,Ginkel,None,3:17,N,3898.0,.80,1,
30,"Wednesday, May 5",MIA,Home,ARI,W,8.0,0.0,9.0,13-17,5.0,2.5,Holloway,Weaver,None,2:57,N,3573.0,.86,2,
31,"Thursday, May 6",MIA,Home,ARI,W,3.0,1.0,9.0,14-17,4.0,2.5,Floro,Bukauskas,Garcia,2:44,N,4049.0,.89,3,
32,"Friday, May 7",MIA,Home,MIL,W,6.0,1.0,9.0,15-17,3.0,2.5,Rogers,Suter,None,2:59,N,5507.0,.94,4,
33,"Saturday, May 8",MIA,Home,MIL,L,2.0,6.0,9.0,15-18,4.0,3.0,Houser,Castano,None,3:02,N,5764.0,1.00,-1,
34,"Sunday, May 9",MIA,Home,MIL,L,1.0,2.0,10.0,15-19,4.0,4.0,Hader,Bass,Rasmussen,3:15,D,5105.0,.91,-2,
35,"Monday, May 10",MIA,@,ARI,L,2.0,5.0,9.0,15-20,5.0,4.5,Weaver,Holloway,Crichton,2:47,N,6307.0,.85,-3,
36,"Tuesday, May 11",MIA,@,ARI,L,3.0,11.0,9.0,15-21,5.0,5.5,Bumgarner,Lopez,None,3:02,N,5560.0,.82,-4,
37,"Wednesday, May 12",MIA,@,ARI,W,3.0,2.0,9.0,16-21,4.0,5.5,Poteet,Peacock,Garcia,2:41,N,5714.0,.76,1,
38,"Thursday, May 13",MIA,@,ARI,W,5.0,1.0,9.0,17-21,4.0,5.0,Rogers,Kelly,None,2:55,N,5967.0,.79,2,
39,"Friday, May 14",MIA,@,LAD,L,6.0,9.0,9.0,17-22,5.0,5.0,Kershaw,Alcantara,Jansen,3:18,N,15915.0,.93,-1,
40,"Saturday, May 15",MIA,@,LAD,L,0.0,7.0,9.0,17-23,5.0,5.0,Bauer,Holloway,None,3:11,N,16116.0,.82,-2,
41,"Sunday, May 16",MIA,@,LAD,W,3.0,2.0,9.0,18-23,5.0,4.0,Lopez,Uceta,Garcia,3:23,D,15976.0,.80,1,
42,"Tuesday, May 18",MIA,@,PHI,L,3.0,8.0,9.0,18-24,4.0,5.5,Bradley,Floro,None,3:34,N,11114.0,1.05,-1,
43,"Wednesday, May 19",MIA,@,PHI,W,3.0,1.0,9.0,19-24,4.0,4.5,Rogers,Eflin,Garcia,3:02,N,11549.0,.91,1,
44,"Thursday, May 20",MIA,@,PHI,W,6.0,0.0,9.0,20-24,3.0,4.0,Alcantara,Hale,None,3:08,N,11503.0,1.03,2,
45,"Friday, May 21",MIA,Home,NYM,L,5.0,6.0,12.0,20-25,4.0,5.0,Smith,Cimber,Barnes,4:38,N,7282.0,1.16,-1,
46,"Saturday, May 22",MIA,Home,NYM,W-wo,3.0,1.0,9.0,21-25,4.0,4.0,Garcia,Smith,None,3:02,D,7513.0,1.08,1,
47,"Sunday, May 23",MIA,Home,NYM,W,5.0,1.0,9.0,22-25,4.0,3.0,Poteet,Yamamoto,None,2:37,D,7945.0,1.09,2,
48,"Monday, May 24",MIA,Home,PHI,W,9.0,6.0,9.0,23-25,3.0,2.0,Cimber,Eflin,Floro,3:23,N,4527.0,1.10,3,
49,"Tuesday, May 25",MIA,Home,PHI,L,0.0,2.0,9.0,23-26,4.0,3.0,Velasquez,Alcantara,Neris,2:49,N,4864.0,1.24,-1,
50,"Wednesday, May 26",MIA,Home,PHI,W,4.0,2.0,9.0,24-26,3.0,2.5,Detwiler,Coonrod,Garcia,3:29,N,4760.0,1.11,1,
51,"Thursday, May 27",MIA,Home,PHI,L,2.0,3.0,9.0,24-27,4.0,4.0,Alvarado,Garcia,Neris,3:11,D,4932.0,1.19,-1,
52,"Friday, May 28",MIA,@,BOS,L,2.0,5.0,6.0,24-28,4.0,4.5,Perez,Poteet,Ottavino,2:07,N,9005.0,.93,-2,
53,"Saturday, May 29",MIA,@,BOS,L,1.0,3.0,9.0,24-29,4.0,5.5,Eovaldi,Rogers,Barnes,3:17,D,25089.0,.84,-3,
54,"Tuesday, Jun 1",MIA,@,TOR,L,1.0,5.0,9.0,24-30,4.0,6.0,Ray,Alcantara,None,2:45,N,5321.0,.75,-4,
55,"Wednesday, Jun 2",MIA,@,TOR,L-wo,5.0,6.0,9.0,24-31,5.0,7.0,Castro,Garcia,None,3:41,N,5385.0,.79,-5,
56,"Thursday, Jun 3",MIA,@,PIT,L,3.0,5.0,9.0,24-32,5.0,7.0,Crick,Floro,Rodriguez,3:01,N,4192.0,.69,-6,
57,"Friday, Jun 4",MIA,@,PIT,L,2.0,9.0,9.0,24-33,5.0,7.0,Underwood,Poteet,Stratton,3:22,N,8044.0,.66,-7,
58,"Saturday, Jun 5",MIA,@,PIT,L-wo,7.0,8.0,12.0,24-34,5.0,8.0,Holmes,Cimber,None,4:20,D,8714.0,.67,-8,
59,"Sunday, Jun 6",MIA,@,PIT,W,3.0,1.0,9.0,25-34,5.0,8.0,Alcantara,Kuhl,Garcia,2:40,D,5477.0,.51,1,
60,"Monday, Jun 7",MIA,@,BOS,L,3.0,5.0,9.0,25-35,5.0,8.5,Sawamura,Thompson,Ottavino,3:38,N,25374.0,.57,-1,
61,"Tuesday, Jun 8",MIA,Home,COL,W,6.0,2.0,9.0,26-35,4.0,7.5,Lopez,Senzatela,None,2:45,N,4863.0,.49,1,
62,"Wednesday, Jun 9",MIA,Home,COL,L,3.0,4.0,9.0,26-36,5.0,8.5,Gomber,Garrett,Bard,3:53,N,4563.0,.55,-1,
63,"Thursday, Jun 10",MIA,Home,COL,W,11.0,4.0,9.0,27-36,5.0,8.0,Rogers,Gonzalez,None,3:03,N,4965.0,.51,1,
64,"Friday, Jun 11",MIA,Home,ATL,W,4.0,3.0,9.0,28-36,4.0,8.0,Alcantara,Morton,Garcia,3:23,N,6595.0,.61,2,
65,"Saturday, Jun 12",MIA,Home,ATL,W,4.0,2.0,9.0,29-36,4.0,8.0,Thompson,Fried,Floro,2:47,D,8158.0,.68,3,
66,"Sunday, Jun 13",MIA,Home,ATL,L,4.0,6.0,9.0,29-37,4.0,8.0,Smyly,Lopez,Smith,3:45,D,8448.0,.66,-1,
67,"Monday, Jun 14",MIA,@,STL,L,2.0,4.0,9.0,29-38,5.0,9.0,Gallegos,Floro,Reyes,3:02,N,24281.0,.60,-2,
68,"Tuesday, Jun 15",MIA,@,STL,L-wo,1.0,2.0,9.0,29-39,5.0,10.0,Reyes,Garcia,None,2:54,N,24736.0,.50,-3,
69,"Wednesday, Jun 16",MIA,@,STL,L-wo,0.0,1.0,9.0,29-40,5.0,11.0,Helsley,Alcantara,None,2:40,D,24682.0,.44,-4,
70,"Friday, Jun 18",MIA,@,CHC,W,10.0,2.0,9.0,30-40,5.0,9.5,Curtiss,Davies,None,3:21,N,32505.0,.37,1,
71,"Saturday, Jun 19",MIA,@,CHC,W,11.0,1.0,9.0,31-40,5.0,9.0,Lopez,Arrieta,None,3:07,D,35846.0,.38,2,
72,"Sunday, Jun 20",MIA,@,CHC,L,0.0,2.0,9.0,31-41,5.0,9.0,Mills,Thompson,Kimbrel,2:52,D,37158.0,.45,-1,
73,"Tuesday, Jun 22",MIA,Home,TOR,L,1.0,2.0,9.0,31-42,5.0,9.0,Mayza,Garcia,Romano,2:34,N,6291.0,.43,-2,
74,"Wednesday, Jun 23",MIA,Home,TOR,L,1.0,3.0,9.0,31-43,5.0,10.0,Ray,Rogers,Romano,3:18,N,6164.0,.39,-3,
75,"Thursday, Jun 24",MIA,Home,WSN,L,3.0,7.0,9.0,31-44,5.0,10.5,Ross,Poteet,None,3:14,N,5255.0,.37,-4,
76,"Friday, Jun 25",MIA,Home,WSN,W,11.0,2.0,9.0,32-44,5.0,10.0,Lopez,Lester,None,3:21,N,4749.0,.33,1,
77,"Saturday, Jun 26",MIA,Home,WSN,W,3.0,2.0,9.0,33-44,5.0,10.0,Thompson,Corbin,Garcia,2:44,D,6305.0,.36,2,
78,"Sunday, Jun 27",MIA,Home,WSN,L,1.0,5.0,9.0,33-45,5.0,10.0,Scherzer,Alcantara,None,3:06,D,7349.0,.40,-1,
79,"Tuesday, Jun 29",MIA,@,PHI,L,3.0,4.0,9.0,33-46,5.0,10.5,Velasquez,Rogers,Alvarado,3:25,N,18079.0,.34,-2,
80,"Wednesday, Jun 30",MIA,@,PHI,W,11.0,6.0,9.0,34-46,5.0,9.5,Pop,Nola,None,4:06,N,17190.0,.23,1,
81,"Friday, Jul 2",MIA,@,ATL,L,0.0,1.0,9.0,34-47,5.0,9.5,Smyly,Lopez,Smith,3:24,N,38203.0,.37,-1,
82,"Saturday, Jul 3",MIA,@,ATL,W,3.0,2.0,9.0,35-47,5.0,9.5,Alcantara,Muller,Garcia,3:14,D,38526.0,.29,1,
83,"Sunday, Jul 4",MIA,@,ATL,L-wo,7.0,8.0,10.0,35-48,5.0,10.0,Smith,Bass,None,4:08,D,34485.0,.39,-1,
84,"Monday, Jul 5",MIA,Home,LAD,W,5.0,4.0,9.0,36-48,5.0,10.0,Hess,Gonzalez,Bender,3:48,N,15290.0,.26,1,
85,"Tuesday, Jul 6",MIA,Home,LAD,W-wo,2.0,1.0,10.0,37-48,5.0,9.5,Hess,Treinen,None,4:34,N,7993.0,.27,2,
86,"Wednesday, Jul 7",MIA,Home,LAD,W-wo,9.0,6.0,9.0,38-48,5.0,9.0,Bender,Uceta,None,3:46,N,9523.0,.34,3,
87,"Thursday, Jul 8",MIA,Home,LAD,L,1.0,6.0,9.0,38-49,5.0,9.5,Urias,Alcantara,None,3:05,D,12031.0,.36,-1,
