,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",TOR,@,NYY,W,3.0,2.0,10.0,1-0,1.0,Tied,Romano,Nelson,Merryweather,3:44,D,10850.0,1.09,1.0,
2,"Saturday, Apr 3",TOR,@,NYY,L,3.0,5.0,9.0,1-1,3.0,1.0,Loaisiga,Stripling,Green,3:38,D,10107.0,1.09,-1.0,
3,"Sunday, Apr 4",TOR,@,NYY,W,3.0,1.0,9.0,2-1,2.0,1.0,Borucki,German,Merryweather,2:41,D,10066.0,1.08,1.0,
4,"Monday, Apr 5",TOR,@,TEX,W,6.0,2.0,9.0,3-1,1.0,Tied,Matz,Foltynewicz,None,3:04,D,38238.0,1.01,2.0,
5,"Tuesday, Apr 6",TOR,@,TEX,L,4.0,7.0,9.0,3-2,1.0,Tied,Dunning,Roark,Kennedy,2:33,N,18585.0,.98,-1.0,
6,"Wednesday, Apr 7",TOR,@,TEX,L,1.0,2.0,9.0,3-3,2.0,1.0,Gibson,Ryu,Kennedy,2:33,D,16876.0,.98,-2.0,
7,"Thursday, Apr 8",TOR,Home,LAA,L,5.0,7.0,11.0,3-4,4.0,1.0,Guerra,Borucki,Iglesias,3:57,N,1348.0,.98,-3.0,
8,"Friday, Apr 9",TOR,Home,LAA,L,1.0,7.0,9.0,3-5,5.0,1.5,Heaney,Zeuch,None,3:06,N,1523.0,.96,-4.0,
9,"Saturday, Apr 10",TOR,Home,LAA,W,15.0,1.0,9.0,4-5,4.0,1.5,Matz,Quintana,Milone,3:21,N,1292.0,.85,1.0,
10,"Monday, Apr 12",TOR,Home,NYY,L,1.0,3.0,9.0,4-6,5.0,2.5,Cole,Ray,Chapman,3:04,N,1576.0,1.01,-1.0,
11,"Tuesday, Apr 13",TOR,Home,NYY,W,7.0,3.0,9.0,5-6,2.0,2.5,Ryu,Taillon,None,3:04,N,1550.0,.97,1.0,
12,"Wednesday, Apr 14",TOR,Home,NYY,W-wo,5.0,4.0,9.0,6-6,2.0,3.0,Dolis,Green,None,2:54,D,1613.0,1.04,2.0,
13,"Thursday, Apr 15",TOR,@,KCR,L,5.0,7.0,9.0,6-7,2.0,3.0,Junis,Kay,Barlow,2:51,N,6266.0,.97,-1.0,
14,"Saturday, Apr 17 (1)",TOR,@,KCR,W,5.0,1.0,7.0,7-7,2.0,3.5,Matz,Minor,None,2:10,D,9048.0,.95,1.0,
15,"Saturday, Apr 17 (2)",TOR,@,KCR,L-wo,2.0,3.0,7.0,7-8,2.0,3.5,Holland,Payamps,None,2:21,N,8950.0,1.00,-1.0,
16,"Sunday, Apr 18",TOR,@,KCR,L,0.0,2.0,9.0,7-9,3.0,3.0,Zimmer,Zeuch,Holland,2:54,D,9042.0,.92,-2.0,
17,"Tuesday, Apr 20",TOR,@,BOS,L,2.0,4.0,9.0,7-10,4.0,4.5,Rodriguez,Ryu,Barnes,2:42,N,4728.0,1.07,-3.0,
18,"Wednesday, Apr 21",TOR,@,BOS,W,6.0,3.0,9.0,8-10,3.0,3.5,Borucki,Richards,Castro,3:45,N,4661.0,.97,1.0,
19,"Friday, Apr 23",TOR,@,TBR,W,5.0,3.0,9.0,9-10,3.0,3.0,Matz,Glasnow,Dolis,2:46,N,5564.0,1.05,2.0,
20,"Saturday, Apr 24",TOR,@,TBR,L,3.0,5.0,9.0,9-11,3.0,3.0,Thompson,Romano,Kittredge,3:10,N,6688.0,1.09,-1.0,
21,"Sunday, Apr 25",TOR,@,TBR,W,1.0,0.0,9.0,10-11,3.0,3.0,Mayza,Fleming,Dolis,3:13,D,6372.0,1.07,1.0,
22,"Tuesday, Apr 27",TOR,Home,WSN,W,9.0,5.0,9.0,11-11,2.0,3.0,Milone,Scherzer,None,2:56,N,1471.0,.93,2.0,
23,"Wednesday, Apr 28",TOR,Home,WSN,L,2.0,8.0,9.0,11-12,3.0,4.0,Fedde,Matz,None,2:53,N,1274.0,.99,-1.0,
24,"Friday, Apr 30",TOR,Home,ATL,W,13.0,5.0,9.0,12-12,2.0,3.5,Ray,Smyly,None,3:17,N,1629.0,.93,1.0,
25,"Saturday, May 1",TOR,Home,ATL,W-wo,6.0,5.0,10.0,13-12,2.0,2.5,Romano,Jones,None,3:34,N,1634.0,.94,2.0,
26,"Sunday, May 2",TOR,Home,ATL,W,7.0,2.0,9.0,14-12,2.0,1.5,Borucki,Anderson,Dolis,3:09,D,1554.0,1.02,3.0,
27,"Monday, May 3",TOR,@,OAK,L,4.0,5.0,9.0,14-13,2.0,2.0,Montas,Matz,Diekman,2:45,N,2944.0,1.14,-1.0,
28,"Tuesday, May 4",TOR,@,OAK,L,1.0,4.0,9.0,14-14,4.0,3.0,Irvin,Kay,Petit,2:18,N,2970.0,1.08,-2.0,
