,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",WSN,@,NYM,W,9.0,7.0,10.0,1-0,1.0,Tied,Barrett,Familia,None,3:47,D,42442.0,1.08,1,
2,"Wednesday, Apr 2",WSN,@,NYM,W,5.0,1.0,9.0,2-0,1.0,up 0.5,Gonzalez,Colon,None,3:00,N,29146.0,1.10,2,
3,"Thursday, Apr 3",WSN,@,NYM,W,8.0,2.0,9.0,3-0,1.0,up 0.5,Roark,Wheeler,None,3:21,D,20561.0,1.12,3,
4,"Friday, Apr 4",WSN,Home,ATL,L,1.0,2.0,9.0,3-1,2.0,0.5,Avilan,Clippard,Kimbrel,3:03,D,42834.0,1.26,-1,
5,"Saturday, Apr 5",WSN,Home,ATL,L,2.0,6.0,9.0,3-2,3.0,1.5,Teheran,Strasburg,None,3:36,N,37841.0,1.19,-2,
6,"Sunday, Apr 6",WSN,Home,ATL,W,2.0,1.0,9.0,4-2,2.0,0.5,Blevins,Wood,Soriano,2:44,D,34327.0,1.10,1,
7,"Tuesday, Apr 8",WSN,Home,MIA,W,5.0,0.0,9.0,5-2,1.0,up 0.5,Gonzalez,Alvarez,None,2:58,N,21728.0,1.14,2,
8,"Wednesday, Apr 9",WSN,Home,MIA,W,10.0,7.0,9.0,6-2,1.0,up 1.0,Clippard,Marmol,Soriano,3:56,N,21190.0,1.23,3,
9,"Thursday, Apr 10",WSN,Home,MIA,W,7.0,1.0,9.0,7-2,1.0,up 2.0,Strasburg,Koehler,None,2:53,D,20869.0,1.22,4,
10,"Friday, Apr 11",WSN,@,ATL,L-wo,6.0,7.0,10.0,7-3,1.0,up 1.0,Avilan,Blevins,None,3:49,N,28243.0,1.32,-1,
11,"Saturday, Apr 12",WSN,@,ATL,L,3.0,6.0,9.0,7-4,1.0,Tied,Wood,Jordan,Kimbrel,3:33,N,36621.0,1.33,-2,
12,"Sunday, Apr 13",WSN,@,ATL,L,2.0,10.0,9.0,7-5,2.0,1.0,Harang,Gonzalez,None,2:56,D,27919.0,1.30,-3,
13,"Monday, Apr 14",WSN,@,MIA,W,9.0,2.0,9.0,8-5,2.0,1.0,Zimmermann,Hand,None,2:56,N,18788.0,1.14,1,
14,"Tuesday, Apr 15",WSN,@,MIA,L,2.0,11.0,9.0,8-6,2.0,1.5,Koehler,Strasburg,None,2:54,N,19931.0,1.18,-1,
15,"Wednesday, Apr 16",WSN,@,MIA,W,6.0,3.0,9.0,9-6,2.0,1.5,Storen,Dunn,Soriano,2:37,N,20178.0,1.15,1,
16,"Thursday, Apr 17",WSN,Home,STL,L,0.0,8.0,9.0,9-7,2.0,1.5,Wainwright,Jordan,None,3:10,N,28987.0,1.07,-1,
17,"Friday, Apr 18",WSN,Home,STL,W,3.0,1.0,9.0,10-7,2.0,1.5,Gonzalez,Wacha,Soriano,2:32,N,31237.0,1.07,1,
18,"Saturday, Apr 19",WSN,Home,STL,L,3.0,4.0,9.0,10-8,2.0,2.5,Lynn,Zimmermann,Rosenthal,2:44,D,41084.0,1.12,-1,
19,"Sunday, Apr 20",WSN,Home,STL,W-wo,3.0,2.0,9.0,11-8,2.0,1.5,Soriano,Maness,None,3:18,D,27653.0,1.00,1,
20,"Monday, Apr 21",WSN,Home,LAA,L,2.0,4.0,9.0,11-9,2.0,2.5,Salas,Clippard,Frieri,3:18,N,24371.0,1.06,-1,
21,"Tuesday, Apr 22",WSN,Home,LAA,L,2.0,7.0,9.0,11-10,2.0,2.5,Skaggs,Jordan,None,2:43,N,21915.0,.97,-2,
22,"Wednesday, Apr 23",WSN,Home,LAA,W-wo,5.0,4.0,9.0,12-10,2.0,2.5,Storen,Frieri,None,3:18,N,22504.0,.96,1,
23,"Thursday, Apr 24",WSN,Home,SDP,L,3.0,4.0,12.0,12-11,3.0,3.0,Torres,Stammen,Street,4:14,N,22904.0,1.02,-1,
24,"Friday, Apr 25",WSN,Home,SDP,W,11.0,1.0,9.0,13-11,3.0,3.0,Strasburg,Erlin,None,3:08,N,25497.0,.95,1,
25,"Saturday, Apr 26",WSN,Home,SDP,W,4.0,0.0,9.0,14-11,2.0,3.0,Roark,Cashner,None,2:19,D,31590.0,.99,2,
26,"Sunday, Apr 27",WSN,Home,SDP,L,2.0,4.0,9.0,14-12,3.0,4.0,Kennedy,Detwiler,Street,3:12,D,34873.0,.99,-1,
27,"Tuesday, Apr 29",WSN,@,HOU,W,4.0,3.0,9.0,15-12,3.0,3.0,Clippard,Fields,Soriano,3:25,N,23394.0,.94,1,
28,"Wednesday, Apr 30",WSN,@,HOU,W,7.0,0.0,9.0,16-12,2.0,2.0,Zimmermann,Oberholtzer,None,3:02,N,25172.0,1.05,2,
29,"Friday, May 2",WSN,@,PHI,W,5.0,3.0,9.0,17-12,2.0,0.5,Blevins,Adams,Soriano,3:11,N,31945.0,1.26,3,
30,"Saturday, May 3",WSN,@,PHI,L,2.0,7.0,9.0,17-13,2.0,0.5,Burnett,Roark,None,2:57,N,33441.0,1.30,-1,
31,"Sunday, May 4",WSN,@,PHI,L,0.0,1.0,9.0,17-14,2.0,0.5,Hernandez,Gonzalez,Papelbon,2:45,D,37490.0,1.26,-2,
32,"Monday, May 5",WSN,Home,LAD,W,4.0,0.0,9.0,18-14,1.0,up 0.5,Barrett,Greinke,None,2:59,N,25447.0,1.06,1,
33,"Tuesday, May 6",WSN,Home,LAD,L,3.0,8.0,9.0,18-15,2.0,0.5,Kershaw,Treinen,None,3:15,N,30143.0,1.16,-1,
34,"Wednesday, May 7",WSN,Home,LAD,W,3.0,2.0,9.0,19-15,1.0,Tied,Strasburg,Haren,Soriano,2:59,D,34756.0,1.15,1,
35,"Friday, May 9",WSN,@,OAK,L,0.0,8.0,9.0,19-16,3.0,0.5,Milone,Fister,None,2:42,N,20159.0,1.19,-1,
36,"Saturday, May 10",WSN,@,OAK,L-wo,3.0,4.0,10.0,19-17,3.0,1.5,Doolittle,Storen,None,2:32,N,36067.0,1.09,-2,
37,"Sunday, May 11",WSN,@,OAK,L,1.0,9.0,9.0,19-18,3.0,2.5,Kazmir,Gonzalez,None,2:40,D,28205.0,1.07,-3,
