,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",NYY,@,TOR,W,6.0,1.0,9.0,1-0,1.0,Tied,Severino,Happ,None,2:51,D,48115.0,1.05,1,
2,"Friday, Mar 30",NYY,@,TOR,W,4.0,2.0,9.0,2-0,1.0,up 0.5,Tanaka,Sanchez,Chapman,2:49,N,33716.0,1.11,2,
3,"Saturday, Mar 31",NYY,@,TOR,L,3.0,5.0,9.0,2-1,1.0,Tied,Tepera,Betances,Osuna,2:37,D,37692.0,1.16,-1,
4,"Sunday, Apr 1",NYY,@,TOR,L,4.0,7.0,9.0,2-2,2.0,1.0,Clippard,Robertson,Oh,3:03,D,29091.0,1.17,-2,
5,"Tuesday, Apr 3",NYY,Home,TBR,W,11.0,4.0,9.0,3-2,3.0,1.5,Kahnle,Pruitt,None,3:29,D,46776.0,1.10,1,2018-04-02 (Snow)
6,"Wednesday, Apr 4",NYY,Home,TBR,W,7.0,2.0,9.0,4-2,2.0,1.0,Severino,Snell,None,2:44,D,40028.0,1.07,2,
7,"Thursday, Apr 5",NYY,Home,BAL,L,2.0,5.0,9.0,4-3,2.0,2.0,Cashner,Tanaka,Brach,3:15,N,33653.0,1.15,-1,
8,"Friday, Apr 6",NYY,Home,BAL,L,3.0,7.0,14.0,4-4,3.0,2.5,Araujo,Holder,None,5:20,N,34244.0,1.12,-2,
9,"Saturday, Apr 7",NYY,Home,BAL,W,8.0,3.0,9.0,5-4,2.0,2.5,Gray,Tillman,None,3:03,D,34388.0,1.00,1,
10,"Sunday, Apr 8",NYY,Home,BAL,L,7.0,8.0,12.0,5-5,3.0,3.5,Bleier,Warren,Brach,4:48,D,37096.0,1.08,-1,
11,"Tuesday, Apr 10",NYY,@,BOS,L,1.0,14.0,9.0,5-6,3.0,4.5,Sale,Severino,None,3:11,N,32357.0,1.10,-2,
12,"Wednesday, Apr 11",NYY,@,BOS,W,10.0,7.0,9.0,6-6,3.0,3.5,Tanaka,Price,None,3:59,N,32400.0,1.05,1,
13,"Thursday, Apr 12",NYY,@,BOS,L,3.0,6.0,9.0,6-7,3.0,4.5,Porcello,Gray,Kimbrel,3:01,N,36341.0,1.11,-1,
14,"Friday, Apr 13",NYY,@,DET,W,8.0,6.0,9.0,7-7,3.0,4.5,Montgomery,Fiers,Chapman,3:28,N,21363.0,.88,1,
15,"Monday, Apr 16",NYY,Home,MIA,W,12.0,1.0,9.0,8-7,3.0,5.0,Severino,Smith,None,3:38,N,32525.0,.88,2,
16,"Tuesday, Apr 17",NYY,Home,MIA,L,1.0,9.0,9.0,8-8,3.0,6.0,Garcia,Tanaka,None,3:11,N,34005.0,.96,-1,
17,"Thursday, Apr 19",NYY,Home,TOR,W,4.0,3.0,9.0,9-8,3.0,6.5,Green,Sanchez,Chapman,3:00,N,36665.0,1.01,1,
18,"Friday, Apr 20",NYY,Home,TOR,L,5.0,8.0,9.0,9-9,3.0,7.5,Estrada,German,Osuna,3:22,N,39197.0,1.00,-1,
19,"Saturday, Apr 21",NYY,Home,TOR,W,9.0,1.0,9.0,10-9,3.0,6.5,Montgomery,Stroman,None,2:50,D,40986.0,.95,1,
20,"Sunday, Apr 22",NYY,Home,TOR,W,5.0,1.0,9.0,11-9,3.0,5.5,Severino,Garcia,None,2:47,D,43628.0,1.04,2,
21,"Monday, Apr 23",NYY,Home,MIN,W,14.0,1.0,9.0,12-9,3.0,5.0,Tanaka,Odorizzi,None,3:38,N,39249.0,.95,3,
22,"Tuesday, Apr 24",NYY,Home,MIN,W,8.0,3.0,9.0,13-9,3.0,4.0,Sabathia,Berrios,None,3:11,N,39025.0,1.00,4,
23,"Wednesday, Apr 25",NYY,Home,MIN,W,7.0,4.0,9.0,14-9,2.0,4.0,Green,Lynn,Chapman,3:40,N,39243.0,1.05,5,
24,"Thursday, Apr 26",NYY,Home,MIN,W-wo,4.0,3.0,9.0,15-9,2.0,4.0,Betances,Rodney,None,3:05,D,40758.0,1.08,6,
25,"Friday, Apr 27",NYY,@,LAA,W,4.0,3.0,10.0,16-9,2.0,3.0,Robertson,Parker,Chapman,3:15,N,40416.0,1.11,7,
26,"Saturday, Apr 28",NYY,@,LAA,W,11.0,1.0,9.0,17-9,2.0,2.0,Tanaka,Richards,None,3:09,N,44649.0,1.18,8,
27,"Sunday, Apr 29",NYY,@,LAA,W,2.0,1.0,9.0,18-9,2.0,2.0,Sabathia,Skaggs,Chapman,3:00,N,44593.0,1.22,9,
28,"Monday, Apr 30",NYY,@,HOU,L,1.0,2.0,9.0,18-10,2.0,3.0,Morton,Gray,Giles,2:31,N,30061.0,1.22,-1,
