,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",MIA,@,WSN,L,2.0,4.0,9.0,0-1,4.0,1.0,Strasburg,Phelps,Treinen,2:47,D,42744.0,1.04,-1,
2,"Wednesday, Apr 5",MIA,@,WSN,L,4.0,6.0,9.0,0-2,5.0,2.0,Roark,Straily,Treinen,3:06,N,22715.0,1.03,-2,
3,"Thursday, Apr 6",MIA,@,WSN,W,4.0,3.0,10.0,1-2,3.0,1.0,Phelps,Blanton,Ramos,3:26,N,19418.0,.96,1,
4,"Friday, Apr 7",MIA,@,NYM,W,7.0,2.0,9.0,2-2,2.0,1.0,Chen,Wheeler,None,3:06,N,27891.0,1.03,2,
5,"Saturday, Apr 8",MIA,@,NYM,W,8.0,1.0,9.0,3-2,1.0,Tied,Conley,Gsellman,None,3:25,N,33936.0,1.09,3,
6,"Sunday, Apr 9",MIA,@,NYM,L,2.0,5.0,9.0,3-3,1.0,Tied,Syndergaard,Volquez,Reed,2:44,N,27420.0,1.15,-1,
7,"Tuesday, Apr 11",MIA,Home,ATL,W,8.0,4.0,9.0,4-3,3.0,0.5,Straily,Colon,None,2:54,N,36519.0,1.05,1,
8,"Wednesday, Apr 12",MIA,Home,ATL,L,4.0,5.0,9.0,4-4,3.0,1.5,Vizcaino,Ramos,Johnson,2:51,N,16808.0,1.06,-1,
9,"Thursday, Apr 13",MIA,Home,NYM,L,8.0,9.0,16.0,4-5,3.0,2.5,Robles,Conley,None,5:38,N,23192.0,1.11,-2,
10,"Friday, Apr 14",MIA,Home,NYM,W-wo,3.0,2.0,9.0,5-5,3.0,1.5,Ramos,Edgin,None,3:26,N,24194.0,1.09,1,
11,"Saturday, Apr 15",MIA,Home,NYM,W,5.0,4.0,9.0,6-5,2.0,0.5,Tazawa,Salas,Ramos,2:30,N,25137.0,1.14,2,
12,"Sunday, Apr 16",MIA,Home,NYM,W-wo,4.0,2.0,9.0,7-5,1.0,Tied,Phelps,Reed,None,2:58,D,20028.0,1.19,3,
13,"Monday, Apr 17",MIA,@,SEA,L,1.0,6.0,9.0,7-6,2.0,0.5,Miranda,Koehler,None,2:31,N,16990.0,1.04,-1,
14,"Tuesday, Apr 18",MIA,@,SEA,W,5.0,0.0,9.0,8-6,2.0,0.5,Chen,Gallardo,None,2:33,N,16126.0,.96,1,
15,"Wednesday, Apr 19",MIA,@,SEA,L,5.0,10.0,9.0,8-7,2.0,1.5,Hernandez,Volquez,None,3:32,D,27147.0,1.05,-1,
16,"Friday, Apr 21",MIA,@,SDP,L,3.0,5.0,9.0,8-8,2.0,3.0,Cahill,Phelps,None,2:28,N,30413.0,1.04,-2,
17,"Saturday, Apr 22",MIA,@,SDP,W,6.0,3.0,11.0,9-8,2.0,3.0,Ziegler,Torres,Ramos,3:13,N,39319.0,.96,1,
18,"Sunday, Apr 23",MIA,@,SDP,W,7.0,3.0,9.0,10-8,2.0,3.0,Koehler,Stammen,None,2:42,D,26070.0,1.03,2,
19,"Wednesday, Apr 26",MIA,@,PHI,L,4.0,7.0,9.0,10-9,2.0,4.0,Velasquez,Chen,None,2:41,N,26191.0,1.20,-1,
20,"Thursday, Apr 27",MIA,@,PHI,L,2.0,3.0,9.0,10-10,3.0,5.0,Hellickson,Volquez,Neris,3:15,D,22180.0,1.11,-2,
21,"Friday, Apr 28",MIA,Home,PIT,L,2.0,12.0,9.0,10-11,3.0,5.0,Taillon,Conley,None,3:31,N,19690.0,.94,-3,
22,"Saturday, Apr 29",MIA,Home,PIT,L,0.0,4.0,9.0,10-12,3.0,5.0,Nova,Straily,None,2:31,N,33152.0,.94,-4,
23,"Sunday, Apr 30",MIA,Home,PIT,W,10.0,3.0,9.0,11-12,2.0,5.0,McGowan,Williams,None,3:36,D,26245.0,.87,1,
24,"Monday, May 1",MIA,Home,TBR,L,2.0,4.0,9.0,11-13,3.0,5.5,Farquhar,Ziegler,Colome,3:14,N,16096.0,.89,-1,
25,"Tuesday, May 2",MIA,Home,TBR,L,1.0,3.0,9.0,11-14,3.0,5.5,Cobb,Volquez,Colome,3:22,N,16011.0,.82,-2,
26,"Wednesday, May 3",MIA,@,TBR,W,10.0,6.0,9.0,12-14,2.0,5.5,Conley,Pruitt,None,3:33,N,12285.0,.78,1,
27,"Thursday, May 4",MIA,@,TBR,L,1.0,5.0,9.0,12-15,2.0,6.5,Andriese,Straily,Colome,3:22,N,10118.0,.85,-1,
28,"Friday, May 5",MIA,@,NYM,L,7.0,8.0,9.0,12-16,3.0,7.5,Blevins,Ziegler,Familia,3:14,N,25618.0,.90,-2,
29,"Saturday, May 6",MIA,@,NYM,L,3.0,11.0,9.0,12-17,3.0,8.5,Gsellman,Despaigne,None,2:48,N,33339.0,.86,-3,
30,"Sunday, May 7",MIA,@,NYM,W,7.0,0.0,9.0,13-17,3.0,7.5,Urena,Wilk,None,2:40,D,39197.0,.75,1,
31,"Monday, May 8",MIA,Home,STL,L,4.0,9.0,9.0,13-18,4.0,7.5,Martinez,Conley,Socolovich,2:47,N,16750.0,.76,-1,
32,"Tuesday, May 9",MIA,Home,STL,L,5.0,6.0,9.0,13-19,4.0,7.5,Rosenthal,Ramos,Oh,2:56,N,17166.0,.73,-2,
