,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",ATL,@,MIA,W,2.0,1.0,9.0,1-0,1.0,Tied,Teheran,Alvarez,Grilli,2:36,D,36969.0,1.10,1,
2,"Tuesday, Apr 7",ATL,@,MIA,W,12.0,2.0,9.0,2-0,1.0,up 0.5,Wood,Latos,None,3:14,N,17483.0,1.18,2,
3,"Wednesday, Apr 8",ATL,@,MIA,W,2.0,0.0,9.0,3-0,1.0,up 1.5,Cunniff,Koehler,Grilli,2:45,N,16127.0,1.17,3,
4,"Friday, Apr 10",ATL,Home,NYM,W,5.0,3.0,9.0,4-0,1.0,up 2.0,Johnson,Montero,Grilli,3:01,N,46279.0,1.24,4,
5,"Saturday, Apr 11",ATL,Home,NYM,W,5.0,3.0,9.0,5-0,1.0,up 2.0,Teheran,Gee,Johnson,2:25,N,36056.0,1.26,5,
6,"Sunday, Apr 12",ATL,Home,NYM,L,3.0,4.0,9.0,5-1,1.0,up 2.0,Colon,Jaime,Familia,2:37,D,28192.0,1.29,-1,
7,"Monday, Apr 13",ATL,Home,MIA,W,3.0,2.0,9.0,6-1,1.0,up 2.0,Miller,Latos,Grilli,3:02,N,13417.0,1.25,1,
8,"Tuesday, Apr 14",ATL,Home,MIA,L,2.0,8.0,9.0,6-2,1.0,up 1.0,Koehler,Cahill,None,3:00,N,15765.0,1.25,-1,
9,"Wednesday, Apr 15",ATL,Home,MIA,L,2.0,6.0,9.0,6-3,1.0,Tied,Haren,Stults,None,2:25,D,18342.0,1.23,-2,
10,"Friday, Apr 17",ATL,@,TOR,W,8.0,7.0,9.0,7-3,2.0,0.5,Martin,Cecil,Grilli,3:09,N,21397.0,1.10,1,
11,"Saturday, Apr 18",ATL,@,TOR,L-wo,5.0,6.0,10.0,7-4,2.0,1.5,Cecil,Marimon,None,2:41,D,34743.0,1.08,-1,
12,"Sunday, Apr 19",ATL,@,TOR,W,5.0,2.0,9.0,8-4,2.0,1.5,Miller,Norris,Grilli,2:41,D,44794.0,1.06,1,
13,"Tuesday, Apr 21",ATL,@,NYM,L,1.0,7.0,9.0,8-5,2.0,2.5,Niese,Cahill,None,2:41,N,21033.0,1.38,-1,
14,"Wednesday, Apr 22",ATL,@,NYM,L,2.0,3.0,9.0,8-6,2.0,3.5,Carlyle,Johnson,Familia,2:34,N,20971.0,1.42,-2,
15,"Thursday, Apr 23",ATL,@,NYM,L,3.0,6.0,9.0,8-7,2.0,4.5,Colon,Teheran,Familia,3:18,D,23980.0,1.32,-3,
16,"Friday, Apr 24",ATL,@,PHI,L-wo,0.0,1.0,9.0,8-8,2.0,4.5,Giles,Johnson,None,2:34,N,21164.0,1.08,-4,
