mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_absolute_percentage_error,split1_test_neg_mean_absolute_percentage_error,split2_test_neg_mean_absolute_percentage_error,split3_test_neg_mean_absolute_percentage_error,split4_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error
659.9857966899872,6.77638431547185,0.11630592346191407,0.007088520531905531,0.05,8,1000,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 1000}",-18198706.716805305,-17311118.798226,-16263891.047278695,-16222925.69999417,-16380581.253820594,-16875444.703224953,772722.8521112364,1,-4265.994223719168,-4160.66326421954,-4032.85147845525,-4027.769320603424,-4047.2930773321314,-4106.914272865903,93.27303230455364,1,-3029.322980660566,-2956.7701891344486,-2958.398925967435,-2930.0655941624336,-2947.6871873298023,-2964.448975450937,33.962855768720296,1,-0.12315550422718329,-0.11932853343878268,-0.11603009409708341,-0.11652590473885364,-0.11500597787389255,-0.1180092028751591,0.0029448754155927616,2
21.404032373428343,0.6297288043052478,0.023220920562744142,0.005985658702934356,0.05,10,50,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}",-23091689.225602563,-20756889.478709195,-20986935.97123666,-20853435.806612793,-20621698.81578625,-21262129.859589495,922547.5319169633,28,-4805.381277859496,-4555.972945344298,-4581.150070805001,-4566.556230532237,-4541.112068181785,-4610.034518544564,98.54743739483612,28,-3616.4045255322967,-3440.651878821793,-3491.902907704696,-3480.0295246203873,-3482.883942454601,-3502.3745558267547,59.66801939286096,28,-0.15316867790109998,-0.14607231293208925,-0.1445581023639004,-0.1432422614045229,-0.14336578092129365,-0.14608142710458125,0.0036874197279848204,29
50.38254184722901,1.4974672042739974,0.03142857551574707,0.002579153365791876,0.05,10,100,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}",-20206784.46592729,-18166560.871836744,-18023015.008311596,-17898171.06621767,-17796060.336054713,-18418118.349669605,902885.9994845202,17,-4495.19570941325,-4262.224873447756,-4245.352165405315,-4230.623011592698,-4218.537701153649,-4290.386692202534,103.44264614270372,17,-3244.09889892768,-3091.7322399237896,-3123.076035083533,-3118.7851362830716,-3124.059584715692,-3140.3503789867527,53.209644734795894,16,-0.13375017012187995,-0.12643593175025292,-0.12420650895680531,-0.12433902342486537,-0.12386318932232938,-0.12651896471522658,0.00372692808377304,16
389.7498514175415,2.9656115858440315,0.08247509002685546,0.0004903491709026313,0.05,10,500,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 500}",-18810344.4525567,-17367255.06260511,-16603875.965199145,-16751097.590411322,-16584385.213196915,-17223391.65679384,843125.9061067632,7,-4337.089398727758,-4167.4038756287,-4074.785388851681,-4092.810475750291,-4072.3930573063444,-4148.896439252954,100.2496541040998,7,-3071.5055566871797,-2958.811841485404,-2960.036463888524,-2966.635849135314,-2971.631178369961,-2985.724177913276,43.140594293170786,5,-0.1252822080404984,-0.11875110259831183,-0.11541606499774502,-0.11719253050019159,-0.11551199297758831,-0.11843077982286702,0.0036382896754357692,4
770.5741991043091,3.234514283076119,0.1521383762359619,0.006234621955286071,0.05,10,1000,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 1000}",-18693405.936199676,-17334121.134035323,-16573252.359118002,-16678744.519416772,-16492628.296159241,-17154430.448985804,824955.9330966661,6,-4323.587160703445,-4163.426609661245,-4071.025959032686,-4083.961865568381,-4061.111706929427,-4140.6226603790365,98.35869733496912,6,-3057.5107261326443,-2952.2050456712195,-2944.6058642462867,-2953.3983816868276,-2960.4987944543836,-2973.643762438272,42.235414837331874,2,-0.12463292503618675,-0.11836910326380279,-0.114600017623788,-0.1166038361669451,-0.11491125888347915,-0.11782342819484035,0.0036612981040965624,1
11.8803861618042,0.29107285335044614,0.008807945251464843,0.0004003287320139465,0.01,3,50,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50}",-69519237.3572231,-68926853.42217983,-69876733.54124056,-68354508.74567649,-68879035.4580492,-69111273.70487383,531601.6836231425,55,-8337.819700450658,-8302.219788838394,-8359.230439534524,-8267.678558439273,-8299.339459140661,-8313.257589280704,31.96809566811531,55,-6974.663463394761,-6984.37154530281,-6983.917928031676,-7035.302181967359,-6965.0790409715355,-6988.666831933629,24.365285392074327,55,-0.31835413280107544,-0.31561352772415135,-0.31697215951040797,-0.30741587363948014,-0.3145777168907084,-0.31458668211316465,0.0038041864714779727,55
25.162044191360472,0.23634480975145336,0.011210012435913085,0.00040087715487875864,0.01,3,100,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",-54196891.530998185,-52295603.867598705,-53526212.60431666,-52687918.55940371,-53126510.56202181,-53166627.42486781,660333.1291910377,47,-7361.853810759772,-7231.569944873569,-7316.16105647741,-7258.644402324976,-7288.793491519828,-7291.404541191111,45.2464536229665,47,-6032.864171509102,-5962.1744526003,-5993.171910614842,-6054.820279987146,-5995.810277871314,-6007.768218516541,32.49165857416125,47,-0.2726307946686055,-0.26884439226354145,-0.2697794852415373,-0.2629450320014796,-0.2675690149489535,-0.26835374382482347,0.0031760541996209662,47
136.21386775970458,1.3349739324482506,0.03323068618774414,0.002563562569140458,0.01,3,500,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",-30979319.84662144,-28807391.35144412,-29294548.724879686,-29101160.167609446,-29151787.618809413,-29466841.541872818,772674.8129323132,39,-5565.906920405823,-5367.251750332205,-5412.4438772960675,-5394.549116247756,-5399.239540788074,-5427.878241013986,70.56445705698056,39,-4301.1472791032575,-4132.818263272948,-4192.408092043534,-4203.112024004184,-4241.165273156774,-4214.13018631614,55.691558546883975,39,-0.18519450455643344,-0.18010569670516904,-0.17992074283930132,-0.1746981265587311,-0.1783097737224026,-0.17964576887640749,0.00338643350709618,38
273.28831658363345,3.2395208888081433,0.05124673843383789,0.001167062793487655,0.01,3,1000,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1000}",-26404217.58579504,-24562978.310395915,-24893069.298267517,-24394284.672644492,-24331289.326473307,-24917167.838715255,768636.2401526312,35,-5138.503438336404,-4956.105155300472,-4989.295471132925,-4939.057063108757,-4932.675676189679,-4991.127360813648,76.25947057678641,35,-3895.34547020726,-3791.9992183769327,-3831.294276874324,-3813.227386613998,-3844.8341697230594,-3835.3401043591157,34.85557232792768,35,-0.16345567546640244,-0.16049223435126467,-0.15859656596723173,-0.15364510016285304,-0.156422245529174,-0.15852236429538516,0.0033592158991620647,35
16.82907919883728,0.4104595124118387,0.011409950256347657,0.0004906026505318629,0.01,5,50,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50}",-64292200.3473704,-63405986.09390192,-64201491.29638516,-63282976.5559876,-63541715.676097244,-63744873.99394846,418935.09094837843,53,-8018.2417241793355,-7962.787583120745,-8012.5833097937375,-7955.05980844818,-7971.3057698282555,-7983.99563907405,26.222684740577826,53,-6720.1838004222145,-6713.879070992685,-6700.315034462976,-6776.718556588515,-6696.355433885653,-6721.490379270409,28.948061900837455,53,-0.30689970836789454,-0.30351817609995696,-0.3043402888822423,-0.2956353889759647,-0.30263728051123295,-0.30260616856745826,0.0037647350793818166,53
32.5521538734436,0.8916941148822651,0.017415809631347656,0.0010208428458514474,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",-46333372.88248417,-44213724.117278345,-45181568.74805936,-45055180.4679572,-45009840.39745069,-45158737.32264595,679151.5658860893,45,-6806.862190648799,-6649.34012645453,-6721.723644130228,-6712.3155816720355,-6708.93735232717,-6719.8357790465525,50.44229665434024,45,-5597.421273301904,-5505.379530792505,-5522.756601052815,-5602.074896300797,-5549.376255014041,-5555.401711292412,38.85423446210151,45,-0.25362224765881985,-0.24828352080466873,-0.24870389049467878,-0.24325888791518535,-0.24761079912787917,-0.24829586920024638,0.0032978005644261586,45
179.07518062591552,2.289084163219356,0.04804387092590332,0.003349731657404113,0.01,5,500,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",-24586724.5957797,-22484025.30884578,-22804868.01062013,-22575158.18089838,-22406920.37807695,-22971539.294844188,818557.9110302972,33,-4958.5002365412565,-4741.73231096461,-4775.444273637808,-4751.332253263118,-4733.594868393043,-4792.120788559967,84.36612291427508,33,-3744.5838809549828,-3586.6035997383365,-3648.5391783394716,-3634.860185041547,-3673.2336034838872,-3657.564089511645,51.865759764393836,33,-0.15906759306896634,-0.15330037473504138,-0.15248869049553504,-0.14901419907534535,-0.1506992910952223,-0.15291402969402207,0.0034149747890526907,32
383.40248880386355,7.978945344022481,0.08247485160827636,0.0035586145328298895,0.01,5,1000,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1000}",-21587658.825313434,-20104019.893106226,-19431235.35344384,-19799335.71699403,-19435779.431814067,-20071605.84413432,798492.0696408994,26,-4646.252126748336,-4483.750650193008,-4408.087493850801,-4449.644448379447,-4408.602888876936,-4479.267521609706,88.13803938574952,26,-3442.4612987373744,-3349.7182369245434,-3333.125862135771,-3370.4563277872107,-3367.238427175095,-3372.600030551999,37.40514803217902,26,-0.14400990805826083,-0.13993699246478308,-0.13502566855874254,-0.13517694274295017,-0.13464302810092973,-0.13775850798513328,0.0036787199632843702,27
19.76714644432068,0.16984530232085568,0.015213775634765624,0.0011671117404377551,0.01,8,50,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50}",-58918191.9956768,-57995295.840376325,-58717828.51095968,-57593291.75471468,-57734403.846904255,-58191802.389726356,531109.8890037595,51,-7675.818653125984,-7615.464256391486,-7662.755934450717,-7589.024427073264,-7598.315855958099,-7628.27582539991,34.78967297447812,51,-6458.878986409506,-6438.470224782427,-6436.304769900185,-6475.80606403703,-6391.874264063958,-6440.2668618386215,28.178770983001204,51,-0.29413661191220947,-0.2900982501242581,-0.29110992561872573,-0.2822238688739367,-0.2882051633603052,-0.2891547639778871,0.003961582518786868,51
38.8162407875061,0.5822431918208579,0.02282085418701172,0.0004003764157183521,0.01,8,100,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100}",-39349024.26859143,-37466508.18297645,-38239446.10288804,-37605536.41855745,-37783327.67170856,-38088768.52894438,681903.7451935515,43,-6272.880061709408,-6120.989150699129,-6183.805147551792,-6132.335315241449,-6146.814432834992,-6171.364821607354,54.997886974093376,43,-5174.668440401488,-5068.899573014834,-5097.699321977506,-5114.949291538886,-5102.6840663593,-5111.780138658402,34.88476133125509,43,-0.23284865028700583,-0.2272901476120041,-0.22775784928081236,-0.2211389123604518,-0.22621144421969747,-0.2270494007519943,0.003737036197697262,43
