mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_absolute_percentage_error,split1_test_neg_mean_absolute_percentage_error,split2_test_neg_mean_absolute_percentage_error,split3_test_neg_mean_absolute_percentage_error,split4_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error
16.60118169784546,1.0660838368215382,3.335805082321167,0.19117510657951978,10,linear,"{'C': 10, 'kernel': 'linear'}",-29048056.58823112,-31645064.21088721,-28435994.307248905,-29481740.65184654,-31122402.307676114,-29946651.613177978,1230666.141929038,2,-5389.624902368542,-5625.394582683708,-5332.541074126753,-5429.7090761703375,-5578.745585494657,-5471.203044168799,112.20010096269945,2,-4054.6061751766542,-4196.070155141597,-4068.796164569102,-4087.1446771888554,-4146.017698839697,-4110.526974183181,52.90095536081484,2,-0.15863246689511826,-0.16566000743597056,-0.16819054507433398,-0.16831976835045576,-0.16063901851914106,-0.16428836125500396,0.003966548585076013,2
18.49227809906006,1.3535734279681126,10.44383625984192,1.246033199277554,10,rbf,"{'C': 10, 'kernel': 'rbf'}",-105389094.1024257,-106916630.83323683,-109152968.02173033,-113679501.57972798,-107814245.54845451,-108590488.01711507,2823746.307132895,5,-10265.919057854766,-10340.049846748168,-10447.629780085545,-10662.058974688143,-10383.363884043287,-10419.80430868398,134.7819937743488,5,-8705.161753672344,-8706.610661132516,-8850.49855159834,-9104.798748091354,-8781.700852057227,-8829.754113310357,147.7000776257087,5,-0.38319844176463,-0.3918256637557269,-0.41358694148849706,-0.42593546831594337,-0.3933775200498106,-0.40158480707492156,0.015733180233615602,5
20.27355899810791,1.3916350130768447,5.162617206573486,0.7711039517443459,10,sigmoid,"{'C': 10, 'kernel': 'sigmoid'}",-105390028.33476028,-106917558.55471022,-109153918.30961461,-113680489.25709823,-107815197.25106207,-108591438.34144907,2823766.0221216017,6,-10265.964559395297,-10340.094707240849,-10447.675258621633,-10662.105291972042,-10383.40971218328,-10419.84990588262,134.78234427041454,6,-8705.200259095296,-8706.648709860858,-8850.536936576642,-9104.839185369081,-8781.739422096505,-8829.792902599676,147.70086568471987,6,-0.3831997440409769,-0.3918271206419664,-0.413588438684491,-0.42593695083741584,-0.3933793718005062,-0.40158632520107124,0.015733189259984924,6
19.083862113952637,0.6513737066055528,3.8882368087768553,0.22707978574600948,100,linear,"{'C': 100, 'kernel': 'linear'}",-27040295.444346376,-29454122.57591194,-26450547.929471377,-27037924.487099756,-29179920.212203912,-27832562.129806675,1234012.2217060684,1,-5200.028408032631,-5427.165243099931,-5143.009617866895,-5199.800427622175,-5401.844149196079,-5274.369569163542,116.56662338878408,1,-3908.393951176061,-4051.224645316323,-3908.1436321002484,-3924.201691794399,-4009.806100275506,-3960.3540041325077,59.05208375742541,1,-0.1502934824967568,-0.1577914385852466,-0.15746806358751902,-0.15832272172570772,-0.15160539605300016,-0.15509622048964605,0.003422054878750885,1
20.26005458831787,1.0158526361113036,11.505919694900513,1.2569511619484677,100,rbf,"{'C': 100, 'kernel': 'rbf'}",-105378508.31311105,-106906125.99330203,-109142200.59061226,-113668304.05467606,-107803466.98632583,-108579721.18760546,2823519.576736802,3,-10265.403465675914,-10339.541865735737,-10447.114462405983,-10661.533850937025,-10382.844840713253,-10419.287697093583,134.77786465055013,3,-8704.725116185547,-8706.17996095842,-8850.063755592211,-9104.34078164705,-8781.26402179477,-8829.314727235598,147.69120821766873,3,-0.3831836064688671,-0.39180906247099906,-0.4135698486502672,-0.4259183933780824,-0.39335642508518315,-0.40156746721067976,0.01573301482269759,3
19.96882438659668,2.547130154027294,3.2678343772888185,0.6891868759940927,100,sigmoid,"{'C': 100, 'kernel': 'sigmoid'}",-105387850.05666722,-106915402.69763635,-109151702.95331962,-113678180.26942803,-107812983.53858034,-108589223.90312631,2823716.721497386,4,-10265.858466619693,-10339.990459262346,-10447.56923658894,-10661.997011321473,-10383.303113103284,-10419.743657379147,134.78136975614902,4,-8705.110170415068,-8706.56044824183,-8850.447605375222,-9104.7451544243,-8781.649722187543,-8829.702620128792,147.6990887634905,4,-0.3831966292323362,-0.39182363133339376,-0.41358482061020707,-0.42593321859280686,-0.3933749425921397,-0.40158264847217673,0.015733104944966693,4
