mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_absolute_percentage_error,split1_test_neg_mean_absolute_percentage_error,split2_test_neg_mean_absolute_percentage_error,split3_test_neg_mean_absolute_percentage_error,split4_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error
94.9845453262329,1.3819106373260217,0.0414372444152832,0.0010207774632057188,0.1,8,500,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 500}",-16522305.784694556,-19080871.959753457,-17009903.768556125,-17473387.28354271,-17678945.11973058,-17553082.783255484,861844.2006550645,4,-4064.763927301874,-4368.165743164224,-4124.306459097836,-4180.118094449332,-4204.633767610513,-4188.3975983247565,102.0212801473513,4,-3022.8726628663653,-3159.6434958212803,-2972.1273735200275,-3051.982224689206,-3006.1399618677237,-3042.5531437529203,63.987636884983026,4,-0.11778422552050007,-0.12297790222478658,-0.12391420899213094,-0.11961199349363708,-0.12334732305821608,-0.12152713065785414,0.0023997112623282656,3
183.28502750396729,1.1001204914865153,0.07286596298217773,0.000748392266419223,0.1,8,1000,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 1000}",-16487533.925598206,-19008728.677023206,-16955683.22441143,-17407933.35924206,-17660531.75384887,-17504082.188024756,852266.849515198,3,-4060.48444469354,-4359.900076495241,-4117.727920153471,-4172.281553208275,-4202.443545587361,-4182.567508027578,101.0506250190148,3,-3016.4689273545655,-3146.9558759193333,-2967.5954950938744,-3040.2936313877663,-3001.192441605328,-3034.5012742721733,60.97641509471698,2,-0.11754132983086496,-0.12238759764078548,-0.12364927763262877,-0.11916726019032342,-0.12325637963769451,-0.12120036898645943,0.0024147854626043693,2
8.69588680267334,0.2520373766674177,0.01060943603515625,0.0004903103300633057,0.1,10,50,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50}",-18317273.728463545,-21134733.61440051,-19180263.993280184,-20467267.9447967,-20464840.493052248,-19912875.954798635,1018589.0458115792,22,-4279.868424199924,-4597.252833421337,-4379.527827663638,-4524.076474242749,-4523.808184820865,-4460.906748869702,114.83437067088273,22,-3183.4031655100803,-3360.6168612846827,-3219.7146969227547,-3325.362890825374,-3290.710222231746,-3275.961567354928,65.65866364330955,20,-0.12574712961676165,-0.13216628595681526,-0.13469697165863723,-0.1319534106788301,-0.13542271978738551,-0.13199730353968595,0.0034093060915623852,20
19.62780156135559,0.41206097814474907,0.01561422348022461,0.0004903303166005656,0.1,10,100,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}",-17514927.266113628,-20348858.49200499,-18155369.316093482,-19401559.460132666,-19493755.83325948,-18982894.073520847,1014085.1056868316,17,-4185.083901920441,-4510.970903475769,-4260.911793981833,-4404.720134143901,-4415.173363896312,-4355.3720194836515,116.74178951750847,17,-3098.673639070736,-3257.203119582063,-3099.8195872943706,-3201.6685783867256,-3183.7691457271085,-3168.2268140122005,61.30887610149383,14,-0.1213755384279657,-0.12733633549311685,-0.12830018923448225,-0.12587665322340993,-0.13038021059297542,-0.12665378539439004,0.0030175019619657064,14
110.59069919586182,0.8391840381161892,0.054249143600463866,0.0016016245766710426,0.1,10,500,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 500}",-16930563.141783286,-19805104.167146914,-17552489.84532181,-18862915.18156473,-19087749.232430004,-18447764.31364935,1051448.3522114889,12,-4114.676553726099,-4450.292593431011,-4189.569171802968,-4343.145770241281,-4368.952875968108,-4293.327393033893,122.89918581561298,12,-3035.585967780767,-3185.826470448583,-3026.7201142338095,-3142.871704919118,-3136.2457717765096,-3105.4500058317576,63.06903910925495,9,-0.11837644620262588,-0.12396466690004235,-0.12491338936217221,-0.12301788272224609,-0.12837015157429843,-0.12372850735227699,0.003229678736580787,9
220.78343644142151,2.245788209006515,0.09888982772827148,0.0007490932977244041,0.1,10,1000,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000}",-16901200.18424327,-19787097.35657937,-17539299.078583226,-18827347.92501845,-19083694.26912346,-18427727.762709554,1054273.778389183,11,-4111.106929312745,-4448.269029249397,-4187.994636885681,-4339.049195966606,-4368.488785509637,-4290.981715384813,123.30320734985796,11,-3032.3617580038135,-3183.1207674948178,-3024.8891791293886,-3138.62528409144,-3135.823083258145,-3102.964014395521,63.01889897435443,8,-0.11822898856721438,-0.12382111155258951,-0.12484527103470859,-0.12283835993143287,-0.12834056507778366,-0.1236148592327458,0.003271064137140895,8
3.2821768283843995,0.09250125665544304,0.005205392837524414,0.0004003055185126274,0.05,3,50,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50}",-33098251.090224896,-36550096.39096257,-34397402.512656905,-36596337.9286532,-34297529.03791513,-34987923.39208254,1372851.2287639526,40,-5753.107950510306,-6045.667571985957,-5864.929881307781,-6049.49071646971,-5856.409227326513,-5913.921069520054,116.02144443734598,40,-4478.268343756097,-4733.7029235836735,-4628.070073504527,-4723.302888068151,-4597.037930212647,-4632.0764318250185,93.32832967915112,40,-0.1923990633433048,-0.20254723930625054,-0.21124616769714352,-0.20334055538320092,-0.2016484287399161,-0.20223629089396317,0.005993506432488009,40
7.2739965438842775,0.03428681519298763,0.006805849075317383,0.0004007580839293665,0.05,3,100,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",-26239158.73829882,-29578257.64728946,-27239251.638887536,-29522942.08876805,-27375247.49995504,-27990971.52263978,1332625.824761682,37,-5122.417274910237,-5438.589674473471,-5219.123646637196,-5433.5018255971945,-5232.136036071218,-5289.153691537863,125.79646231581061,37,-3909.296958801999,-4172.732614067748,-4013.050948331005,-4158.468821815054,-4010.1444834839067,-4052.7387652999423,99.54126390937256,37,-0.16260430737388565,-0.1740958613263895,-0.17787775537319453,-0.17312533489606333,-0.1709715492230993,-0.17173496163852647,0.005083159368238114,37
40.921112298965454,0.5018634707719087,0.019017505645751952,0.0008953753334576759,0.05,3,500,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500}",-19881161.646535587,-23267819.140775282,-20968664.869953543,-22760837.16395239,-20973372.781497005,-21570371.12054276,1254625.4626620493,28,-4458.829627439872,-4823.672785417278,-4579.155475625777,-4770.831915290288,-4579.66950570639,-4642.4318618959205,134.8982142073605,28,-3404.901457451435,-3634.5617589803705,-3432.906902245667,-3613.9434282298125,-3462.926399863395,-3509.8479893541357,95.41983623259945,28,-0.13445952069157197,-0.14493125835685228,-0.1446386504528499,-0.1434761362956294,-0.14124945367901032,-0.14175100389518275,0.003869002011111586,28
79.70468697547912,1.2305225500214856,0.03343038558959961,0.0008006455763816275,0.05,3,1000,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",-18206570.358888775,-21765845.635607503,-19605593.673230264,-20983664.475519866,-19432672.5917078,-19998869.346990842,1247365.7710330666,25,-4266.91578999267,-4665.388047698444,-4427.820420165012,-4580.792996362078,-4408.25051371945,-4469.83355358753,139.48960611423695,25,-3258.3298213120515,-3483.6450300114557,-3308.5808780602456,-3456.165879207855,-3319.1713181060127,-3365.178585339524,88.3737671941793,24,-0.12739834121160673,-0.13757932012756333,-0.13825722116516742,-0.1360793208416761,-0.13450724109605489,-0.13476428888841369,0.003903269003040704,23
5.081808757781983,0.05865143039228401,0.006005239486694336,6.641573084442195e-07,0.05,5,50,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}",-26450360.101483386,-29974148.696175996,-27599240.23534923,-29932504.615687605,-28586767.4495164,-28508604.21964252,1359759.8425402837,39,-5142.991357321474,-5474.865176072923,-5253.4979047629995,-5471.060648145623,-5346.659466387999,-5337.814910538204,127.81314673596766,39,-3964.4250182620203,-4232.310928817586,-4086.479971778346,-4233.94571285292,-4130.676870972738,-4129.5677005367215,100.579151468034,39,-0.1677455045175043,-0.17907849579861856,-0.18407399154439574,-0.17924785535630317,-0.17880960087215678,-0.17779108961779572,0.005388981033424432,39
10.461488151550293,0.208541152037345,0.008808326721191407,0.0004004002895130146,0.05,5,100,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",-21201504.896769244,-24676004.03602212,-22293268.131766677,-24521462.515744094,-23006879.352200933,-23139823.786500614,1323645.4324801797,32,-4604.50919173469,-4967.494744438299,-4721.574751263256,-4951.9150351903345,-4796.548691736688,-4808.408482872654,137.95524034599472,32,-3490.931117038874,-3736.523062397244,-3553.8453730000797,-3745.3621286854586,-3629.7076606261253,-3631.2738683495563,99.78700991444651,32,-0.1423272775328802,-0.15322750999714166,-0.15491082734831915,-0.1527048903245101,-0.1518775924114327,-0.15100961952285677,0.004453062836083144,31
59.955375003814694,1.1691106245674614,0.02602353096008301,0.001096454136913053,0.05,5,500,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500}",-16949474.947170243,-20374852.42646009,-18090496.4016343,-19532328.747519027,-18907738.976129513,-18770978.299782634,1179126.8191652992,15,-4116.974003703478,-4513.85117460247,-4253.292419013099,-4419.539427080499,-4348.302999576906,-4330.392004795291,136.68717784658085,15,-3110.845391984771,-3325.863169748992,-3130.602368225154,-3280.3214377079476,-3228.2997011664174,-3215.1864137666566,83.31312447830719,16,-0.12191222372959619,-0.1323124286217129,-0.13147745418687995,-0.12899683270371637,-0.1317065403984216,-0.12928109592806541,0.0038542659855674327,16
118.45422945022582,1.8170992267842023,0.049044561386108396,0.0014149204060727076,0.05,5,1000,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 1000}",-16115400.564691825,-19746944.14684173,-17342936.704318203,-18632224.591659706,-18089137.091186613,-17985328.619739614,1219986.7348960373,6,-4014.3991536333087,-4443.753385016064,-4164.485166778506,-4316.50606297034,-4253.132620926205,-4238.455277864885,144.3103505605759,6,-3028.3972798609607,-3229.7543218084925,-3040.442412417067,-3172.048012102384,-3124.5877754913995,-3119.0459603360605,76.8010045818372,10,-0.1179185601842494,-0.1277076352140142,-0.12757519595660377,-0.1240485273638769,-0.12762762423572782,-0.12497550859089443,0.0037925300971001254,10
6.894052791595459,0.13810954045477541,0.00880742073059082,0.0007483283711501321,0.05,8,50,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 50}",-21746013.610758245,-24619971.947775364,-23070137.002432074,-24237318.777733628,-23678071.425232716,-23470302.552786402,1008615.5198840789,33,-4663.262121172072,-4961.851665232987,-4803.138245192624,-4923.1411494830845,-4866.011860367042,-4843.481008289562,104.85358899311906,33,-3588.6249524111,-3788.4238953989684,-3678.0508078187604,-3777.7141164584586,-3693.601521679139,-3705.283058753286,73.00112932435297,33,-0.14900136798789826,-0.15717677236577138,-0.16255678798918105,-0.15681782283870901,-0.1578571632452044,-0.15668198288535282,0.004362327319493776,35
14.762988805770874,0.34793028982421975,0.013012170791625977,3.693564745147149e-07,0.05,8,100,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100}",-18341297.011692062,-21196193.365643483,-19158714.539762,-20360319.744574647,-19854287.342428796,-19782162.400820203,980176.6979339723,21,-4282.67404920011,-4603.9323806549855,-4377.066887741379,-4512.241100005035,-4455.81500316483,-4446.345884153268,110.32080172611533,21,-3230.3809929435774,-3409.7135885006746,-3231.98638851646,-3355.8897619115405,-3265.1177592272993,-3298.6176982199104,71.88965351015214,22,-0.12932908700334655,-0.1365665973054492,-0.13779105793988305,-0.13418136711930262,-0.13586268861658565,-0.1347461595969134,0.0029494305364997997,22
83.94653429985047,1.1011577406853608,0.04223790168762207,0.0007488636953272606,0.05,8,500,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 500}",-16270249.949638316,-18719018.805809934,-16867685.548100412,-17617553.78720092,-17840574.5877476,-17463016.53569944,839176.3415290363,2,-4033.6397892769646,-4326.548139777245,-4107.02879806076,-4197.326981210889,-4223.810434636905,-4177.670828592552,100.41406089910929,2,-3008.847156019232,-3140.553660084146,-2964.4133603818264,-3069.523715178088,-3023.02549223606,-3041.2726767798704,59.91087292635707,3,-0.11792492814443284,-0.1228734590147251,-0.12308283523327473,-0.12058835887341456,-0.12438883374530425,-0.12177168300223032,0.0022794862358207035,4
168.27161107063293,1.0949354353339957,0.07426719665527344,0.0007490164759443281,0.05,8,1000,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 1000}",-16064337.012430338,-18426235.96925285,-16636373.271160888,-17333662.894991532,-17591729.677096866,-17210467.764986496,810164.2058229771,1,-4008.0340582922117,-4292.5791744885555,-4078.771049122626,-4163.371577819055,-4194.249596423282,-4147.401091229146,97.63172362393969,1,-2989.845987896247,-3100.51471814214,-2926.0725360017445,-3031.4651443293983,-2989.283174665836,-3007.436312207073,57.44561674299936,1,-0.11698260084452937,-0.12090088569707844,-0.12130100492237984,-0.1188386795239181,-0.12309246402296922,-0.120223127002175,0.002110543872878269,1
7.793268060684204,0.10014791824039122,0.011009740829467773,6.641573084442195e-07,0.05,10,50,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 50}",-21068077.243252054,-23799948.576286774,-21925927.30365807,-23135713.23534823,-22984321.91993222,-22582797.65569547,966876.4475100592,29,-4589.997521050753,-4878.519096640575,-4682.512926160276,-4809.95979560622,-4794.1966918277585,-4751.037206257117,102.19158701206347,29,-3495.2792471497023,-3709.1589467063313,-3582.9626812693887,-3670.356718881033,-3615.184048883368,-3614.588328577965,73.87680086712088,29,-0.14299375750149143,-0.1514558103352277,-0.15538953875308187,-0.15087208652961773,-0.15265998158252858,-0.15067423494038948,0.004142873853048308,30
16.161858224868773,0.20152455440453737,0.01781601905822754,0.0004002812755235094,0.05,10,100,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}",-18268863.596683435,-20741427.771644007,-18683561.568447717,-20035968.717069343,-19924262.8202577,-19530816.89482044,914978.0838461553,19,-4274.209119437587,-4554.275768071583,-4322.448561689048,-4476.155573376482,-4463.660249196583,-4418.149854354257,103.77263266344328,19,-3167.6739227580774,-3345.4510237206855,-3197.983547493552,-3299.080094030985,-3231.389660677141,-3248.3156497360883,65.32259553243426,18,-0.12501100992332229,-0.13214864647603844,-0.13393871888258696,-0.13086220260263023,-0.1329818547479548,-0.13098848652650655,0.003154981239268665,19
103.06067008972168,1.1988773424845223,0.05685133934020996,0.0011671526903369593,0.05,10,500,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 500}",-16964267.475654084,-19445792.21865289,-17324915.914053265,-18459857.200986356,-18579990.07199524,-18154964.576268367,899620.2036443625,8,-4118.770141153071,-4409.738339023404,-4162.320976817293,-4296.493593732726,-4310.451260830499,-4259.554862311399,105.62647029835512,9,-3035.177371807217,-3180.072642464454,-3017.749018445,-3138.4148207986327,-3083.8328534079974,-3091.0493413846602,61.1805995418444,7,-0.11840096363937382,-0.12395141533522015,-0.12525281759678253,-0.12296747663146973,-0.12622883568925125,-0.1233603017784195,0.0027169418297360993,7
196.44396147727966,2.380461241168504,0.10029082298278809,0.001722269459594192,0.05,10,1000,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 1000}",-16879679.69592166,-19330867.798737045,-17266459.949157573,-18318062.38649297,-18503208.185274635,-18059655.603116777,883288.8420158095,7,-4108.488736253473,-4396.688276275343,-4155.293004007969,-4279.960558988011,-4301.535561316986,-4248.393227368357,103.97398120422919,7,-3025.450054789087,-3163.704808019821,-3004.0242010925217,-3119.505273089049,-3072.167520628735,-3076.9703715238425,58.87382188919313,5,-0.11793444213732109,-0.12322723292411748,-0.12471156227590122,-0.12214785137207672,-0.12567740350741824,-0.12273969844336693,0.0026906065862521925,5
3.14685435295105,0.07307032275709915,0.004403448104858399,0.0004901939235947226,0.01,3,50,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50}",-65228019.73000816,-68549701.12045732,-67701036.58082859,-68347125.87784363,-65647712.71794513,-67094719.20541656,1387912.8439665416,55,-8076.386551546933,-8279.47468867786,-8228.063963097795,-8267.232056610219,-8102.327611121704,-8190.696974210902,84.86625989723565,55,-6774.90499456722,-6921.334137645115,-6964.638458389975,-6953.889471208768,-6798.700337736709,-6882.693479909557,79.9376689801918,55,-0.3015896705600352,-0.30630817819712985,-0.3268209255676457,-0.3109417050431199,-0.3064937477893468,-0.3104308454314555,0.008712740102735532,55
6.794361352920532,0.09073178751277243,0.007407045364379883,0.000490096065864152,0.01,3,100,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",-48271250.15339707,-51707182.74708872,-50185086.478135064,-51437995.58333882,-48957616.832287826,-50111826.3588495,1343813.5482156319,47,-6947.751445856211,-7190.77066433694,-7084.143312930299,-7172.028693705764,-6996.971975954158,-7078.333218556674,95.0010838180865,47,-5708.814685526132,-5886.983921441409,-5869.040562638825,-5883.396087823217,-5746.137710475954,-5818.874593581108,75.79230269260708,47,-0.2525039436770252,-0.2591118317316104,-0.27483197408504034,-0.26100270094589906,-0.2580487104842789,-0.2610998321847708,0.007426061463754177,47
35.60509204864502,0.6941093191786796,0.022820520401000976,0.0004004481577480231,0.01,3,500,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",-26370044.13840221,-29581592.397342864,-27277551.391963705,-29472550.358481932,-27474546.75632346,-28035257.008502834,1274238.0468072633,38,-5135.1771282402915,-5438.896248076706,-5222.791532500958,-5428.862713173168,-5241.616807467278,-5293.46888589168,120.18386996401591,38,-3921.7877688910457,-4176.719051361906,-4022.13901257263,-4161.385746308141,-4022.955816322026,-4060.9974790911497,95.7139262845837,38,-0.1635063699444934,-0.17455371210426943,-0.17865063392337266,-0.17336035433765212,-0.17157379053235758,-0.17232897216842905,0.004987689517407527,38
70.59782800674438,0.7182095134430179,0.03743314743041992,0.0004905635470302445,0.01,3,1000,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1000}",-22585516.590231102,-25936051.35398586,-23516933.998080682,-25580301.489615116,-23548893.02769482,-24233539.29192152,1296962.4680906022,35,-4752.422181396672,-5092.744972407892,-4849.426151420463,-5057.697251676411,-4852.720167874388,-4921.002144955166,131.4426919542599,35,-3626.862795559237,-3864.6713276511564,-3674.227861146064,-3853.568890932076,-3687.4925602868893,-3741.364687115084,98.30010536571346,34,-0.1466189261304033,-0.15731064567897607,-0.15835339841124027,-0.155806922350481,-0.15306653506116555,-0.15423128552645324,0.0042014655587335826,34
