key,season
https://www.baseball-reference.com/boxes/ANA/ANA202204070.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI202204070.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL202204070.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN202204070.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204070.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN202204070.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS202204070.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA202204080.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI202204080.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL202204080.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204080.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET202204080.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN202204080.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA202204080.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI202204080.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN202204080.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA202204080.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR202204080.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS202204080.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA202204090.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI202204090.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL202204090.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN202204090.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204090.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET202204090.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204090.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN202204090.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA202204090.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI202204090.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN202204090.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN202204090.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA202204090.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR202204090.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS202204090.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA202204100.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI202204100.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL202204100.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN202204100.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204100.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET202204100.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204100.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN202204100.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA202204100.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI202204100.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN202204100.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN202204100.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA202204100.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR202204100.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS202204100.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA202204110.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL202204110.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL202204110.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET202204110.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204110.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN202204110.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA202204110.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI202204110.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN202204110.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA202204110.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX202204110.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA202204120.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI202204120.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL202204120.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL202204120.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA202204120.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN202204120.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET202204120.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN202204120.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA202204120.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI202204120.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT202204120.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN202204120.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN202204120.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA202204120.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX202204120.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI202204130.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL202204130.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL202204130.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA202204130.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN202204130.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET202204130.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN202204130.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA202204130.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI202204130.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT202204130.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN202204130.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA202204130.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA202204140.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204140.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204140.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN202204140.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA202204140.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL202204140.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA202204140.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT202204140.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN202204140.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA202204140.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX202204140.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL202204150.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS202204150.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA202204150.shtml,regular
https://www.baseball-reference.com/boxes/CLE/CLE202204150.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204150.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204150.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN202204150.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA202204150.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL202204150.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN202204150.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT202204150.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN202204150.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA202204150.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX202204150.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR202204150.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL202204160.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS202204160.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA202204160.shtml,regular
https://www.baseball-reference.com/boxes/CLE/CLE202204160.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204160.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204160.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN202204160.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA202204160.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL202204160.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN202204160.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT202204160.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN202204160.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA202204160.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX202204160.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR202204160.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL202204170.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS202204170.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA202204170.shtml,regular
https://www.baseball-reference.com/boxes/CLE/CLE202204170.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204170.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN202204170.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA202204170.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL202204170.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN202204170.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT202204170.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN202204170.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA202204170.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX202204170.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR202204170.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS202204180.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN202204180.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204180.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU202204180.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN202204180.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL202204180.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK202204180.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN202204180.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS202204190.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN202204190.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL202204190.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET202204190.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU202204190.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA202204190.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN202204190.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA202204190.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL202204190.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN202204191.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN202204192.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK202204190.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN202204190.shtml,regular
