key,season
https://www.baseball-reference.com/boxes/ARI/ARI201803290.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL201803290.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201803290.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA201803290.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201803290.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA201803290.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201803290.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201803290.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN201803290.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA201803290.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201803290.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201803290.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR201803290.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201803300.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL201803300.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201803300.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201803300.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201803300.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA201803300.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201803300.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN201803300.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201803300.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201803300.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR201803300.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201803310.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL201803310.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201803310.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201803310.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA201803310.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201803310.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA201803310.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201803310.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201803310.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN201803310.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA201803310.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201803310.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201803310.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR201803310.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201804010.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201804010.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201804011.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201804012.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201804010.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA201804010.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201804010.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201804010.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA201804010.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201804010.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201804010.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR201804010.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA201804020.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201804020.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL201804020.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201804020.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201804020.shtml,regular
