key,season
https://www.baseball-reference.com/boxes/ARI/ARI201704020.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN201704020.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201704020.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201704030.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS201704030.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201704030.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU201704030.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201704030.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL201704030.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN201704030.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201704030.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201704030.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201704030.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS201704030.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201704040.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU201704040.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201704040.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL201704040.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201704040.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN201704040.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201704040.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201704040.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201704050.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201704050.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS201704050.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201704050.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU201704050.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201704050.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL201704050.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN201704050.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201704050.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201704050.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201704050.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201704050.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS201704050.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201704060.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA201704060.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201704060.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU201704060.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201704060.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL201704060.shtml,regular
https://www.baseball-reference.com/boxes/MIN/MIN201704060.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201704060.shtml,regular
https://www.baseball-reference.com/boxes/OAK/OAK201704060.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201704060.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS201704060.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA201704070.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201704070.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201704070.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA201704070.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL201704070.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201704070.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU201704070.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL201704070.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201704070.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI201704070.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT201704070.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN201704070.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN201704070.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201704070.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201704070.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA201704080.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201704080.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201704080.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA201704080.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL201704080.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201704080.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU201704080.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL201704080.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201704080.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI201704080.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT201704080.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN201704080.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN201704080.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201704080.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201704080.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA201704090.shtml,regular
https://www.baseball-reference.com/boxes/ARI/ARI201704090.shtml,regular
https://www.baseball-reference.com/boxes/BAL/BAL201704090.shtml,regular
https://www.baseball-reference.com/boxes/CHA/CHA201704090.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL201704090.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201704090.shtml,regular
https://www.baseball-reference.com/boxes/HOU/HOU201704090.shtml,regular
https://www.baseball-reference.com/boxes/MIL/MIL201704090.shtml,regular
https://www.baseball-reference.com/boxes/NYN/NYN201704090.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI201704090.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT201704090.shtml,regular
https://www.baseball-reference.com/boxes/SDN/SDN201704090.shtml,regular
https://www.baseball-reference.com/boxes/SLN/SLN201704090.shtml,regular
https://www.baseball-reference.com/boxes/TBA/TBA201704090.shtml,regular
https://www.baseball-reference.com/boxes/TEX/TEX201704090.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN201704100.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL201704100.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201704100.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA201704100.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA201704100.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI201704100.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT201704100.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA201704100.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN201704100.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS201704100.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA201704110.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS201704110.shtml,regular
https://www.baseball-reference.com/boxes/CLE/CLE201704110.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL201704110.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201704110.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA201704110.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI201704110.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT201704110.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA201704110.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN201704110.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR201704110.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS201704110.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA201704120.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS201704120.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN201704120.shtml,regular
https://www.baseball-reference.com/boxes/CLE/CLE201704120.shtml,regular
https://www.baseball-reference.com/boxes/COL/COL201704120.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201704120.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA201704120.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA201704120.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA201704120.shtml,regular
https://www.baseball-reference.com/boxes/PHI/PHI201704120.shtml,regular
https://www.baseball-reference.com/boxes/PIT/PIT201704120.shtml,regular
https://www.baseball-reference.com/boxes/SEA/SEA201704120.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN201704120.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR201704120.shtml,regular
https://www.baseball-reference.com/boxes/WAS/WAS201704120.shtml,regular
https://www.baseball-reference.com/boxes/ANA/ANA201704130.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN201704130.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201704130.shtml,regular
https://www.baseball-reference.com/boxes/CLE/CLE201704130.shtml,regular
https://www.baseball-reference.com/boxes/DET/DET201704130.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA201704130.shtml,regular
https://www.baseball-reference.com/boxes/MIA/MIA201704130.shtml,regular
https://www.baseball-reference.com/boxes/NYA/NYA201704130.shtml,regular
https://www.baseball-reference.com/boxes/SFN/SFN201704130.shtml,regular
https://www.baseball-reference.com/boxes/TOR/TOR201704130.shtml,regular
https://www.baseball-reference.com/boxes/ATL/ATL201704140.shtml,regular
https://www.baseball-reference.com/boxes/BOS/BOS201704140.shtml,regular
https://www.baseball-reference.com/boxes/CHN/CHN201704140.shtml,regular
https://www.baseball-reference.com/boxes/CIN/CIN201704140.shtml,regular
https://www.baseball-reference.com/boxes/CLE/CLE201704140.shtml,regular
https://www.baseball-reference.com/boxes/KCA/KCA201704140.shtml,regular
https://www.baseball-reference.com/boxes/LAN/LAN201704140.shtml,regular
